epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,373.871,0.44097,0.60096,0.41697,0.89953,0.85854,0.86704,0.91165,0.6432,0.86162,0.87645,0.9125,0.52769,0.64892,0.83505,0.57387,1.08822,0.0045313,0.0045313,0.0045313
22,391.492,0.44211,0.60108,0.4145,0.90596,0.87876,0.88996,0.92103,0.65224,0.86339,0.88996,0.90817,0.53361,0.63202,0.83948,0.54742,1.10342,0.00447537,0.00447537,0.00447537
23,409.114,0.43028,0.58384,0.39844,0.89797,0.88404,0.85361,0.91017,0.64497,0.89768,0.87066,0.9209,0.52599,0.6575,0.81565,0.55618,1.11815,0.00441943,0.00441943,0.00441943
24,426.891,0.4249,0.57498,0.39386,0.89853,0.91016,0.85714,0.91555,0.65706,0.91285,0.85907,0.91803,0.54267,0.64241,0.83319,0.53808,1.09366,0.00436349,0.00436349,0.00436349
25,444.514,0.43204,0.58548,0.40857,0.89723,0.88486,0.8605,0.9168,0.65234,0.88486,0.8605,0.90618,0.53735,0.6386,0.8068,0.55363,1.09522,0.00430756,0.00430756,0.00430756
26,461.899,0.41528,0.5747,0.3975,0.88999,0.90473,0.8668,0.92018,0.65397,0.91987,0.85135,0.91454,0.52971,0.6431,0.80628,0.55001,1.10656,0.00425162,0.00425162,0.00425162
27,479.398,0.40741,0.56063,0.38628,0.88557,0.89973,0.8861,0.91046,0.6568,0.9122,0.89575,0.93083,0.54296,0.62302,0.77132,0.57733,1.07105,0.00419569,0.00419569,0.00419569
28,496.862,0.40861,0.55985,0.37992,0.88736,0.8839,0.86715,0.89735,0.64478,0.89075,0.87259,0.90951,0.52953,0.64119,0.80191,0.57696,1.10153,0.00413976,0.00413976,0.00413976
29,514.52,0.40462,0.54002,0.38068,0.88911,0.89473,0.89189,0.91371,0.66084,0.89028,0.88996,0.91714,0.53965,0.62828,0.81931,0.52527,1.10326,0.00408382,0.00408382,0.00408382
30,532.034,0.40618,0.54923,0.37786,0.88556,0.90625,0.88417,0.92784,0.66838,0.91206,0.88996,0.92235,0.53442,0.6281,0.83226,0.53786,1.09419,0.00402788,0.00402788,0.00402788
31,549.596,0.39943,0.54344,0.36813,0.88536,0.90449,0.8861,0.92108,0.65723,0.91104,0.88417,0.9212,0.54365,0.63113,0.79969,0.53022,1.08174,0.00397195,0.00397195,0.00397195
32,567.148,0.39849,0.5472,0.36772,0.88265,0.8659,0.88505,0.90862,0.66438,0.87279,0.8874,0.91683,0.54016,0.61628,0.78951,0.52958,1.06322,0.00391601,0.00391601,0.00391601
33,584.891,0.39666,0.53423,0.36315,0.88171,0.90288,0.86141,0.91338,0.66426,0.9163,0.85521,0.91381,0.55317,0.6133,0.76726,0.56889,1.05798,0.00386008,0.00386008,0.00386008
34,602.411,0.37903,0.51256,0.35212,0.87381,0.90271,0.85907,0.90891,0.6592,0.91507,0.87364,0.91674,0.55067,0.61376,0.77962,0.53054,1.08193,0.00380414,0.00380414,0.00380414
35,620.03,0.39141,0.51972,0.35951,0.88013,0.90746,0.88974,0.91832,0.67076,0.90986,0.88996,0.9235,0.54656,0.61708,0.78204,0.51091,1.05635,0.00374821,0.00374821,0.00374821
36,637.349,0.38174,0.51689,0.35842,0.87948,0.88488,0.87552,0.92274,0.67485,0.89779,0.86873,0.92081,0.5576,0.61139,0.78644,0.51508,1.07301,0.00369227,0.00369227,0.00369227
37,654.921,0.37171,0.5139,0.34738,0.86799,0.92171,0.861,0.9268,0.67413,0.93204,0.87066,0.93288,0.55781,0.62001,0.78645,0.51331,1.07922,0.00363634,0.00363634,0.00363634
38,672.598,0.37657,0.50703,0.34838,0.87272,0.90351,0.87645,0.91575,0.66455,0.9003,0.90154,0.92468,0.55324,0.61554,0.78724,0.5336,1.07119,0.00358041,0.00358041,0.00358041
39,690.093,0.37057,0.49777,0.34247,0.87257,0.91871,0.87066,0.91938,0.66281,0.92288,0.87452,0.92781,0.55169,0.62376,0.80268,0.5019,1.09104,0.00352447,0.00352447,0.00352447
40,707.598,0.36721,0.49801,0.34295,0.87078,0.89406,0.89189,0.92858,0.68029,0.91207,0.88111,0.92266,0.55704,0.60993,0.78716,0.49318,1.0655,0.00346853,0.00346853,0.00346853
41,725.113,0.36451,0.49924,0.34043,0.86792,0.8967,0.90493,0.93541,0.69142,0.89848,0.90556,0.93826,0.56791,0.59449,0.77187,0.47654,1.03967,0.0034126,0.0034126,0.0034126
42,742.589,0.36437,0.4993,0.33341,0.87071,0.90003,0.89575,0.92991,0.68634,0.89615,0.89189,0.91452,0.54989,0.59764,0.80025,0.50889,1.04213,0.00335666,0.00335666,0.00335666
43,760.151,0.35111,0.48384,0.3262,0.86107,0.90684,0.88321,0.92306,0.67889,0.91397,0.88196,0.92496,0.55759,0.59542,0.79626,0.49008,1.04957,0.00330073,0.00330073,0.00330073
44,777.537,0.35337,0.48735,0.32669,0.86228,0.88772,0.91577,0.92825,0.6718,0.91624,0.88688,0.92638,0.54667,0.6084,0.76994,0.48617,1.06047,0.00324479,0.00324479,0.00324479
