epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.6809,1.19563,1.93922,1.60455,1.22397,0.02334,0.12741,0.03724,0.015,0.00035,0.00193,0.00045,5e-05,3.35011,23.377,3.82841,2.67884,0.0676262,0.000353455,0.000353455
2,27.0096,1.00559,1.36484,0.80063,1.08455,0.71766,0.72008,0.74165,0.41114,0.52439,0.4305,0.35156,0.12104,1.50068,3.94305,1.27247,1.58909,0.0342997,0.000360295,0.000360295
