epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,288.893,1.3661,1.1692,1.21911,0.64629,0.53182,0.58692,0.32561,0.68967,2.83015,0.65335,0.00162431,0.00162431,0.00162431
21,308.624,1.36342,1.14277,1.21459,0.62991,0.5563,0.59925,0.32648,0.69278,6.82742,0.64564,0.00160454,0.00160454,0.00160454
22,322.817,1.34723,1.12584,1.20614,0.64204,0.57222,0.62114,0.3584,0.65998,15.6524,0.63152,0.00158477,0.00158477,0.00158477
23,335.537,1.35385,1.114,1.20929,0.65843,0.55917,0.61204,0.35371,0.65985,3.99138,0.64204,0.00156499,0.00156499,0.00156499
24,347.231,1.3346,1.11015,1.19474,0.69385,0.53856,0.62222,0.36652,0.64128,9.7361,0.62617,0.00154522,0.00154522,0.00154522
25,361.537,1.29793,1.09312,1.18494,0.69285,0.54345,0.61768,0.35226,0.67456,11.0072,0.65312,0.00152545,0.00152545,0.00152545
26,377.476,1.29794,1.08545,1.18823,0.66839,0.48478,0.56426,0.31287,0.69549,1.3804,0.66073,0.00150568,0.00150568,0.00150568
27,389.679,1.32318,1.06969,1.19283,0.70155,0.53947,0.62185,0.35518,0.65982,4.062,0.64089,0.0014859,0.0014859,0.0014859
28,405.399,1.30325,1.08251,1.18165,0.51832,0.54406,0.51096,0.30097,0.65829,24.5433,0.6458,0.00146613,0.00146613,0.00146613
29,417.596,1.30482,1.05709,1.18476,0.70419,0.56242,0.64978,0.37414,0.65709,1.48828,0.63701,0.00144636,0.00144636,0.00144636
30,430.163,1.29889,1.06514,1.18202,0.71452,0.53794,0.63338,0.37631,0.6476,2.0858,0.63169,0.00142658,0.00142658,0.00142658
31,444.384,1.27468,1.05447,1.16919,0.68756,0.55891,0.63331,0.36804,0.66615,1.21498,0.64092,0.00140681,0.00140681,0.00140681
32,458.749,1.29581,1.0447,1.17347,0.69509,0.60282,0.67108,0.403,0.61961,0.80192,0.62256,0.00138704,0.00138704,0.00138704
33,471.938,1.2919,1.05212,1.17842,0.68205,0.53305,0.61947,0.3489,0.67558,4.0762,0.64107,0.00136726,0.00136726,0.00136726
34,485.523,1.25097,1.01731,1.16807,0.69075,0.5814,0.65117,0.37969,0.63939,0.84168,0.62874,0.00134749,0.00134749,0.00134749
35,498.341,1.26992,1.03144,1.17183,0.72935,0.57895,0.66633,0.39062,0.6405,1.45536,0.63478,0.00132772,0.00132772,0.00132772
36,510.772,1.29507,1.03944,1.1726,0.68454,0.55875,0.62523,0.36985,0.63905,9.58184,0.62934,0.00130795,0.00130795,0.00130795
37,524.527,1.272,1.02415,1.16193,0.67835,0.59976,0.65236,0.38345,0.65059,21.9052,0.63169,0.00128817,0.00128817,0.00128817
38,542.51,1.26982,1.00692,1.16955,0.65623,0.55814,0.62003,0.35429,0.65628,9.78305,0.63813,0.0012684,0.0012684,0.0012684
39,553.372,1.25229,0.99723,1.15321,0.69091,0.59302,0.66246,0.39897,0.62658,1.20625,0.62575,0.00124863,0.00124863,0.00124863
40,567.268,1.26964,1.00096,1.15997,0.67962,0.58446,0.65294,0.38182,0.63913,2.88369,0.62975,0.00122885,0.00122885,0.00122885
41,581.409,1.25193,0.99782,1.15084,0.71539,0.58918,0.67054,0.38748,0.66014,4.81798,0.64581,0.00120908,0.00120908,0.00120908
42,594.459,1.28134,0.99513,1.15962,0.6982,0.57906,0.653,0.39045,0.63616,3.39686,0.62481,0.00118931,0.00118931,0.00118931
43,607.992,1.22352,0.97268,1.13984,0.69141,0.56548,0.64597,0.38213,0.63148,5.24013,0.62301,0.00116953,0.00116953,0.00116953
44,623.237,1.24236,0.96656,1.145,0.68792,0.57739,0.64828,0.37504,0.63916,0.86639,0.63154,0.00114976,0.00114976,0.00114976
45,637.922,1.22891,0.96497,1.15026,0.70053,0.57528,0.65276,0.39117,0.62656,0.87521,0.61772,0.00112999,0.00112999,0.00112999
46,652.837,1.22497,0.95879,1.14141,0.70795,0.5661,0.64948,0.3927,0.62525,43.1051,0.61956,0.00111021,0.00111021,0.00111021
47,664.806,1.22577,0.9634,1.14477,0.71181,0.58802,0.66007,0.396,0.62639,2.13147,0.62747,0.00109044,0.00109044,0.00109044
48,677.999,1.2251,0.96615,1.14998,0.66397,0.59736,0.65492,0.38606,0.63452,16.016,0.62693,0.00107067,0.00107067,0.00107067
49,691.495,1.21709,0.96416,1.13369,0.68299,0.57619,0.64996,0.3881,0.62474,5.82768,0.62257,0.0010509,0.0010509,0.0010509
50,709.083,1.22121,0.959,1.14086,0.65703,0.58507,0.64606,0.39079,0.62534,8.708,0.62277,0.00103112,0.00103112,0.00103112
51,721.851,1.21045,0.94184,1.12536,0.71083,0.56426,0.65507,0.39679,0.62241,2.75238,0.61909,0.00101135,0.00101135,0.00101135
52,734.633,1.19997,0.93567,1.13312,0.70896,0.61322,0.68354,0.41465,0.61519,9.01804,0.61584,0.000991577,0.000991577,0.000991577
53,747.573,1.23663,0.94898,1.13251,0.65176,0.56926,0.61926,0.3649,0.64189,30.7059,0.6287,0.000971804,0.000971804,0.000971804
54,760.431,1.21727,0.95428,1.13945,0.6848,0.53052,0.61064,0.34616,0.68263,3.44495,0.64636,0.000952031,0.000952031,0.000952031
55,773.252,1.20883,0.94461,1.13155,0.73588,0.58323,0.67749,0.40838,0.61454,1.43038,0.61761,0.000932258,0.000932258,0.000932258
56,784.877,1.17395,0.92755,1.13057,0.71828,0.62362,0.68532,0.41376,0.61336,1.67256,0.61602,0.000912485,0.000912485,0.000912485
57,796.977,1.19388,0.92505,1.12673,0.75757,0.57711,0.6741,0.40871,0.61578,2.16985,0.61395,0.000892712,0.000892712,0.000892712
58,809.77,1.18197,0.91781,1.12013,0.74047,0.58813,0.68401,0.41088,0.61987,2.03713,0.61379,0.000872939,0.000872939,0.000872939
59,828.647,1.21035,0.92004,1.12542,0.71413,0.58507,0.67039,0.40804,0.60226,1.76337,0.61113,0.000853166,0.000853166,0.000853166
60,842.86,1.17106,0.90307,1.12092,0.73128,0.56916,0.6619,0.39582,0.63007,1.40963,0.62789,0.000833393,0.000833393,0.000833393
61,857.931,1.17487,0.8973,1.11863,0.74806,0.56548,0.66355,0.40413,0.6151,0.65961,0.61202,0.00081362,0.00081362,0.00081362
62,872.241,1.16272,0.87336,1.1143,0.7137,0.57711,0.6655,0.39886,0.61903,1.24152,0.61711,0.000793847,0.000793847,0.000793847
63,890.256,1.14436,0.85991,1.10338,0.68994,0.60327,0.66682,0.40014,0.61832,6.11999,0.62069,0.000774074,0.000774074,0.000774074
64,908.172,1.18413,0.88785,1.10446,0.71192,0.61812,0.69218,0.41368,0.60853,3.91284,0.61667,0.000754301,0.000754301,0.000754301
65,929.8,1.13949,0.85735,1.10255,0.75374,0.59241,0.6896,0.42101,0.61238,6.22283,0.61387,0.000734528,0.000734528,0.000734528
66,942.88,1.12974,0.85438,1.09767,0.71341,0.59718,0.68389,0.41517,0.61088,1.29698,0.61196,0.000714755,0.000714755,0.000714755
67,955.318,1.15004,0.85432,1.10607,0.70263,0.61689,0.68133,0.41114,0.6204,9.40152,0.61741,0.000694982,0.000694982,0.000694982
68,968.803,1.19459,0.89215,1.11282,0.74098,0.59731,0.69378,0.41846,0.61682,1.22889,0.61723,0.000675209,0.000675209,0.000675209
69,982.53,1.15166,0.86015,1.0964,0.7168,0.58629,0.67593,0.4145,0.60989,0.97673,0.60985,0.000655436,0.000655436,0.000655436
70,1000.39,1.15289,0.86677,1.09963,0.72712,0.60009,0.67615,0.40798,0.62399,0.5682,0.61751,0.000635663,0.000635663,0.000635663
71,1015.13,1.12622,0.84767,1.10387,0.70675,0.60098,0.67494,0.40748,0.6154,0.91109,0.61506,0.00061589,0.00061589,0.00061589
72,1036.83,1.14658,0.85124,1.09828,0.69918,0.61506,0.68774,0.41716,0.60688,2.70102,0.61431,0.000596117,0.000596117,0.000596117
73,1050.27,1.14247,0.84559,1.09656,0.72926,0.57861,0.6745,0.40109,0.62467,2.85594,0.62284,0.000576344,0.000576344,0.000576344
74,1064.6,1.14388,0.84845,1.09351,0.74155,0.60098,0.69207,0.41831,0.61005,10.6802,0.60926,0.000556571,0.000556571,0.000556571
75,1079.37,1.11356,0.83216,1.0914,0.7355,0.60073,0.69522,0.42066,0.6131,1.04526,0.61623,0.000536798,0.000536798,0.000536798
76,1092.64,1.12522,0.83106,1.09193,0.74245,0.60336,0.69231,0.41984,0.6094,1.08736,0.60848,0.000517025,0.000517025,0.000517025
77,1106.71,1.13549,0.8406,1.08611,0.73241,0.60972,0.69486,0.42603,0.60538,0.67019,0.61033,0.000497252,0.000497252,0.000497252
78,1121.82,1.10995,0.83247,1.08812,0.73939,0.5921,0.68604,0.4175,0.60775,0.61963,0.61076,0.000477479,0.000477479,0.000477479
79,1134.41,1.13838,0.84054,1.08748,0.70865,0.58202,0.67219,0.41075,0.60724,0.59808,0.60809,0.000457706,0.000457706,0.000457706
80,1148.48,1.09574,0.79901,1.07614,0.68377,0.6071,0.66265,0.41247,0.60425,1.6008,0.6053,0.000437933,0.000437933,0.000437933
81,1160.39,1.1176,0.82692,1.08209,0.72689,0.60649,0.68852,0.41701,0.61344,0.68488,0.61203,0.00041816,0.00041816,0.00041816
82,1174.29,1.0936,0.79,1.07599,0.73004,0.61731,0.69102,0.42578,0.60614,0.79027,0.6092,0.000398387,0.000398387,0.000398387
83,1187.94,1.1125,0.80722,1.07841,0.74539,0.59124,0.68509,0.42311,0.60754,0.84196,0.6073,0.000378614,0.000378614,0.000378614
84,1200.78,1.07356,0.77406,1.06803,0.69934,0.61353,0.68377,0.42039,0.60434,0.75756,0.60639,0.000358841,0.000358841,0.000358841
85,1214.11,1.08424,0.7856,1.06597,0.72322,0.61261,0.69519,0.43061,0.6035,0.70536,0.60695,0.000339068,0.000339068,0.000339068
86,1229.19,1.08092,0.7795,1.068,0.71777,0.61011,0.68676,0.42323,0.6075,0.69751,0.61194,0.000319295,0.000319295,0.000319295
87,1242.1,1.09093,0.78995,1.07113,0.70601,0.60771,0.68148,0.41324,0.6139,0.75385,0.61514,0.000299522,0.000299522,0.000299522
88,1254.66,1.05111,0.76106,1.07132,0.7227,0.61089,0.68869,0.42712,0.60518,0.64723,0.60962,0.000279749,0.000279749,0.000279749
89,1266.37,1.06758,0.76451,1.07032,0.76252,0.59149,0.69534,0.43313,0.59496,0.58273,0.60301,0.000259976,0.000259976,0.000259976
90,1278.97,1.06286,0.76262,1.06171,0.73401,0.61873,0.69844,0.4286,0.6022,0.75749,0.60907,0.000240203,0.000240203,0.000240203
91,1361.89,1.19663,0.96421,1.15129,0.69632,0.61604,0.68336,0.42231,0.59675,12.0011,0.60443,0.00022043,0.00022043,0.00022043
92,1379.59,1.16124,0.9362,1.12891,0.71991,0.60465,0.69411,0.43134,0.58915,5.00187,0.5994,0.000200657,0.000200657,0.000200657
93,1396.88,1.1398,0.91165,1.11454,0.73187,0.60971,0.70067,0.4338,0.5878,0.6206,0.59887,0.000180884,0.000180884,0.000180884
94,1408.92,1.13604,0.9054,1.12586,0.71959,0.61322,0.70046,0.43911,0.5827,0.55042,0.59542,0.000161111,0.000161111,0.000161111
95,1424.7,1.13203,0.90042,1.12178,0.72286,0.61689,0.70031,0.43978,0.5848,0.60283,0.59759,0.000141338,0.000141338,0.000141338
96,1440.96,1.13717,0.88661,1.10492,0.74193,0.61052,0.70283,0.44448,0.58252,0.9232,0.59745,0.000121565,0.000121565,0.000121565
97,1457.47,1.11924,0.88634,1.11719,0.73086,0.61628,0.70557,0.44478,0.58145,0.74732,0.59694,0.000101792,0.000101792,0.000101792
98,1469.62,1.10984,0.87534,1.11112,0.73219,0.62576,0.70926,0.44891,0.5812,0.64592,0.59562,8.2019e-05,8.2019e-05,8.2019e-05
99,1486.77,1.11907,0.88035,1.10947,0.74629,0.62106,0.71377,0.45331,0.57696,0.67529,0.59268,6.2246e-05,6.2246e-05,6.2246e-05
100,1500.4,1.11415,0.87308,1.11389,0.7329,0.62852,0.71301,0.45375,0.57586,0.60817,0.59252,4.2473e-05,4.2473e-05,4.2473e-05
