epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.4933,2.31966,3.40193,2.31395,0.01191,0.16401,0.00791,0.00266,1.32274,33.3236,1.17093,0.00036,0.00036,0.00036
2,34.6701,1.97887,2.30937,1.84049,0.02142,0.29498,0.05881,0.02278,0.85933,31.9261,0.88882,0.000732674,0.000732674,0.000732674
3,49.5566,1.79196,1.80518,1.77652,0.03756,0.51714,0.22566,0.09841,0.79545,40.9026,0.90645,0.00109782,0.00109782,0.00109782
4,62.5815,1.69809,1.65482,1.73985,0.45785,0.16538,0.20336,0.08642,0.9146,26.3557,1.06531,0.00145545,0.00145545,0.00145545
5,75.9751,1.69592,1.59486,1.74292,0.64434,0.35369,0.43197,0.21556,0.80997,55.897,0.93409,0.00180556,0.00180556,0.00180556
6,88.0187,1.71426,1.60876,1.75227,0.48151,0.42962,0.41614,0.20833,0.84013,64.8603,0.95057,0.001901,0.001901,0.001901
7,101.534,1.67673,1.52041,1.7195,0.57965,0.4363,0.48497,0.24919,0.83319,30.8069,0.94028,0.0018812,0.0018812,0.0018812
8,113.939,1.62772,1.46947,1.70471,0.57127,0.44002,0.4887,0.24935,0.88289,90.5483,0.96727,0.00186141,0.00186141,0.00186141
9,133.749,1.63708,1.43153,1.71638,0.45634,0.35679,0.34019,0.15225,1.02421,80.4219,1.06738,0.00184161,0.00184161,0.00184161
10,152.015,1.60747,1.43544,1.69105,0.6241,0.4542,0.52331,0.28069,0.80137,22.007,0.90128,0.00182181,0.00182181,0.00182181
11,165.406,1.58895,1.3737,1.66602,0.58686,0.5049,0.54391,0.29554,0.78861,30.5784,0.8857,0.00180201,0.00180201,0.00180201
12,181.175,1.62451,1.38506,1.68833,0.60436,0.49694,0.54493,0.31585,0.75171,48.8754,0.89026,0.00178221,0.00178221,0.00178221
13,199.395,1.60835,1.38117,1.68609,0.6249,0.52813,0.57079,0.32683,0.76888,26.3306,0.89302,0.00176241,0.00176241,0.00176241
14,211.354,1.58765,1.36571,1.67894,0.64169,0.51836,0.58204,0.32603,0.75785,9.27979,0.87332,0.00174261,0.00174261,0.00174261
15,222.86,1.56696,1.33789,1.65645,0.54892,0.50306,0.5171,0.27485,0.84558,21.9586,0.94615,0.00172281,0.00172281,0.00172281
16,238.694,1.56065,1.31599,1.66484,0.6654,0.50019,0.56924,0.3163,0.7696,7.95863,0.88141,0.00170301,0.00170301,0.00170301
17,252.185,1.53205,1.28813,1.64877,0.49369,0.47368,0.46817,0.2654,0.78791,45.9755,0.88609,0.00168321,0.00168321,0.00168321
18,264.232,1.49778,1.26623,1.62607,0.65242,0.53366,0.59782,0.33728,0.76667,11.6416,0.86912,0.00166341,0.00166341,0.00166341
19,279.427,1.53648,1.26647,1.62218,0.61828,0.53427,0.58038,0.33795,0.74213,7.71271,0.86231,0.00164361,0.00164361,0.00164361
20,288.908,1.53051,1.29944,1.64591,0.68051,0.5162,0.59947,0.33971,0.75601,10.2805,0.86113,0.00162382,0.00162382,0.00162382
21,305.134,1.51598,1.24827,1.62051,0.71767,0.52115,0.61667,0.35448,0.74894,13.6005,0.86584,0.00160402,0.00160402,0.00160402
22,318.642,1.4892,1.23316,1.61179,0.61831,0.50306,0.55343,0.30913,0.78381,14.3043,0.89294,0.00158422,0.00158422,0.00158422
23,331.32,1.48544,1.20753,1.60238,0.64082,0.52448,0.60231,0.35019,0.73839,12.7802,0.85289,0.00156442,0.00156442,0.00156442
24,346.723,1.49101,1.21645,1.61445,0.69957,0.54284,0.63932,0.37256,0.72233,8.9738,0.83639,0.00154462,0.00154462,0.00154462
25,366.284,1.47893,1.18655,1.59484,0.63118,0.54774,0.58399,0.34365,0.73734,33.381,0.86346,0.00152482,0.00152482,0.00152482
26,378.724,1.45921,1.21736,1.60381,0.62596,0.54957,0.59857,0.35082,0.73085,7.15004,0.85431,0.00150502,0.00150502,0.00150502
27,394.687,1.4813,1.17773,1.59438,0.63897,0.54835,0.61384,0.34523,0.7527,5.52289,0.87769,0.00148522,0.00148522,0.00148522
28,410.054,1.47073,1.2032,1.60154,0.61892,0.56059,0.60325,0.35148,0.74178,2.85476,0.85992,0.00146542,0.00146542,0.00146542
29,419.08,1.44842,1.16674,1.59412,0.67107,0.5355,0.62574,0.35324,0.75429,1.45963,0.85462,0.00144562,0.00144562,0.00144562
30,433.257,1.4685,1.17556,1.58845,0.66822,0.54603,0.62387,0.35961,0.73239,10.3392,0.84869,0.00142582,0.00142582,0.00142582
31,449.61,1.43876,1.16563,1.57161,0.6749,0.56181,0.63468,0.36916,0.74891,1.06065,0.85887,0.00140602,0.00140602,0.00140602
32,466.877,1.42401,1.14763,1.57267,0.7237,0.56487,0.65838,0.3886,0.72161,3.0467,0.84636,0.00138622,0.00138622,0.00138622
33,480.531,1.42889,1.13273,1.58031,0.66956,0.58035,0.65328,0.38279,0.73112,16.3928,0.85356,0.00136643,0.00136643,0.00136643
34,494.859,1.41814,1.11541,1.56599,0.70456,0.53272,0.62561,0.35127,0.77492,3.79701,0.87987,0.00134663,0.00134663,0.00134663
35,507.951,1.42844,1.16425,1.57389,0.71133,0.50367,0.61479,0.37157,0.72325,1.37844,0.85728,0.00132683,0.00132683,0.00132683
36,524.746,1.45452,1.14363,1.57948,0.7143,0.51716,0.62781,0.36488,0.7406,2.33456,0.86132,0.00130703,0.00130703,0.00130703
37,536.882,1.41107,1.13296,1.56093,0.71748,0.55508,0.65115,0.3856,0.72837,7.90777,0.86477,0.00128723,0.00128723,0.00128723
38,548.146,1.40045,1.09854,1.57094,0.68495,0.59119,0.66048,0.38367,0.73304,15.206,0.85781,0.00126743,0.00126743,0.00126743
39,561.798,1.39818,1.08841,1.55342,0.72504,0.57344,0.66392,0.38861,0.72397,4.40134,0.84579,0.00124763,0.00124763,0.00124763
40,578.722,1.3887,1.0757,1.54963,0.67102,0.558,0.63261,0.37476,0.73028,20.0802,0.85178,0.00122783,0.00122783,0.00122783
41,593.938,1.39892,1.10208,1.55669,0.67369,0.60282,0.66697,0.40339,0.70673,7.3704,0.83875,0.00120803,0.00120803,0.00120803
42,605.505,1.40293,1.1025,1.56581,0.68591,0.58752,0.66754,0.40058,0.70358,17.7403,0.83097,0.00118823,0.00118823,0.00118823
43,618.237,1.35197,1.04938,1.53712,0.63797,0.55109,0.61051,0.36134,0.75411,2.01407,0.86892,0.00116843,0.00116843,0.00116843
44,630.62,1.4001,1.07783,1.54272,0.70383,0.57834,0.65156,0.39052,0.71105,1.66458,0.84211,0.00114863,0.00114863,0.00114863
45,644.817,1.37649,1.06057,1.53855,0.7109,0.61701,0.68391,0.41009,0.70047,2.23771,0.83518,0.00112884,0.00112884,0.00112884
46,658.528,1.364,1.04887,1.54165,0.69497,0.59792,0.67495,0.39781,0.71739,12.3565,0.84667,0.00110904,0.00110904,0.00110904
47,673.11,1.35282,1.04977,1.52727,0.73229,0.5869,0.66855,0.37964,0.74396,3.29648,0.86549,0.00108924,0.00108924,0.00108924
