epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1198.74,1.35338,1.04206,1.04878,0.74912,0.60159,0.69987,0.42693,0.67682,3.04849,0.58029,0.0005942,0.0005942,0.0005942
73,1211.08,1.33911,1.0398,1.0453,0.73044,0.6071,0.69196,0.41763,0.67874,1.71187,0.58012,0.0005744,0.0005744,0.0005744
74,1230.49,1.36047,1.04178,1.04798,0.72239,0.61444,0.69197,0.42091,0.6811,1.4078,0.57517,0.0005546,0.0005546,0.0005546
75,1246.47,1.33173,1.01729,1.05164,0.71178,0.61058,0.68726,0.4159,0.67909,0.93846,0.57613,0.0005348,0.0005348,0.0005348
76,1263.39,1.33802,1.01488,1.04251,0.74279,0.59364,0.6846,0.41407,0.68694,1.43407,0.58118,0.000515,0.000515,0.000515
77,1280.2,1.3419,1.03132,1.03751,0.72411,0.5967,0.68261,0.42211,0.67667,1.71998,0.57891,0.0004952,0.0004952,0.0004952
78,1298.01,1.31707,1.01711,1.0497,0.72138,0.58786,0.67616,0.41214,0.69067,0.95851,0.58297,0.0004754,0.0004754,0.0004754
79,1311.62,1.3419,1.02896,1.04671,0.72087,0.59241,0.67847,0.41694,0.69282,0.77,0.58223,0.0004556,0.0004556,0.0004556
80,1332.5,1.32279,0.99978,1.03393,0.72366,0.60465,0.68954,0.42254,0.67899,2.32391,0.57657,0.0004358,0.0004358,0.0004358
81,1345.1,1.32825,1.0245,1.03854,0.7286,0.59302,0.68239,0.41707,0.68437,2.01293,0.57911,0.000416,0.000416,0.000416
82,1357.31,1.33584,0.99965,1.0392,0.70637,0.61444,0.6873,0.4217,0.6851,1.95964,0.57987,0.0003962,0.0003962,0.0003962
83,1369.34,1.31289,0.98678,1.02902,0.72054,0.61628,0.69743,0.42407,0.68534,2.00902,0.58113,0.0003764,0.0003764,0.0003764
84,1383.51,1.30082,0.98291,1.03595,0.72055,0.62016,0.70189,0.42998,0.67699,1.85806,0.58025,0.0003566,0.0003566,0.0003566
85,1398.56,1.29904,0.97798,1.02787,0.72885,0.61444,0.69979,0.43307,0.67328,1.77419,0.57794,0.0003368,0.0003368,0.0003368
86,1420.41,1.29148,0.95764,1.03098,0.76138,0.58935,0.69839,0.42446,0.68003,0.96597,0.57937,0.000317,0.000317,0.000317
87,1434.46,1.3165,0.97769,1.02481,0.76064,0.59058,0.69255,0.42371,0.68063,0.78529,0.57849,0.0002972,0.0002972,0.0002972
88,1451.29,1.27951,0.96286,1.03704,0.73748,0.612,0.69456,0.43211,0.67064,0.66426,0.57472,0.0002774,0.0002774,0.0002774
89,1465.02,1.28967,0.96614,1.02811,0.72982,0.62546,0.6989,0.43545,0.67003,0.73258,0.57519,0.0002576,0.0002576,0.0002576
90,1484.35,1.30212,0.96228,1.02648,0.73974,0.61934,0.70931,0.4392,0.67266,0.84792,0.57675,0.0002378,0.0002378,0.0002378
91,1572.08,1.37482,1.15905,1.10378,0.72155,0.62167,0.70288,0.43986,0.66235,1.1454,0.56918,0.000218,0.000218,0.000218
92,1590.05,1.35218,1.12107,1.08494,0.7296,0.62301,0.70677,0.44201,0.65432,1.07599,0.56662,0.0001982,0.0001982,0.0001982
93,1607.31,1.31363,1.10303,1.06951,0.75157,0.59431,0.70398,0.43861,0.65965,0.9922,0.56834,0.0001784,0.0001784,0.0001784
94,1620.37,1.31218,1.08736,1.08143,0.70819,0.62913,0.70243,0.44099,0.65934,0.94313,0.5691,0.0001586,0.0001586,0.0001586
95,1634.92,1.31007,1.09035,1.07519,0.74015,0.6171,0.71218,0.44811,0.65361,0.66337,0.56475,0.0001388,0.0001388,0.0001388
96,1653.23,1.31762,1.07133,1.05689,0.75617,0.60354,0.71129,0.45189,0.65029,0.7544,0.56526,0.000119,0.000119,0.000119
97,1671.18,1.28755,1.07128,1.06648,0.73476,0.60832,0.70578,0.44696,0.65375,0.79419,0.5671,9.92e-05,9.92e-05,9.92e-05
98,1686.58,1.29584,1.06397,1.0593,0.7481,0.61995,0.71577,0.45536,0.64752,0.96165,0.56234,7.94e-05,7.94e-05,7.94e-05
99,1703.57,1.29954,1.06901,1.06378,0.74051,0.62668,0.71703,0.45692,0.64526,1.12958,0.56168,5.96e-05,5.96e-05,5.96e-05
100,1717.28,1.27673,1.04864,1.0631,0.74537,0.62882,0.72024,0.45865,0.6426,0.79876,0.55978,3.98e-05,3.98e-05,3.98e-05
