epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.414,2.45948,2.29553,1.6339,0.00844,0.11628,0.00598,0.00137,1.13529,22.2769,0.70414,0.00036,0.00036,0.00036
2,32.3603,2.0801,1.60116,1.2827,0.01124,0.15483,0.0078,0.00345,1.06485,22.2197,0.7898,0.000732674,0.000732674,0.000732674
3,49.6687,1.95128,1.28722,1.23852,0.0296,0.40759,0.12887,0.05501,0.99933,27.2838,0.7385,0.00109782,0.00109782,0.00109782
4,62.3727,1.91834,1.18516,1.2287,0.73727,0.12022,0.24325,0.11322,0.95844,20.5007,0.73848,0.00145545,0.00145545,0.00145545
5,80.7137,1.85953,1.12457,1.22527,0.56472,0.27295,0.34809,0.17994,0.86422,18.48,0.65595,0.00180555,0.00180555,0.00180555
6,98.5388,1.8398,1.09371,1.22265,0.4651,0.36876,0.36798,0.17628,0.90484,22.683,0.67278,0.001901,0.001901,0.001901
7,111.222,1.84404,1.08465,1.21429,0.4624,0.44125,0.43329,0.22915,0.88953,35.7066,0.67291,0.0018812,0.0018812,0.0018812
8,129.842,1.77831,1.03847,1.207,0.54299,0.49591,0.49874,0.2639,0.86154,57.7495,0.64843,0.0018614,0.0018614,0.0018614
9,146.15,1.84984,1.04598,1.22363,0.60759,0.4541,0.50516,0.27308,0.81249,35.7196,0.62314,0.0018416,0.0018416,0.0018416
10,160.475,1.80075,1.01809,1.20186,0.57972,0.50245,0.53922,0.29779,0.84814,25.0895,0.62774,0.0018218,0.0018218,0.0018218
11,173.538,1.77056,0.98533,1.20239,0.54586,0.4541,0.47543,0.25338,0.8413,85.6401,0.63812,0.001802,0.001802,0.001802
12,190.302,1.71743,0.94548,1.17747,0.6231,0.50612,0.56131,0.30918,0.80064,16.6946,0.607,0.0017822,0.0017822,0.0017822
13,215.138,1.76154,0.95381,1.18018,0.61136,0.45471,0.48788,0.24913,0.94125,36.7017,0.68908,0.0017624,0.0017624,0.0017624
14,227.256,1.73148,0.94095,1.17071,0.63716,0.5352,0.59948,0.35326,0.77116,14.7488,0.60625,0.0017426,0.0017426,0.0017426
15,239.971,1.68775,0.91573,1.17655,0.59975,0.56977,0.60614,0.33814,0.80792,6.79548,0.61549,0.0017228,0.0017228,0.0017228
16,254.758,1.72556,0.93488,1.18155,0.61781,0.54312,0.58174,0.30975,0.83296,10.5496,0.62966,0.001703,0.001703,0.001703
17,268.023,1.69907,0.92153,1.15906,0.64496,0.54143,0.60557,0.34753,0.79062,1.50583,0.60397,0.0016832,0.0016832,0.0016832
18,282.983,1.68534,0.91533,1.16667,0.62007,0.51958,0.57582,0.32547,0.84004,3.38776,0.6328,0.0016634,0.0016634,0.0016634
19,295.73,1.64105,0.91808,1.16897,0.63338,0.52448,0.58194,0.3277,0.80879,7.65204,0.61692,0.0016436,0.0016436,0.0016436
20,308.635,1.66417,0.89721,1.15343,0.61147,0.51836,0.56469,0.32559,0.78116,26.7756,0.59555,0.0016238,0.0016238,0.0016238
21,321.131,1.63705,0.87742,1.14328,0.66837,0.56242,0.61637,0.34381,0.80622,27.7935,0.61198,0.001604,0.001604,0.001604
22,334.846,1.72683,0.90795,1.1624,0.66986,0.51533,0.5924,0.33177,0.83199,3.86991,0.63172,0.0015842,0.0015842,0.0015842
23,349.541,1.67454,0.878,1.15053,0.69711,0.54406,0.63332,0.36967,0.76788,1.72865,0.59492,0.0015644,0.0015644,0.0015644
24,365.381,1.65966,0.86358,1.14247,0.63364,0.55202,0.59962,0.33765,0.79304,10.4248,0.60223,0.0015446,0.0015446,0.0015446
25,380.525,1.64773,0.86279,1.14259,0.65828,0.55936,0.63451,0.37781,0.74496,3.73554,0.58216,0.0015248,0.0015248,0.0015248
26,398.289,1.63334,0.8631,1.13583,0.6305,0.55447,0.60676,0.3611,0.76199,3.75937,0.59834,0.001505,0.001505,0.001505
27,411.067,1.60474,0.83085,1.13541,0.68249,0.58568,0.64749,0.39275,0.74213,8.55159,0.5853,0.0014852,0.0014852,0.0014852
28,430.099,1.56643,0.82718,1.12878,0.62945,0.54162,0.59042,0.35453,0.74084,22.073,0.58683,0.0014654,0.0014654,0.0014654
29,446.033,1.63545,0.85685,1.14362,0.71314,0.57528,0.65885,0.3869,0.75892,9.10326,0.59612,0.0014456,0.0014456,0.0014456
30,464.021,1.61179,0.84302,1.12674,0.65515,0.51652,0.57953,0.33605,0.81646,8.19353,0.62352,0.0014258,0.0014258,0.0014258
31,479.719,1.60039,0.83562,1.13734,0.6596,0.5661,0.63771,0.37459,0.76582,8.87964,0.59563,0.001406,0.001406,0.001406
32,497.774,1.60947,0.81957,1.12273,0.69284,0.60324,0.65742,0.39596,0.74144,6.53067,0.58852,0.0013862,0.0013862,0.0013862
33,508.259,1.58746,0.83048,1.12294,0.7124,0.56426,0.66214,0.40345,0.7389,1.58566,0.58532,0.0013664,0.0013664,0.0013664
34,525.36,1.57014,0.82245,1.11991,0.7104,0.53596,0.63153,0.38023,0.75032,1.28803,0.58962,0.0013466,0.0013466,0.0013466
35,539.872,1.59889,0.82655,1.13604,0.70544,0.55998,0.64075,0.37692,0.76161,11.2218,0.59513,0.0013268,0.0013268,0.0013268
36,555.028,1.61766,0.8199,1.13632,0.70783,0.5508,0.65197,0.38854,0.73699,14.1051,0.5886,0.001307,0.001307,0.001307
37,571.108,1.58007,0.80526,1.11595,0.71322,0.61261,0.68589,0.41527,0.72339,17.0341,0.57877,0.0012872,0.0012872,0.0012872
38,585.135,1.54613,0.80683,1.12248,0.70057,0.59976,0.67265,0.40716,0.72981,9.4153,0.57962,0.0012674,0.0012674,0.0012674
39,596.641,1.55733,0.80354,1.12229,0.67325,0.61032,0.66766,0.39248,0.75304,3.36953,0.59443,0.0012476,0.0012476,0.0012476
40,608.707,1.55864,0.80544,1.12383,0.68745,0.59302,0.65945,0.39993,0.75197,1.73337,0.58869,0.0012278,0.0012278,0.0012278
41,624.619,1.53751,0.78691,1.11361,0.69446,0.5425,0.63616,0.38137,0.74545,0.55999,0.58393,0.001208,0.001208,0.001208
42,636.659,1.58308,0.80299,1.1153,0.71778,0.56671,0.6595,0.40222,0.73816,2.24735,0.58175,0.0011882,0.0011882,0.0011882
43,650.815,1.53868,0.79134,1.11009,0.7087,0.59557,0.67686,0.41458,0.71209,4.32665,0.57253,0.0011684,0.0011684,0.0011684
44,662.601,1.54868,0.78873,1.11473,0.72725,0.60051,0.68962,0.42507,0.71602,12.4958,0.57495,0.0011486,0.0011486,0.0011486
45,680.305,1.53982,0.76403,1.09137,0.72126,0.58277,0.67637,0.40854,0.73401,8.08605,0.58238,0.0011288,0.0011288,0.0011288
46,697.606,1.53556,0.77634,1.09689,0.70261,0.59547,0.6735,0.40789,0.72739,1.19604,0.57716,0.001109,0.001109,0.001109
47,713.959,1.53146,0.77315,1.10444,0.73156,0.58384,0.68724,0.41435,0.72935,1.00013,0.57673,0.0010892,0.0010892,0.0010892
48,727.05,1.54092,0.7845,1.10022,0.72454,0.60365,0.6867,0.42064,0.73015,3.99036,0.58174,0.0010694,0.0010694,0.0010694
49,743.254,1.56586,0.78208,1.10062,0.74546,0.58874,0.69897,0.42936,0.70341,1.75394,0.56825,0.0010496,0.0010496,0.0010496
50,756.711,1.48899,0.75976,1.0954,0.74975,0.57344,0.68499,0.42312,0.7046,0.65762,0.56896,0.0010298,0.0010298,0.0010298
51,775.313,1.50003,0.76004,1.09997,0.73503,0.60282,0.69713,0.43039,0.70033,1.15775,0.5717,0.00101,0.00101,0.00101
52,794.587,1.53019,0.78264,1.09085,0.67865,0.58017,0.65243,0.39602,0.7508,1.04704,0.5846,0.0009902,0.0009902,0.0009902
