epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.4622,2.16186,4.90839,1.07371,0.01849,0.25459,0.01309,0.00634,0.92927,48.491,0.45506,0.00036,0.00036,0.00036
2,32.5238,1.84056,3.29427,0.86158,0.01596,0.21971,0.0533,0.02093,0.96937,43.6576,0.55663,0.000732666,0.000732666,0.000732666
3,46.4457,1.67689,2.5868,0.82412,0.38369,0.17503,0.15066,0.05946,0.97604,57.2928,0.5675,0.0010978,0.0010978,0.0010978
4,59.3932,1.59659,2.41386,0.81011,0.4771,0.29427,0.3061,0.13825,0.86591,59.437,0.4941,0.0014554,0.0014554,0.0014554
5,76.92,1.63609,2.30675,0.81021,0.54514,0.39596,0.43734,0.21684,0.76895,23.5783,0.42327,0.00180547,0.00180547,0.00180547
6,88.4876,1.59537,2.29973,0.81659,0.49441,0.40277,0.40328,0.1959,0.77217,20.4551,0.4396,0.00190089,0.00190089,0.00190089
7,101.848,1.63737,2.25137,0.81939,0.45123,0.42105,0.38813,0.19222,0.81235,17.2775,0.45838,0.00188107,0.00188107,0.00188107
8,117.732,1.58648,2.18803,0.80389,0.59844,0.48776,0.51731,0.26793,0.79629,54.2879,0.45927,0.00186125,0.00186125,0.00186125
9,129.25,1.59671,2.19027,0.8089,0.61391,0.48947,0.53702,0.28928,0.75094,17.7944,0.42876,0.00184143,0.00184143,0.00184143
10,138.544,1.55485,2.09226,0.79843,0.63827,0.53611,0.57852,0.31584,0.74057,44.3099,0.42276,0.0018216,0.0018216,0.0018216
11,150.256,1.52889,2.08136,0.79388,0.62407,0.50492,0.56193,0.32416,0.70629,97.2649,0.40837,0.00180178,0.00180178,0.00180178
12,164.557,1.51753,2.01178,0.78193,0.63671,0.53416,0.58651,0.32021,0.73064,98.7421,0.41681,0.00178196,0.00178196,0.00178196
13,185.191,1.54293,1.96315,0.78365,0.55458,0.46267,0.49126,0.25277,0.79737,21.603,0.43577,0.00176214,0.00176214,0.00176214
14,200.331,1.50024,1.96877,0.77463,0.68899,0.51836,0.61115,0.33895,0.71227,35.4192,0.41229,0.00174232,0.00174232,0.00174232
