epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,415.715,0.57507,0.83421,0.46144,0.8249,0.90642,0.89382,0.9442,0.69464,0.91845,0.89189,0.94495,0.57896,0.89866,1.17498,0.59481,0.97105,0.000278002,0.000278002,0.000278002
31,429.397,0.56508,0.84193,0.46513,0.82658,0.89721,0.89308,0.94541,0.69814,0.89915,0.89501,0.9466,0.58659,0.89302,1.16366,0.60051,0.96575,0.00027414,0.00027414,0.00027414
32,442.96,0.57461,0.85205,0.46769,0.82851,0.92523,0.88382,0.9508,0.70878,0.92124,0.88063,0.94429,0.58234,0.87732,1.17438,0.57107,0.95642,0.000270278,0.000270278,0.000270278
33,456.714,0.56662,0.8513,0.45379,0.82253,0.95411,0.87452,0.94807,0.7051,0.95753,0.87838,0.94685,0.58149,0.87158,1.14378,0.58998,0.95537,0.000266416,0.000266416,0.000266416
34,470.213,0.56397,0.83215,0.44821,0.82735,0.90396,0.9112,0.95048,0.70411,0.89909,0.90541,0.94637,0.58347,0.88812,1.16036,0.56699,0.95955,0.000262554,0.000262554,0.000262554
35,483.75,0.56039,0.80995,0.44762,0.82015,0.92155,0.88996,0.94267,0.70743,0.92554,0.89382,0.94101,0.58198,0.89035,1.17097,0.58701,0.96128,0.000258692,0.000258692,0.000258692
36,497.418,0.55386,0.80535,0.44269,0.82075,0.93082,0.88031,0.94409,0.70936,0.93695,0.8861,0.94998,0.58506,0.87601,1.1629,0.57751,0.95427,0.00025483,0.00025483,0.00025483
37,511.009,0.55174,0.80325,0.44224,0.81885,0.91594,0.88031,0.93693,0.69378,0.92695,0.88184,0.94228,0.57067,0.88421,1.24718,0.58963,0.96777,0.000250967,0.000250967,0.000250967
38,524.653,0.52856,0.79779,0.4291,0.81358,0.87881,0.89575,0.93933,0.70078,0.91431,0.86508,0.93942,0.57987,0.89173,1.1499,0.57678,0.9684,0.000247105,0.000247105,0.000247105
39,538.296,0.52961,0.78295,0.42364,0.81659,0.94201,0.86293,0.94612,0.69975,0.92884,0.88188,0.95035,0.57622,0.87958,1.15798,0.56581,0.96372,0.000243243,0.000243243,0.000243243
40,551.886,0.52753,0.7796,0.42413,0.81396,0.90984,0.89619,0.9467,0.708,0.90904,0.90734,0.95072,0.57699,0.86797,1.16999,0.56216,0.95126,0.000239381,0.000239381,0.000239381
41,565.585,0.53466,0.77855,0.41638,0.81697,0.90616,0.90927,0.94046,0.70191,0.91911,0.91313,0.94576,0.57562,0.88817,1.14827,0.57415,0.96552,0.000235519,0.000235519,0.000235519
42,579.118,0.52575,0.79482,0.42479,0.81285,0.91268,0.90801,0.94459,0.70145,0.9185,0.91381,0.94864,0.58781,0.88018,1.16318,0.55956,0.95272,0.000231657,0.000231657,0.000231657
43,592.721,0.51856,0.77301,0.41719,0.81306,0.91679,0.89328,0.9407,0.70177,0.90805,0.90541,0.94246,0.58003,0.89566,1.17079,0.56579,0.97668,0.000227795,0.000227795,0.000227795
44,606.347,0.52158,0.78359,0.41861,0.81242,0.90686,0.89575,0.94035,0.70175,0.9117,0.89961,0.94553,0.57987,0.87374,1.17731,0.56196,0.95896,0.000223933,0.000223933,0.000223933
45,619.842,0.52174,0.77127,0.41447,0.80455,0.90357,0.90447,0.9422,0.70663,0.90735,0.90751,0.94665,0.58831,0.86255,1.14451,0.55167,0.95299,0.000220071,0.000220071,0.000220071
46,633.344,0.5333,0.78393,0.4162,0.81579,0.91059,0.88472,0.94595,0.7133,0.91452,0.88808,0.94515,0.58701,0.86553,1.15156,0.55463,0.95056,0.000216209,0.000216209,0.000216209
47,646.887,0.51586,0.74958,0.40365,0.81291,0.91035,0.89189,0.93941,0.70565,0.92054,0.90154,0.9474,0.58427,0.86895,1.15849,0.55565,0.94955,0.000212347,0.000212347,0.000212347
48,660.482,0.52026,0.76329,0.41155,0.81479,0.90697,0.88454,0.9439,0.70563,0.91524,0.89633,0.94895,0.59257,0.87769,1.1353,0.55387,0.95557,0.000208485,0.000208485,0.000208485
49,673.996,0.50536,0.7528,0.39811,0.80639,0.90414,0.90347,0.95434,0.7132,0.92052,0.89768,0.95471,0.59714,0.86512,1.13377,0.53523,0.95253,0.000204623,0.000204623,0.000204623
50,687.633,0.50531,0.7495,0.39628,0.8088,0.8979,0.89979,0.94779,0.71164,0.90767,0.90734,0.95273,0.58634,0.87315,1.14086,0.54882,0.95535,0.000200761,0.000200761,0.000200761
51,701.28,0.50077,0.73828,0.39532,0.80916,0.90022,0.90572,0.94441,0.70232,0.90788,0.91325,0.94975,0.58807,0.87643,1.12288,0.54766,0.95787,0.000196899,0.000196899,0.000196899
52,714.83,0.50535,0.75051,0.3931,0.81008,0.90378,0.91506,0.94809,0.70983,0.90569,0.91699,0.95046,0.59103,0.85811,1.16251,0.54099,0.95682,0.000193037,0.000193037,0.000193037
