epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.5935,2.2899,5.85108,1.21632,0.00893,0.12301,0.00573,0.00175,1.12379,57.6493,0.55593,0.00036,0.00036,0.00036
2,36.2487,1.95454,3.96441,0.97321,0.01564,0.21542,0.03872,0.01684,1.04501,56.0065,0.60308,0.000732711,0.000732711,0.000732711
3,53.3921,1.82793,3.11405,0.92962,0.59438,0.14528,0.19589,0.07308,1.0781,62.5397,0.62847,0.00109794,0.00109794,0.00109794
4,69.0997,1.77103,2.90684,0.93189,0.60014,0.29852,0.38973,0.1792,0.83402,54.0048,0.50446,0.00145568,0.00145568,0.00145568
5,84.364,1.73554,2.83485,0.92691,0.44732,0.30967,0.31896,0.14878,0.85659,80.0205,0.52335,0.00180593,0.00180593,0.00180593
6,100.861,1.71898,2.76488,0.92264,0.46209,0.34761,0.34685,0.17031,0.87926,104.201,0.53192,0.0019015,0.0019015,0.0019015
7,117.779,1.67554,2.59823,0.90834,0.63569,0.5049,0.56292,0.30962,0.7901,101.821,0.48792,0.0018818,0.0018818,0.0018818
8,133.302,1.71992,2.65066,0.90898,0.55618,0.47858,0.508,0.27136,0.80209,326.309,0.48821,0.0018621,0.0018621,0.0018621
9,151.711,1.65372,2.53288,0.91069,0.59239,0.44737,0.46349,0.22776,0.88698,81.4558,0.51292,0.0018424,0.0018424,0.0018424
10,163.764,1.65563,2.57019,0.91149,0.60262,0.53794,0.56261,0.31297,0.77604,61.7364,0.46052,0.0018227,0.0018227,0.0018227
11,178.695,1.63366,2.44151,0.88163,0.63935,0.53366,0.58349,0.3248,0.78048,48.8099,0.45634,0.001803,0.001803,0.001803
12,193.904,1.62079,2.40545,0.90691,0.64755,0.51102,0.57671,0.31912,0.7907,17.4265,0.4721,0.0017833,0.0017833,0.0017833
13,209.251,1.61141,2.39597,0.89011,0.63087,0.5202,0.57256,0.33778,0.73788,18.893,0.45509,0.0017636,0.0017636,0.0017636
14,229.309,1.60258,2.35703,0.89493,0.62506,0.44614,0.51519,0.27846,0.80205,121.312,0.48238,0.0017439,0.0017439,0.0017439
15,241.703,1.60792,2.32089,0.88845,0.67106,0.56432,0.63111,0.36951,0.72721,16.8306,0.44702,0.0017242,0.0017242,0.0017242
16,256.72,1.60558,2.29281,0.88075,0.67036,0.56916,0.63841,0.36907,0.74109,59.0597,0.45038,0.0017045,0.0017045,0.0017045
17,274.311,1.58859,2.27709,0.88506,0.66971,0.57331,0.63018,0.35407,0.76065,77.7425,0.46665,0.0016848,0.0016848,0.0016848
18,287.2,1.58216,2.269,0.88494,0.68319,0.53794,0.61699,0.35323,0.76,14.4531,0.46322,0.0016651,0.0016651,0.0016651
19,299.063,1.5533,2.25196,0.86637,0.68136,0.58568,0.65259,0.37815,0.74463,17.3846,0.45174,0.0016454,0.0016454,0.0016454
20,310.855,1.57388,2.25941,0.87676,0.68771,0.59119,0.65874,0.38008,0.73372,11.657,0.45364,0.0016257,0.0016257,0.0016257
21,327.563,1.55894,2.19831,0.87428,0.68733,0.59364,0.66789,0.39431,0.70992,16.2177,0.44246,0.001606,0.001606,0.001606
22,344.978,1.5755,2.23301,0.86997,0.54959,0.5765,0.57755,0.34911,0.7122,112.164,0.44776,0.0015863,0.0015863,0.0015863
23,357.169,1.55576,2.23043,0.86975,0.64347,0.54453,0.59268,0.35673,0.71039,5.03176,0.43899,0.0015666,0.0015666,0.0015666
