epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.6118,2.15417,4.56476,1.01039,0.00942,0.12974,0.00556,0.00208,0.9037,45.6017,0.43493,0.00036,0.00036,0.00036
2,32.8103,1.82729,3.09726,0.81245,0.25478,0.16401,0.1,0.0386,0.90914,45.3649,0.45206,0.000732677,0.000732677,0.000732677
3,46.8172,1.67918,2.42779,0.79166,0.21721,0.42228,0.19501,0.08408,0.77048,93.2455,0.4147,0.00109783,0.00109783,0.00109783
4,60.2016,1.63955,2.27851,0.77805,0.4876,0.13403,0.16916,0.06593,0.93098,60.0408,0.50455,0.00145547,0.00145547,0.00145547
5,77.7652,1.63467,2.21629,0.77009,0.48882,0.32655,0.31251,0.13331,0.84104,46.9195,0.44145,0.00180558,0.00180558,0.00180558
6,89.77,1.581,2.14443,0.76302,0.59159,0.41983,0.47119,0.25481,0.74466,33.7615,0.40692,0.00190104,0.00190104,0.00190104
7,103.151,1.59882,2.06462,0.76953,0.55378,0.46178,0.47749,0.24275,0.78193,26.185,0.41446,0.00188125,0.00188125,0.00188125
8,119.451,1.57771,2.00953,0.76063,0.60896,0.50607,0.53568,0.28281,0.74036,141.669,0.41643,0.00186146,0.00186146,0.00186146
9,133.101,1.55459,1.9493,0.76415,0.49024,0.3776,0.39134,0.18755,0.84199,50.042,0.44693,0.00184167,0.00184167,0.00184167
10,142.963,1.57605,1.95127,0.75687,0.62541,0.5306,0.56551,0.30269,0.73622,73.5428,0.39719,0.00182188,0.00182188,0.00182188
11,159.986,1.53998,1.89614,0.74335,0.65072,0.49482,0.56712,0.31944,0.7198,23.1942,0.39657,0.00180208,0.00180208,0.00180208
12,175.02,1.54316,1.86792,0.74693,0.66383,0.4951,0.57423,0.3183,0.72314,20.3321,0.39073,0.00178229,0.00178229,0.00178229
13,190.532,1.54161,1.89522,0.75056,0.58861,0.49878,0.54043,0.29006,0.75453,10.1641,0.39889,0.0017625,0.0017625,0.0017625
14,203.851,1.53307,1.87379,0.75198,0.6123,0.51469,0.55614,0.30895,0.74781,9.17101,0.39581,0.00174271,0.00174271,0.00174271
15,216.437,1.50001,1.82371,0.74373,0.64362,0.54488,0.60358,0.34972,0.68781,40.4001,0.38238,0.00172292,0.00172292,0.00172292
16,229.725,1.48667,1.77319,0.73629,0.60286,0.52876,0.55542,0.31355,0.70529,39.907,0.38717,0.00170313,0.00170313,0.00170313
17,246.491,1.47086,1.76156,0.73239,0.66682,0.54529,0.6114,0.32432,0.76547,19.2281,0.40628,0.00168333,0.00168333,0.00168333
18,259.088,1.48947,1.76772,0.73091,0.65608,0.53917,0.61017,0.35387,0.69217,26.9942,0.37982,0.00166354,0.00166354,0.00166354
19,274.79,1.45705,1.79053,0.72623,0.63209,0.54571,0.57923,0.33555,0.69369,38.8865,0.38527,0.00164375,0.00164375,0.00164375
20,284.314,1.45157,1.7509,0.72496,0.63637,0.55875,0.62199,0.36611,0.66914,4.25473,0.3712,0.00162396,0.00162396,0.00162396
21,297.887,1.4303,1.70787,0.71901,0.67498,0.55263,0.63101,0.36423,0.6731,17.5289,0.37312,0.00160417,0.00160417,0.00160417
22,314.238,1.44814,1.69142,0.72168,0.67906,0.57104,0.64445,0.372,0.68182,8.6503,0.38205,0.00158438,0.00158438,0.00158438
23,326.171,1.4434,1.69865,0.71975,0.63038,0.541,0.58955,0.31645,0.74184,3.76904,0.39163,0.00156458,0.00156458,0.00156458
24,339.057,1.47364,1.68591,0.71956,0.64292,0.55814,0.62644,0.35337,0.69097,6.03258,0.37666,0.00154479,0.00154479,0.00154479
25,351.039,1.4189,1.68652,0.71663,0.69709,0.53427,0.62916,0.36331,0.67378,1.75419,0.37243,0.001525,0.001525,0.001525
26,368.071,1.42295,1.65352,0.71475,0.68313,0.54094,0.62686,0.36959,0.66663,1.3492,0.37099,0.00150521,0.00150521,0.00150521
27,382.014,1.42941,1.67398,0.71955,0.64285,0.54223,0.60455,0.34893,0.67955,1.72269,0.37489,0.00148542,0.00148542,0.00148542
28,400.717,1.43831,1.64826,0.71477,0.64574,0.53611,0.59555,0.33665,0.71608,49.9141,0.38581,0.00146563,0.00146563,0.00146563
29,417.923,1.38083,1.59226,0.71015,0.66517,0.55926,0.63236,0.36071,0.69301,6.51082,0.37579,0.00144584,0.00144584,0.00144584
30,430.192,1.40912,1.62458,0.71191,0.67331,0.54223,0.61939,0.37075,0.66884,5.35882,0.37028,0.00142604,0.00142604,0.00142604
31,445.896,1.42494,1.63651,0.70365,0.69211,0.58604,0.65224,0.38522,0.66588,2.46385,0.36843,0.00140625,0.00140625,0.00140625
32,458.193,1.37892,1.57168,0.70161,0.72109,0.58385,0.66742,0.38471,0.68302,5.38475,0.37202,0.00138646,0.00138646,0.00138646
33,474.027,1.38187,1.54835,0.69863,0.7219,0.5719,0.65923,0.38654,0.67168,26.928,0.37315,0.00136667,0.00136667,0.00136667
34,488.378,1.38263,1.59059,0.70164,0.69388,0.56487,0.64592,0.37459,0.67209,11.8594,0.37231,0.00134688,0.00134688,0.00134688
35,502.844,1.39869,1.58672,0.69451,0.68858,0.53305,0.6246,0.35365,0.67712,17.263,0.37548,0.00132709,0.00132709,0.00132709
36,517.218,1.3557,1.56042,0.70138,0.67333,0.56638,0.64096,0.38282,0.64752,4.12402,0.36571,0.00130729,0.00130729,0.00130729
37,530.472,1.34748,1.54283,0.70052,0.67032,0.56304,0.6406,0.38761,0.64959,32.4852,0.36679,0.0012875,0.0012875,0.0012875
38,542.37,1.37284,1.54834,0.69479,0.69973,0.59853,0.67267,0.39879,0.6479,41.9863,0.36568,0.00126771,0.00126771,0.00126771
39,551.661,1.35066,1.52838,0.68935,0.72251,0.59425,0.67135,0.40305,0.65645,1.16086,0.36561,0.00124792,0.00124792,0.00124792
40,564.725,1.33656,1.51716,0.6936,0.66527,0.59842,0.66387,0.39932,0.65109,0.8457,0.36715,0.00122813,0.00122813,0.00122813
41,578.338,1.35426,1.54079,0.69042,0.70632,0.57895,0.66714,0.40276,0.64406,3.20753,0.36543,0.00120834,0.00120834,0.00120834
42,591.309,1.33353,1.50511,0.69026,0.704,0.56426,0.64881,0.37981,0.67082,4.03918,0.37593,0.00118854,0.00118854,0.00118854
43,607.46,1.3755,1.53283,0.69672,0.69458,0.58568,0.66402,0.38741,0.67326,13.0366,0.37534,0.00116875,0.00116875,0.00116875
44,620.742,1.34919,1.50125,0.69089,0.67446,0.62974,0.67847,0.40588,0.65128,31.0636,0.36995,0.00114896,0.00114896,0.00114896
45,633.642,1.33974,1.49564,0.69126,0.67326,0.58446,0.66181,0.39532,0.64957,4.89655,0.36076,0.00112917,0.00112917,0.00112917
46,645.702,1.33294,1.4875,0.68645,0.71126,0.58945,0.67056,0.40239,0.6459,1.85939,0.36554,0.00110938,0.00110938,0.00110938
47,660.914,1.32832,1.46265,0.68131,0.7179,0.58404,0.67017,0.39844,0.65221,1.09854,0.36571,0.00108959,0.00108959,0.00108959
48,674.166,1.30472,1.46999,0.68871,0.70893,0.58813,0.67081,0.40722,0.64408,1.22897,0.36469,0.00106979,0.00106979,0.00106979
49,688.039,1.31773,1.44731,0.68153,0.72907,0.59241,0.68839,0.41734,0.63936,1.736,0.36479,0.00105,0.00105,0.00105
50,707.195,1.32734,1.45741,0.68489,0.71704,0.60481,0.67787,0.4035,0.65864,2.91011,0.37043,0.00103021,0.00103021,0.00103021
51,722.348,1.32417,1.48131,0.69089,0.71599,0.5765,0.66491,0.39446,0.6646,1.11038,0.37148,0.00101042,0.00101042,0.00101042
52,735.036,1.31594,1.44269,0.68562,0.6732,0.60893,0.67182,0.40703,0.64685,1.25357,0.36625,0.000990628,0.000990628,0.000990628
53,747.011,1.31823,1.43323,0.68392,0.69151,0.60588,0.67183,0.39288,0.67556,3.48629,0.37304,0.000970837,0.000970837,0.000970837
54,761.944,1.31067,1.40153,0.6841,0.69277,0.61322,0.67926,0.4028,0.65754,2.2644,0.36879,0.000951045,0.000951045,0.000951045
55,778.994,1.28071,1.40492,0.68461,0.7157,0.60526,0.68186,0.41078,0.64159,0.80389,0.36241,0.000931254,0.000931254,0.000931254
56,793.969,1.28919,1.41727,0.67664,0.7195,0.60832,0.6835,0.42078,0.63795,1.03035,0.36162,0.000911462,0.000911462,0.000911462
57,807.909,1.30223,1.40103,0.67802,0.7204,0.59792,0.68849,0.41457,0.64792,1.10036,0.36389,0.00089167,0.00089167,0.00089167
58,828.686,1.29176,1.38303,0.67606,0.72124,0.60771,0.69208,0.41727,0.6504,12.0846,0.36502,0.000871879,0.000871879,0.000871879
59,850.823,1.30651,1.38926,0.67923,0.73559,0.58568,0.67473,0.4006,0.65472,4.39724,0.36895,0.000852087,0.000852087,0.000852087
60,864.472,1.27151,1.37042,0.66819,0.71082,0.61526,0.68388,0.40657,0.65692,3.32776,0.36719,0.000832296,0.000832296,0.000832296
61,880.069,1.28764,1.38338,0.67094,0.6856,0.62546,0.685,0.41004,0.64366,1.83926,0.36393,0.000812504,0.000812504,0.000812504
62,891.754,1.28772,1.37369,0.67488,0.7204,0.62424,0.69799,0.43083,0.63831,0.94542,0.36185,0.000792712,0.000792712,0.000792712
63,903.965,1.27854,1.38008,0.66496,0.75319,0.58629,0.68589,0.41831,0.63866,0.9728,0.36223,0.000772921,0.000772921,0.000772921
64,917.649,1.27093,1.35082,0.66614,0.7572,0.57639,0.68784,0.41493,0.64885,0.92867,0.36319,0.000753129,0.000753129,0.000753129
65,933.83,1.2996,1.36607,0.67187,0.73615,0.63403,0.71163,0.43607,0.62565,0.86049,0.35886,0.000733338,0.000733338,0.000733338
66,949.336,1.2686,1.34688,0.67264,0.68651,0.63586,0.69033,0.42094,0.63685,0.99606,0.36043,0.000713546,0.000713546,0.000713546
67,966.959,1.27585,1.36317,0.66627,0.70425,0.61322,0.69156,0.42119,0.62414,1.16946,0.35741,0.000693754,0.000693754,0.000693754
68,979.552,1.25914,1.34344,0.66486,0.7106,0.60771,0.69167,0.4304,0.6222,1.23098,0.35699,0.000673963,0.000673963,0.000673963
69,991.872,1.2355,1.28574,0.6637,0.71628,0.62485,0.69865,0.43216,0.62905,0.82714,0.35845,0.000654171,0.000654171,0.000654171
70,1005.64,1.24253,1.32092,0.65979,0.69668,0.61287,0.68238,0.42586,0.62462,1.14307,0.35728,0.00063438,0.00063438,0.00063438
71,1020.41,1.25234,1.31376,0.66193,0.70457,0.59914,0.68125,0.42293,0.62387,4.14002,0.35754,0.000614588,0.000614588,0.000614588
72,1032.78,1.23237,1.29814,0.66026,0.70351,0.61995,0.68982,0.42364,0.63268,2.34175,0.3626,0.000594796,0.000594796,0.000594796
73,1047.54,1.23027,1.297,0.66098,0.70614,0.61444,0.68965,0.41948,0.62721,1.00924,0.35726,0.000575005,0.000575005,0.000575005
74,1059.85,1.25249,1.28681,0.66065,0.70412,0.63831,0.69981,0.4352,0.62051,1.26015,0.35508,0.000555213,0.000555213,0.000555213
75,1075.38,1.24159,1.29381,0.65946,0.69523,0.64627,0.70619,0.44011,0.61795,3.15876,0.3556,0.000535422,0.000535422,0.000535422
76,1089.98,1.20489,1.26945,0.65957,0.70462,0.63359,0.70223,0.43879,0.61626,1.90671,0.35618,0.00051563,0.00051563,0.00051563
77,1100.9,1.23469,1.28996,0.65322,0.7076,0.63832,0.7048,0.43619,0.61812,0.94535,0.35639,0.000495838,0.000495838,0.000495838
78,1113.53,1.23998,1.27281,0.65709,0.69988,0.62118,0.69362,0.42971,0.62071,1.01303,0.35478,0.000476047,0.000476047,0.000476047
79,1125.86,1.20196,1.25356,0.65592,0.70538,0.62127,0.70783,0.43705,0.62281,2.24417,0.35756,0.000456255,0.000456255,0.000456255
80,1147.13,1.23482,1.2526,0.65016,0.69637,0.62118,0.69867,0.43767,0.62308,1.90795,0.35719,0.000436464,0.000436464,0.000436464
81,1159.55,1.21243,1.25523,0.64859,0.74169,0.60801,0.70817,0.44063,0.62071,4.25404,0.3562,0.000416672,0.000416672,0.000416672
82,1172.27,1.20088,1.24281,0.65588,0.71177,0.62852,0.70134,0.4346,0.62635,4.20634,0.35931,0.00039688,0.00039688,0.00039688
83,1184.04,1.2088,1.22735,0.65398,0.73078,0.60526,0.69863,0.43714,0.61718,3.41463,0.35586,0.000377089,0.000377089,0.000377089
