epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.4819,2.15415,4.92449,1.07443,0.02129,0.29315,0.01502,0.00749,0.88452,49.8292,0.45532,0.00036,0.00036,0.00036
2,31.1078,1.83615,3.28101,0.86121,0.04063,0.44798,0.18964,0.0652,0.92601,53.5313,0.49322,0.000732665,0.000732665,0.000732665
3,46.8717,1.70505,2.61742,0.83157,0.30417,0.1071,0.13334,0.05775,0.91562,85.7659,0.5366,0.0010978,0.0010978,0.0010978
4,60.8084,1.6089,2.46383,0.82151,0.64329,0.16776,0.29875,0.12155,0.87389,39.1062,0.50382,0.0014554,0.0014554,0.0014554
5,78.3239,1.63711,2.32874,0.8195,0.60544,0.39441,0.45515,0.22747,0.75193,34.5227,0.42471,0.00180547,0.00180547,0.00180547
6,91.7792,1.58502,2.27013,0.82136,0.53113,0.37209,0.40153,0.20385,0.78147,38.3802,0.44899,0.00190088,0.00190088,0.00190088
7,106.874,1.57041,2.23462,0.80141,0.39755,0.40392,0.33145,0.16643,0.81746,88.6059,0.46731,0.00188106,0.00188106,0.00188106
8,120.217,1.54104,2.1585,0.79698,0.57929,0.49327,0.51949,0.27687,0.75207,113.161,0.43357,0.00186124,0.00186124,0.00186124
9,131.493,1.54503,2.10822,0.79133,0.62083,0.4437,0.51416,0.27956,0.72,9.32203,0.4199,0.00184142,0.00184142,0.00184142
10,141.463,1.56273,2.11837,0.80285,0.58907,0.45777,0.51431,0.2704,0.73599,29.0352,0.41726,0.00182159,0.00182159,0.00182159
11,153.18,1.52684,2.1109,0.7897,0.63534,0.51163,0.56399,0.30689,0.72974,24.4123,0.41427,0.00180177,0.00180177,0.00180177
12,167.458,1.51662,2.02834,0.78802,0.63827,0.53856,0.58662,0.32361,0.71142,90.7736,0.41484,0.00178195,0.00178195,0.00178195
13,183.004,1.51378,1.9737,0.77953,0.58423,0.49816,0.53998,0.30558,0.71842,75.208,0.4173,0.00176212,0.00176212,0.00176212
14,196.985,1.48186,1.93366,0.77075,0.65386,0.51213,0.58582,0.32919,0.70962,3.98341,0.41363,0.0017423,0.0017423,0.0017423
15,209.861,1.45682,1.90505,0.76157,0.64296,0.51285,0.58425,0.32382,0.7159,12.5505,0.41338,0.00172248,0.00172248,0.00172248
16,222.128,1.46142,1.93045,0.76811,0.6561,0.53488,0.59897,0.33925,0.70812,5.3224,0.40725,0.00170265,0.00170265,0.00170265
17,236.139,1.48243,1.8945,0.76457,0.66417,0.57129,0.63947,0.36377,0.69691,10.8842,0.40461,0.00168283,0.00168283,0.00168283
18,251.422,1.45347,1.85944,0.76657,0.63335,0.50954,0.56671,0.30378,0.76263,10.2051,0.42256,0.00166301,0.00166301,0.00166301
19,264.9,1.48967,1.91961,0.77621,0.66588,0.56837,0.62717,0.35998,0.69064,3.98343,0.40001,0.00164319,0.00164319,0.00164319
20,278.434,1.43818,1.81736,0.76537,0.64575,0.56672,0.61166,0.36313,0.67543,19.2654,0.40236,0.00162336,0.00162336,0.00162336
21,297.984,1.42518,1.81783,0.75369,0.66301,0.54651,0.61117,0.34248,0.69995,7.67686,0.40408,0.00160354,0.00160354,0.00160354
22,310.298,1.41968,1.82785,0.75545,0.68748,0.54774,0.62904,0.36025,0.68277,83.9639,0.40758,0.00158372,0.00158372,0.00158372
23,322.934,1.40254,1.77384,0.75148,0.70909,0.54149,0.63794,0.37586,0.67293,6.9872,0.40104,0.00156389,0.00156389,0.00156389
24,338.287,1.4315,1.80635,0.75516,0.69151,0.55998,0.64695,0.37666,0.66846,16.4926,0.39146,0.00154407,0.00154407,0.00154407
25,350.448,1.38274,1.73499,0.75101,0.67314,0.53439,0.60687,0.33891,0.72618,43.4872,0.41272,0.00152425,0.00152425,0.00152425
26,365.697,1.41171,1.77007,0.75053,0.65776,0.55283,0.61492,0.35486,0.69577,29.0582,0.40585,0.00150442,0.00150442,0.00150442
27,378.559,1.39752,1.76019,0.74951,0.67219,0.58228,0.63278,0.37017,0.67325,61.106,0.39442,0.0014846,0.0014846,0.0014846
28,392.638,1.40714,1.76898,0.74978,0.63021,0.55508,0.60061,0.32834,0.72747,11.0837,0.40316,0.00146478,0.00146478,0.00146478
29,405.461,1.40905,1.73149,0.75474,0.67504,0.54651,0.62556,0.3639,0.67847,6.83018,0.3951,0.00144496,0.00144496,0.00144496
30,419.842,1.39116,1.75078,0.75143,0.70328,0.57222,0.6684,0.38343,0.67549,3.95396,0.39819,0.00142513,0.00142513,0.00142513
31,432.727,1.38601,1.70304,0.7525,0.70586,0.56732,0.65864,0.38692,0.66055,65.945,0.39013,0.00140531,0.00140531,0.00140531
32,448.592,1.38075,1.71041,0.7569,0.69892,0.57711,0.66686,0.3831,0.68305,2.80022,0.39511,0.00138549,0.00138549,0.00138549
33,461.241,1.38536,1.73978,0.74647,0.68128,0.56774,0.64169,0.36493,0.68435,3.8351,0.40305,0.00136566,0.00136566,0.00136566
34,478.162,1.37255,1.67184,0.74081,0.69119,0.57283,0.65176,0.38949,0.65972,36.3195,0.39044,0.00134584,0.00134584,0.00134584
35,495.776,1.3513,1.66267,0.73591,0.65605,0.57834,0.64208,0.38498,0.65849,55.7772,0.38993,0.00132602,0.00132602,0.00132602
36,508.547,1.34596,1.62936,0.73112,0.67473,0.60683,0.66863,0.40334,0.6506,6.37702,0.3874,0.0013062,0.0013062,0.0013062
37,520.357,1.35889,1.66375,0.73864,0.70503,0.58512,0.67209,0.40422,0.64515,5.21707,0.38279,0.00128637,0.00128637,0.00128637
38,535.071,1.3656,1.64663,0.74105,0.67581,0.57793,0.6465,0.39074,0.66149,4.64138,0.38825,0.00126655,0.00126655,0.00126655
39,546.764,1.35394,1.65833,0.73157,0.70104,0.60649,0.67889,0.40646,0.65739,6.36812,0.38725,0.00124673,0.00124673,0.00124673
40,563.929,1.33559,1.61717,0.73038,0.71435,0.61984,0.69806,0.42102,0.64995,3.60555,0.38723,0.0012269,0.0012269,0.0012269
41,576.127,1.34226,1.61154,0.73223,0.70867,0.58813,0.67096,0.39587,0.66317,8.33124,0.39126,0.00120708,0.00120708,0.00120708
42,588.277,1.31635,1.58433,0.72373,0.7336,0.58323,0.68259,0.40932,0.66036,5.76463,0.39435,0.00118726,0.00118726,0.00118726
43,603.786,1.33185,1.59385,0.72649,0.73508,0.54957,0.66074,0.40194,0.64366,2.66896,0.38348,0.00116743,0.00116743,0.00116743
44,615.462,1.32051,1.62715,0.72682,0.70009,0.55143,0.64627,0.38573,0.6594,0.9037,0.38775,0.00114761,0.00114761,0.00114761
45,628.921,1.3155,1.5753,0.72674,0.69153,0.61322,0.67391,0.41048,0.64486,3.95077,0.38425,0.00112779,0.00112779,0.00112779
46,644.77,1.32386,1.5739,0.72475,0.69084,0.59547,0.66228,0.39701,0.66026,6.25548,0.39214,0.00110797,0.00110797,0.00110797
47,660.062,1.34006,1.58713,0.72557,0.68254,0.53978,0.61783,0.35041,0.71337,2.3205,0.41274,0.00108814,0.00108814,0.00108814
48,674.983,1.33502,1.59089,0.72682,0.72471,0.57033,0.6744,0.40454,0.66198,4.39224,0.39319,0.00106832,0.00106832,0.00106832
49,689.76,1.29087,1.5391,0.72173,0.70116,0.62485,0.69286,0.42727,0.62737,1.18312,0.37816,0.0010485,0.0010485,0.0010485
50,701.362,1.29172,1.54017,0.71755,0.71596,0.60037,0.68626,0.4086,0.64187,3.19439,0.38077,0.00102867,0.00102867,0.00102867
51,714.215,1.29406,1.54233,0.71816,0.71946,0.57589,0.66441,0.40634,0.64233,1.0126,0.38289,0.00100885,0.00100885,0.00100885
52,728.532,1.30133,1.55295,0.71769,0.71213,0.5874,0.67131,0.4018,0.64903,1.57868,0.38717,0.000989027,0.000989027,0.000989027
53,740.632,1.2959,1.53229,0.71881,0.72111,0.58233,0.6745,0.41062,0.6516,1.80502,0.38402,0.000969204,0.000969204,0.000969204
54,754.525,1.30932,1.54758,0.71703,0.71906,0.61261,0.68681,0.42287,0.63622,10.7111,0.38276,0.000949381,0.000949381,0.000949381
55,767.115,1.28362,1.52115,0.71761,0.71292,0.60032,0.67896,0.42032,0.62831,3.12234,0.37966,0.000929558,0.000929558,0.000929558
56,778.864,1.29436,1.52824,0.71191,0.72469,0.57671,0.67386,0.41441,0.64138,1.38312,0.38229,0.000909735,0.000909735,0.000909735
57,792.938,1.29949,1.50514,0.71816,0.68951,0.60098,0.67302,0.40936,0.64745,5.25954,0.38441,0.000889912,0.000889912,0.000889912
58,809.541,1.28497,1.50338,0.71689,0.71708,0.591,0.68058,0.41404,0.64446,4.27555,0.38523,0.000870089,0.000870089,0.000870089
59,823.246,1.28553,1.5079,0.71504,0.69993,0.60343,0.6827,0.42393,0.63725,1.28961,0.38242,0.000850266,0.000850266,0.000850266
60,840.957,1.27297,1.50852,0.71097,0.69653,0.61261,0.67538,0.42177,0.62788,1.42141,0.37926,0.000830443,0.000830443,0.000830443
