epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,290.549,1.54374,1.31815,1.63214,0.67935,0.54068,0.61291,0.3516,0.73651,9.65097,0.87041,0.001644,0.001644,0.001644
20,303.262,1.51455,1.32045,1.62915,0.63329,0.5202,0.58732,0.32781,0.76375,50.0921,0.86604,0.00162422,0.00162422,0.00162422
21,317.35,1.51445,1.29939,1.62572,0.64991,0.54194,0.60414,0.33817,0.75891,17.4499,0.87578,0.00160444,0.00160444,0.00160444
22,329.953,1.49305,1.28015,1.62187,0.66126,0.52815,0.60231,0.33636,0.77383,13.7087,0.87,0.00158466,0.00158466,0.00158466
23,342.212,1.48895,1.28689,1.61044,0.66874,0.52261,0.60847,0.34968,0.74853,2.16812,0.8656,0.00156488,0.00156488,0.00156488
24,360.911,1.48377,1.25836,1.61598,0.65476,0.57453,0.63016,0.35351,0.74535,41.1006,0.86429,0.00154511,0.00154511,0.00154511
25,380.795,1.48994,1.25511,1.60464,0.65018,0.57101,0.63592,0.37176,0.71885,21.6077,0.85151,0.00152533,0.00152533,0.00152533
26,392.5,1.4578,1.27846,1.59924,0.69748,0.53053,0.61869,0.35518,0.72711,1.81371,0.84497,0.00150555,0.00150555,0.00150555
27,404.411,1.48277,1.24308,1.60905,0.66042,0.56179,0.62186,0.35036,0.7516,55.011,0.87272,0.00148577,0.00148577,0.00148577
28,419.448,1.47527,1.24561,1.60044,0.60364,0.56426,0.60524,0.35248,0.72884,30.3755,0.86057,0.00146599,0.00146599,0.00146599
29,431.289,1.45217,1.22199,1.5944,0.65903,0.51224,0.58124,0.32139,0.78931,59.4378,0.89741,0.00144622,0.00144622,0.00144622
30,446.529,1.45616,1.24115,1.59008,0.639,0.54896,0.59112,0.32895,0.79176,65.5739,0.90746,0.00142644,0.00142644,0.00142644
31,461.641,1.45333,1.21472,1.58173,0.71733,0.51652,0.62535,0.36495,0.72205,2.61906,0.85415,0.00140666,0.00140666,0.00140666
32,473.265,1.4396,1.19597,1.58572,0.71071,0.59608,0.66365,0.39522,0.70933,6.19753,0.84604,0.00138688,0.00138688,0.00138688
33,486.099,1.44923,1.2109,1.58398,0.68107,0.55282,0.64183,0.36925,0.74534,3.52146,0.85257,0.0013671,0.0013671,0.0013671
34,498.372,1.40499,1.15739,1.56381,0.70624,0.55998,0.64085,0.38469,0.71793,1.29508,0.84701,0.00134733,0.00134733,0.00134733
35,509.846,1.41991,1.19557,1.57549,0.7135,0.55569,0.64273,0.37628,0.72268,1.18852,0.85178,0.00132755,0.00132755,0.00132755
36,524.981,1.45702,1.19024,1.58987,0.69685,0.56854,0.64952,0.3832,0.71836,1.31968,0.85011,0.00130777,0.00130777,0.00130777
37,544.201,1.40195,1.1673,1.5591,0.68205,0.58813,0.66191,0.39762,0.7085,24.5998,0.83882,0.00128799,0.00128799,0.00128799
38,554.207,1.39601,1.13934,1.5696,0.64921,0.59608,0.64241,0.37311,0.73303,4.62376,0.85533,0.00126821,0.00126821,0.00126821
39,567.891,1.41639,1.17732,1.55734,0.68312,0.5563,0.63892,0.38459,0.71335,0.92833,0.84858,0.00124844,0.00124844,0.00124844
40,584.236,1.40148,1.14233,1.55683,0.6649,0.55858,0.62745,0.37676,0.73371,1.06923,0.85855,0.00122866,0.00122866,0.00122866
41,598.227,1.39646,1.14548,1.55949,0.62078,0.55803,0.60922,0.37832,0.70368,4.53479,0.84289,0.00120888,0.00120888,0.00120888
42,610.237,1.40877,1.16014,1.5675,0.68779,0.57528,0.64515,0.37938,0.72224,3.21296,0.84888,0.0011891,0.0011891,0.0011891
43,623.124,1.37812,1.12872,1.55374,0.66248,0.55497,0.61731,0.36892,0.72975,5.19072,0.85999,0.00116932,0.00116932,0.00116932
44,639.365,1.41467,1.13673,1.55758,0.688,0.57466,0.64424,0.38381,0.7177,1.99609,0.84934,0.00114955,0.00114955,0.00114955
45,656.368,1.3691,1.1118,1.54717,0.73144,0.59914,0.68332,0.40569,0.7073,2.35887,0.8402,0.00112977,0.00112977,0.00112977
46,674.545,1.38074,1.10217,1.54304,0.74959,0.5765,0.67457,0.40203,0.69746,2.95367,0.83488,0.00110999,0.00110999,0.00110999
47,683.802,1.34905,1.0887,1.53314,0.69218,0.58629,0.65989,0.3789,0.74365,2.22393,0.87371,0.00109021,0.00109021,0.00109021
48,702.547,1.35728,1.11184,1.53135,0.66529,0.58935,0.65257,0.38412,0.71868,12.4384,0.8529,0.00107043,0.00107043,0.00107043
49,715.233,1.34674,1.09227,1.52013,0.7173,0.55748,0.65896,0.3941,0.69623,9.36933,0.84263,0.00105066,0.00105066,0.00105066
50,727.9,1.36128,1.10094,1.53712,0.71584,0.57815,0.66955,0.40313,0.69668,7.19614,0.83524,0.00103088,0.00103088,0.00103088
51,740.463,1.35128,1.08177,1.5256,0.71082,0.60282,0.67149,0.39689,0.71121,1.961,0.84751,0.0010111,0.0010111,0.0010111
52,755.619,1.34286,1.07486,1.51122,0.71121,0.59058,0.67647,0.40085,0.70503,1.20197,0.84049,0.000991322,0.000991322,0.000991322
53,768.653,1.35746,1.07102,1.51015,0.72798,0.5814,0.67228,0.3986,0.71025,19.9512,0.83574,0.000971544,0.000971544,0.000971544
54,781.109,1.33877,1.0757,1.52593,0.66626,0.57344,0.6288,0.36341,0.74091,2.40577,0.85583,0.000951766,0.000951766,0.000951766
55,794.56,1.34246,1.08168,1.51826,0.68186,0.57845,0.65332,0.39311,0.6937,0.83083,0.83371,0.000931988,0.000931988,0.000931988
56,811.567,1.3135,1.05942,1.51917,0.70497,0.60686,0.67436,0.40593,0.70556,42.3651,0.83876,0.00091221,0.00091221,0.00091221
57,824.557,1.32931,1.05101,1.51757,0.7422,0.57222,0.66921,0.39238,0.71285,38.307,0.84703,0.000892432,0.000892432,0.000892432
58,841.893,1.31236,1.0394,1.4983,0.73083,0.59425,0.68357,0.41158,0.70448,14.2766,0.84084,0.000872654,0.000872654,0.000872654
59,854.702,1.34848,1.03931,1.51248,0.67753,0.5918,0.64854,0.38014,0.7266,3.99828,0.85661,0.000852876,0.000852876,0.000852876
60,871.99,1.3014,1.0403,1.50655,0.71527,0.59345,0.67747,0.4044,0.69788,1.81109,0.83822,0.000833098,0.000833098,0.000833098
61,888.977,1.29683,1.03809,1.50496,0.71495,0.61934,0.69142,0.41756,0.6874,6.01663,0.82382,0.00081332,0.00081332,0.00081332
62,901.147,1.28796,0.98843,1.48744,0.74662,0.57895,0.68741,0.41036,0.68925,3.12273,0.82975,0.000793542,0.000793542,0.000793542
63,914.05,1.27637,0.99185,1.48352,0.69425,0.61016,0.67897,0.4116,0.69472,3.76349,0.83376,0.000773764,0.000773764,0.000773764
64,926.315,1.29748,1.00568,1.48368,0.68267,0.61089,0.67624,0.40997,0.69431,3.13556,0.83917,0.000753986,0.000753986,0.000753986
65,937.014,1.28133,1.00137,1.48453,0.71301,0.60404,0.67817,0.41786,0.6934,5.13451,0.83314,0.000734208,0.000734208,0.000734208
66,950.76,1.28222,1.00719,1.48159,0.76137,0.56426,0.68471,0.41963,0.69301,0.97758,0.83264,0.00071443,0.00071443,0.00071443
67,962.93,1.27896,0.98399,1.4861,0.71127,0.62179,0.69563,0.41677,0.69478,0.87278,0.83702,0.000694652,0.000694652,0.000694652
68,975.364,1.28348,0.99525,1.48089,0.74401,0.57986,0.68907,0.4175,0.68996,1.51556,0.83077,0.000674874,0.000674874,0.000674874
69,986.874,1.27696,0.9847,1.47224,0.73052,0.61261,0.69327,0.40939,0.70652,2.26502,0.83847,0.000655096,0.000655096,0.000655096
70,999.041,1.27507,0.99244,1.48047,0.70335,0.61523,0.67102,0.40091,0.70024,3.23265,0.84547,0.000635318,0.000635318,0.000635318
71,1009.4,1.2638,0.97656,1.48362,0.73908,0.59459,0.67627,0.40102,0.70616,2.10377,0.84235,0.00061554,0.00061554,0.00061554
72,1022.33,1.27352,0.97551,1.46903,0.69332,0.63953,0.6886,0.41934,0.68145,3.43893,0.82616,0.000595762,0.000595762,0.000595762
73,1037.75,1.26405,0.96668,1.47071,0.7399,0.59192,0.68279,0.41858,0.68822,1.11552,0.82983,0.000575984,0.000575984,0.000575984
74,1049.7,1.27835,0.97557,1.47935,0.73077,0.5967,0.68004,0.41471,0.68581,1.02614,0.8202,0.000556206,0.000556206,0.000556206
75,1061.74,1.24066,0.94772,1.46824,0.71517,0.61925,0.69307,0.42249,0.68363,0.83804,0.82236,0.000536428,0.000536428,0.000536428
76,1073.93,1.25185,0.9393,1.46197,0.74169,0.61854,0.69728,0.42522,0.68036,1.66011,0.82403,0.00051665,0.00051665,0.00051665
77,1086.11,1.24671,0.95183,1.46248,0.77947,0.60134,0.70467,0.42996,0.67998,1.74871,0.82577,0.000496872,0.000496872,0.000496872
78,1099.46,1.2314,0.94732,1.46273,0.72082,0.60201,0.67974,0.40999,0.70779,1.53573,0.84198,0.000477094,0.000477094,0.000477094
79,1110.94,1.23663,0.94837,1.46395,0.71875,0.60771,0.69423,0.42568,0.67909,1.72269,0.82341,0.000457316,0.000457316,0.000457316
80,1127.04,1.23658,0.9287,1.45031,0.72942,0.61322,0.69927,0.42822,0.68054,1.35165,0.8236,0.000437538,0.000437538,0.000437538
81,1138.96,1.22876,0.93874,1.44947,0.72143,0.61812,0.70022,0.42845,0.68168,2.89668,0.8246,0.00041776,0.00041776,0.00041776
82,1150.91,1.23749,0.91496,1.45045,0.72263,0.61995,0.69714,0.43121,0.67307,0.92105,0.82287,0.000397982,0.000397982,0.000397982
83,1167.27,1.22856,0.92583,1.4454,0.72821,0.61995,0.70526,0.42845,0.6785,5.31126,0.82189,0.000378204,0.000378204,0.000378204
84,1184.77,1.23024,0.90913,1.452,0.70702,0.63506,0.70133,0.42768,0.6764,2.00779,0.82155,0.000358426,0.000358426,0.000358426
85,1201.73,1.22413,0.90891,1.44015,0.69145,0.61261,0.67712,0.41733,0.67699,1.36391,0.81965,0.000338648,0.000338648,0.000338648
86,1217.49,1.21169,0.88914,1.4384,0.70809,0.62729,0.69654,0.42877,0.66693,1.47829,0.81554,0.00031887,0.00031887,0.00031887
87,1229.64,1.20756,0.90272,1.43636,0.72969,0.62485,0.70305,0.43419,0.67205,0.74155,0.8167,0.000299092,0.000299092,0.000299092
88,1246.3,1.18141,0.87956,1.44019,0.74282,0.61995,0.70571,0.43792,0.67022,0.72929,0.81477,0.000279314,0.000279314,0.000279314
89,1260.07,1.19179,0.88353,1.43493,0.74808,0.62729,0.71172,0.43628,0.67302,0.75747,0.81864,0.000259536,0.000259536,0.000259536
90,1273.54,1.18927,0.87445,1.43058,0.73133,0.61638,0.70377,0.43439,0.67115,0.83161,0.81614,0.000239758,0.000239758,0.000239758
91,1391.65,1.33561,1.10787,1.55067,0.7129,0.62913,0.69852,0.43053,0.67169,7.12319,0.81585,0.00021998,0.00021998,0.00021998
92,1408.9,1.30903,1.0626,1.5263,0.71509,0.61322,0.69619,0.43216,0.66133,3.57005,0.81079,0.000200202,0.000200202,0.000200202
93,1426.43,1.2752,1.04115,1.49965,0.7164,0.61016,0.69957,0.43538,0.65934,1.21506,0.8089,0.000180424,0.000180424,0.000180424
94,1438.95,1.26555,1.03023,1.51254,0.74119,0.60588,0.70415,0.442,0.65851,0.77839,0.80802,0.000160646,0.000160646,0.000160646
95,1454.12,1.26468,1.03341,1.50694,0.74148,0.61322,0.71005,0.44878,0.65136,0.73386,0.80223,0.000140868,0.000140868,0.000140868
96,1472.27,1.26714,1.01752,1.48773,0.74462,0.61138,0.71423,0.45144,0.64763,0.78971,0.80171,0.00012109,0.00012109,0.00012109
97,1487.91,1.24831,1.01809,1.49529,0.77224,0.59547,0.71786,0.45512,0.64631,0.74796,0.80058,0.000101312,0.000101312,0.000101312
98,1502.58,1.25275,1.00888,1.49367,0.73887,0.62546,0.72103,0.45492,0.64532,0.67759,0.79946,8.1534e-05,8.1534e-05,8.1534e-05
99,1516.57,1.24848,1.01272,1.49303,0.7618,0.61383,0.7216,0.45554,0.64562,0.70968,0.79976,6.1756e-05,6.1756e-05,6.1756e-05
100,1530.21,1.23488,0.98953,1.49027,0.75255,0.62056,0.72013,0.45506,0.64518,0.68577,0.79888,4.1978e-05,4.1978e-05,4.1978e-05
