epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,249.244,0.82924,1.11404,0.63039,1.01907,0.85317,0.83784,0.87594,0.60133,0.86785,0.83398,0.88108,0.49067,1.07306,1.30311,0.83613,1.21098,0.00821573,0.00821573,0.00821573
20,262.054,0.81744,1.09458,0.60035,1.01473,0.88064,0.81467,0.88541,0.63565,0.88904,0.82046,0.8863,0.51671,1.03506,1.27445,0.77907,1.19199,0.00811661,0.00811661,0.00811661
21,274.933,0.80685,1.09077,0.60476,1.01064,0.82387,0.83977,0.87785,0.60983,0.81147,0.8417,0.85978,0.48371,1.05648,1.31777,0.79837,1.19786,0.00801748,0.00801748,0.00801748
22,287.822,0.78701,1.07306,0.57928,0.99777,0.88999,0.8166,0.87529,0.6199,0.88789,0.81467,0.87628,0.50491,1.03484,1.31193,0.76604,1.19283,0.00791835,0.00791835,0.00791835
23,300.671,0.76516,1.04675,0.55895,0.98914,0.85246,0.85888,0.90009,0.62697,0.84953,0.85907,0.90006,0.51845,1.05307,1.32535,0.7592,1.18819,0.00781923,0.00781923,0.00781923
24,313.519,0.77618,1.04775,0.57908,0.99344,0.8484,0.83205,0.88778,0.62335,0.85624,0.83784,0.88952,0.5136,1.04425,1.31081,0.76848,1.18642,0.0077201,0.0077201,0.0077201
25,326.374,0.77562,1.03186,0.56367,0.99388,0.86495,0.79151,0.88563,0.6075,0.88518,0.79151,0.88077,0.48098,1.09692,1.38474,0.75511,1.22867,0.00762098,0.00762098,0.00762098
26,339.14,0.76715,1.04321,0.56077,0.98531,0.81932,0.84749,0.8592,0.5968,0.82383,0.84857,0.8631,0.47866,1.1028,1.37319,0.86259,1.24497,0.00752185,0.00752185,0.00752185
27,351.95,0.75559,1.03548,0.55143,0.98278,0.89225,0.75136,0.80841,0.56363,0.90371,0.76101,0.81818,0.47295,1.0514,1.30636,0.96651,1.21343,0.00742272,0.00742272,0.00742272
28,364.67,0.7565,1.03574,0.54542,0.9881,0.87946,0.84556,0.90386,0.65075,0.89507,0.83985,0.90686,0.51253,1.01421,1.27755,0.69047,1.15012,0.0073236,0.0073236,0.0073236
29,377.504,0.73848,0.99848,0.53375,0.97749,0.88517,0.84825,0.88903,0.635,0.88316,0.84632,0.88803,0.51115,1.04227,1.32213,0.75967,1.17108,0.00722447,0.00722447,0.00722447
30,390.308,0.72766,1.00956,0.53085,0.97284,0.86281,0.86202,0.90457,0.64909,0.87263,0.86486,0.91367,0.51992,1.03839,1.3787,0.69212,1.17873,0.00712535,0.00712535,0.00712535
31,403.172,0.729,1.00269,0.53033,0.97941,0.86786,0.83683,0.89438,0.63345,0.86794,0.83398,0.89147,0.51099,1.025,1.29458,0.71607,1.15777,0.00702622,0.00702622,0.00702622
32,415.879,0.71774,1.00729,0.51894,0.97684,0.88454,0.85907,0.91013,0.64455,0.88931,0.85907,0.89844,0.52044,1.01357,1.26782,0.67668,1.17773,0.00692709,0.00692709,0.00692709
33,428.676,0.70682,0.98701,0.51324,0.96562,0.87717,0.86293,0.9176,0.65766,0.87717,0.86293,0.90903,0.53321,1.01669,1.23661,0.66688,1.14946,0.00682797,0.00682797,0.00682797
34,441.543,0.68761,0.94661,0.49126,0.95393,0.87514,0.87452,0.92246,0.66725,0.86145,0.89382,0.92738,0.54711,0.99851,1.29494,0.65702,1.15854,0.00672884,0.00672884,0.00672884
35,454.323,0.69713,0.97127,0.50502,0.96564,0.8759,0.85844,0.90706,0.65073,0.87235,0.85752,0.90147,0.52355,1.00973,1.29935,0.68835,1.15534,0.00662972,0.00662972,0.00662972
36,467.16,0.68453,0.94883,0.49527,0.95758,0.88919,0.88803,0.92312,0.66333,0.89112,0.88996,0.92831,0.55563,0.98364,1.26469,0.64931,1.16125,0.00653059,0.00653059,0.00653059
37,480.058,0.68539,0.9433,0.4953,0.95535,0.87654,0.86347,0.89834,0.64049,0.88168,0.87066,0.90901,0.52567,1.01388,1.31031,0.71419,1.17599,0.00643146,0.00643146,0.00643146
38,492.792,0.67129,0.93529,0.48087,0.95848,0.88021,0.83784,0.8967,0.65322,0.88629,0.84363,0.89951,0.52433,0.99694,1.2699,0.72657,1.15669,0.00633234,0.00633234,0.00633234
39,505.568,0.66485,0.93081,0.47454,0.94944,0.92028,0.87066,0.91933,0.66682,0.90911,0.86891,0.91965,0.55054,0.99381,1.24632,0.65421,1.14301,0.00623321,0.00623321,0.00623321
40,518.317,0.64921,0.88687,0.46421,0.94383,0.9092,0.84556,0.91778,0.66491,0.90342,0.84942,0.91309,0.54161,1.01486,1.30723,0.63715,1.19185,0.00613409,0.00613409,0.00613409
41,531.215,0.65037,0.91443,0.4702,0.9475,0.89931,0.85714,0.91481,0.66123,0.89576,0.86265,0.92432,0.5522,1.00782,1.24896,0.65046,1.16461,0.00603496,0.00603496,0.00603496
42,543.902,0.65062,0.89449,0.46584,0.95303,0.92506,0.85795,0.93046,0.66212,0.92733,0.85907,0.92756,0.54274,0.99648,1.25924,0.62725,1.14855,0.00593583,0.00593583,0.00593583
43,556.741,0.63607,0.88347,0.4586,0.94584,0.90924,0.87838,0.91955,0.67224,0.92449,0.8668,0.92526,0.55526,0.97964,1.2223,0.60211,1.14333,0.00583671,0.00583671,0.00583671
44,569.603,0.63798,0.87881,0.45188,0.94137,0.85915,0.88803,0.91618,0.67963,0.87508,0.88803,0.92129,0.55461,0.97655,1.22992,0.62042,1.12748,0.00573758,0.00573758,0.00573758
45,582.435,0.62736,0.87982,0.44278,0.93584,0.88813,0.87356,0.92432,0.67214,0.88813,0.87356,0.92114,0.55424,0.97908,1.24048,0.60915,1.12643,0.00563846,0.00563846,0.00563846
46,595.136,0.62344,0.85964,0.44063,0.93944,0.895,0.88858,0.92983,0.67827,0.89698,0.8909,0.92491,0.55383,0.9794,1.25329,0.61134,1.1401,0.00553933,0.00553933,0.00553933
47,607.922,0.63237,0.88282,0.44511,0.93859,0.91658,0.86964,0.93112,0.67488,0.91658,0.86964,0.92913,0.56094,1.00582,1.23043,0.62923,1.15304,0.0054402,0.0054402,0.0054402
48,620.685,0.62432,0.88449,0.44162,0.93713,0.89388,0.89436,0.9166,0.66872,0.89743,0.8952,0.91511,0.54969,0.96915,1.22231,0.63854,1.14052,0.00534108,0.00534108,0.00534108
49,633.468,0.61459,0.8602,0.4435,0.93963,0.90869,0.86453,0.93262,0.67716,0.90666,0.8626,0.9267,0.5692,0.97603,1.24177,0.60562,1.14745,0.00524195,0.00524195,0.00524195
50,646.254,0.62024,0.86445,0.44238,0.93478,0.88212,0.88121,0.92111,0.67261,0.88375,0.88055,0.92334,0.56316,0.97245,1.19405,0.6032,1.13159,0.00514283,0.00514283,0.00514283
51,659.119,0.61409,0.83861,0.44265,0.9371,0.90224,0.87452,0.9212,0.67693,0.91912,0.85562,0.91413,0.55601,0.97434,1.22595,0.60138,1.12131,0.0050437,0.0050437,0.0050437
52,671.956,0.60042,0.85459,0.43391,0.92705,0.87849,0.90722,0.9312,0.68021,0.87849,0.90722,0.92673,0.56041,0.96329,1.27527,0.59348,1.11687,0.00494457,0.00494457,0.00494457
53,684.694,0.60116,0.85728,0.42664,0.93075,0.90938,0.86293,0.92034,0.67047,0.90938,0.86293,0.91851,0.55662,0.97887,1.21757,0.62369,1.14354,0.00484545,0.00484545,0.00484545
54,697.437,0.59067,0.83685,0.42785,0.9241,0.89265,0.88224,0.91704,0.67349,0.89869,0.88803,0.92398,0.5597,0.97646,1.22038,0.61716,1.12653,0.00474632,0.00474632,0.00474632
55,710.183,0.58071,0.82049,0.4118,0.92069,0.8922,0.89475,0.93342,0.68998,0.88721,0.91313,0.93901,0.56816,0.94572,1.21825,0.57875,1.10897,0.0046472,0.0046472,0.0046472
56,722.974,0.58818,0.82429,0.41321,0.92936,0.89209,0.88031,0.92574,0.66805,0.90835,0.88224,0.93157,0.55193,0.9817,1.21939,0.61014,1.13468,0.00454807,0.00454807,0.00454807
57,735.749,0.58086,0.80913,0.41733,0.92645,0.92804,0.85907,0.92829,0.67094,0.93012,0.861,0.92931,0.56132,0.97715,1.24136,0.5885,1.13174,0.00444894,0.00444894,0.00444894
58,748.46,0.57051,0.80519,0.40761,0.91799,0.91163,0.88803,0.92826,0.69067,0.91769,0.89382,0.9315,0.56837,0.93384,1.21862,0.57124,1.11091,0.00434982,0.00434982,0.00434982
59,761.251,0.57259,0.785,0.40157,0.91778,0.89993,0.86809,0.91759,0.68037,0.90794,0.87581,0.927,0.55244,0.97238,1.22579,0.61579,1.12607,0.00425069,0.00425069,0.00425069
60,774.021,0.56654,0.79789,0.40833,0.92322,0.91905,0.8668,0.92808,0.6832,0.89413,0.89189,0.92689,0.56277,0.95514,1.22221,0.58154,1.12162,0.00415157,0.00415157,0.00415157
61,786.745,0.56687,0.80421,0.40146,0.92194,0.89407,0.89614,0.93349,0.68985,0.91132,0.8928,0.93374,0.57683,0.96011,1.20714,0.56752,1.12065,0.00405244,0.00405244,0.00405244
62,799.609,0.56019,0.78897,0.39982,0.91619,0.91798,0.86873,0.92379,0.6796,0.91886,0.87645,0.92814,0.55618,0.95704,1.25564,0.59683,1.12488,0.00395331,0.00395331,0.00395331
63,812.276,0.55314,0.76554,0.38746,0.91508,0.92118,0.89189,0.937,0.69442,0.92939,0.8894,0.93653,0.57537,0.94524,1.2264,0.54701,1.10921,0.00385419,0.00385419,0.00385419
64,824.972,0.54905,0.77153,0.38551,0.90484,0.92876,0.88089,0.93075,0.6902,0.93654,0.88996,0.94388,0.56734,0.94305,1.18801,0.56306,1.10993,0.00375506,0.00375506,0.00375506
65,837.705,0.55292,0.78351,0.38853,0.917,0.92247,0.87645,0.93523,0.69204,0.93211,0.88031,0.94104,0.57927,0.96049,1.22448,0.55975,1.12475,0.00365594,0.00365594,0.00365594
66,850.479,0.54247,0.7576,0.38455,0.91257,0.91448,0.88031,0.92774,0.69108,0.9337,0.87838,0.93581,0.57241,0.94242,1.21415,0.56253,1.11624,0.00355681,0.00355681,0.00355681
67,863.251,0.54485,0.76699,0.37623,0.91689,0.9383,0.87645,0.9416,0.6964,0.94202,0.87829,0.94652,0.57274,0.93583,1.22897,0.54797,1.11375,0.00345768,0.00345768,0.00345768
68,876.042,0.54047,0.77082,0.38001,0.91521,0.928,0.89961,0.93552,0.69218,0.92601,0.89768,0.93678,0.5596,0.95234,1.2172,0.55526,1.10969,0.00335856,0.00335856,0.00335856
69,888.81,0.53711,0.75636,0.38125,0.91362,0.90812,0.85714,0.92265,0.68426,0.89994,0.84942,0.9101,0.55825,0.95654,1.2401,0.606,1.11892,0.00325943,0.00325943,0.00325943
70,901.607,0.5282,0.74702,0.3765,0.90819,0.89645,0.90347,0.92506,0.69627,0.90357,0.9112,0.93619,0.56295,0.93291,1.22226,0.55395,1.09631,0.00316031,0.00316031,0.00316031
71,914.423,0.53226,0.7533,0.3742,0.90982,0.92066,0.90734,0.93675,0.69839,0.9237,0.91313,0.94743,0.57126,0.95689,1.23767,0.53872,1.12015,0.00306118,0.00306118,0.00306118
72,927.096,0.51416,0.73537,0.36776,0.90009,0.92984,0.89555,0.93865,0.70023,0.92984,0.89555,0.93944,0.58055,0.92951,1.17993,0.5465,1.09392,0.00296205,0.00296205,0.00296205
73,939.965,0.52026,0.7352,0.36283,0.90159,0.92181,0.88803,0.93181,0.69058,0.92982,0.89575,0.94309,0.57492,0.94132,1.21155,0.56698,1.10444,0.00286293,0.00286293,0.00286293
74,952.681,0.51264,0.74311,0.36718,0.90806,0.92082,0.87561,0.93338,0.68972,0.92556,0.87066,0.93105,0.57492,0.9249,1.21415,0.56291,1.10499,0.0027638,0.0027638,0.0027638
75,965.436,0.50929,0.72788,0.36084,0.90251,0.90405,0.89132,0.93738,0.69608,0.92102,0.87796,0.93532,0.57714,0.92053,1.20629,0.55666,1.09296,0.00266468,0.00266468,0.00266468
76,978.288,0.51126,0.73543,0.36319,0.90327,0.89854,0.9061,0.92853,0.69596,0.90237,0.90996,0.93488,0.5767,0.92332,1.20301,0.55421,1.08915,0.00256555,0.00256555,0.00256555
77,991.079,0.51054,0.74506,0.36399,0.90092,0.9207,0.88996,0.92887,0.6936,0.92669,0.89575,0.94037,0.56412,0.92844,1.2083,0.54988,1.09376,0.00246642,0.00246642,0.00246642
78,1003.86,0.50299,0.72584,0.35691,0.90378,0.91509,0.88996,0.93092,0.69402,0.92265,0.89807,0.94381,0.57515,0.94854,1.19751,0.56031,1.11425,0.0023673,0.0023673,0.0023673
79,1016.62,0.49881,0.72417,0.35087,0.9037,0.92219,0.89226,0.93965,0.70115,0.93438,0.89575,0.94344,0.58512,0.92668,1.18678,0.53784,1.09476,0.00226817,0.00226817,0.00226817
80,1029.49,0.49046,0.71026,0.34729,0.89889,0.9308,0.88286,0.93101,0.70438,0.93487,0.88672,0.94138,0.58136,0.92756,1.20205,0.53441,1.10373,0.00216905,0.00216905,0.00216905
81,1042.23,0.49883,0.71601,0.34998,0.89497,0.93593,0.87424,0.93726,0.70417,0.88992,0.92085,0.94563,0.58889,0.90609,1.19332,0.52735,1.09501,0.00206992,0.00206992,0.00206992
82,1055.11,0.48726,0.6972,0.34427,0.89078,0.93892,0.89028,0.94277,0.70657,0.94096,0.89221,0.94734,0.59199,0.92984,1.19306,0.53797,1.10373,0.00197079,0.00197079,0.00197079
83,1067.91,0.48341,0.68726,0.33935,0.89868,0.91094,0.90829,0.94175,0.70078,0.91286,0.91009,0.94338,0.58032,0.93333,1.1986,0.54027,1.1063,0.00187167,0.00187167,0.00187167
84,1080.76,0.48764,0.70207,0.34504,0.8976,0.91391,0.90541,0.94557,0.70655,0.92047,0.91313,0.95316,0.58471,0.91057,1.1848,0.51193,1.08999,0.00177254,0.00177254,0.00177254
85,1093.53,0.47431,0.68667,0.33535,0.8943,0.92399,0.91518,0.94054,0.70399,0.92788,0.91904,0.94924,0.58102,0.90977,1.20623,0.52329,1.08509,0.00167342,0.00167342,0.00167342
86,1106.35,0.47855,0.6892,0.33629,0.89572,0.93358,0.89542,0.9464,0.71253,0.9376,0.89928,0.95197,0.59444,0.90797,1.18353,0.5274,1.08271,0.00157429,0.00157429,0.00157429
87,1119.19,0.46293,0.67813,0.32434,0.88857,0.9214,0.90521,0.94588,0.70991,0.92173,0.90931,0.94705,0.59059,0.9035,1.17857,0.51348,1.07714,0.00147516,0.00147516,0.00147516
88,1131.94,0.45954,0.65569,0.32334,0.88389,0.92026,0.89961,0.94053,0.70018,0.92002,0.89961,0.94305,0.58498,0.92766,1.18114,0.52847,1.09523,0.00137604,0.00137604,0.00137604
89,1144.86,0.45628,0.66696,0.31892,0.88625,0.9075,0.9112,0.94409,0.71498,0.91345,0.91687,0.94979,0.59835,0.91184,1.17098,0.52472,1.08706,0.00127691,0.00127691,0.00127691
90,1157.77,0.46165,0.684,0.32863,0.88914,0.90532,0.91892,0.94248,0.71169,0.91293,0.92664,0.94862,0.59088,0.9154,1.18393,0.5261,1.09066,0.00117779,0.00117779,0.00117779
91,1171.92,0.80094,1.04748,0.49011,1.06011,0.9151,0.91554,0.94145,0.71617,0.91701,0.9172,0.94634,0.59107,0.89607,1.12237,0.51435,1.06305,0.00107866,0.00107866,0.00107866
92,1184.73,0.78605,0.99617,0.46118,1.04103,0.9292,0.8861,0.94297,0.72045,0.91006,0.91815,0.95349,0.6044,0.89832,1.1169,0.52542,1.06857,0.000979534,0.000979534,0.000979534
93,1197.53,0.77913,0.99383,0.45544,1.04495,0.925,0.90473,0.9456,0.72616,0.92894,0.90859,0.95223,0.60814,0.89028,1.09145,0.51042,1.06698,0.000880408,0.000880408,0.000880408
94,1210.29,0.76718,0.99212,0.45569,1.03382,0.90861,0.90734,0.9435,0.72065,0.90121,0.93342,0.95781,0.60638,0.9012,1.10225,0.52557,1.07001,0.000781282,0.000781282,0.000781282
95,1223.13,0.74573,0.9687,0.42774,1.0266,0.90983,0.91699,0.94677,0.72544,0.91754,0.92363,0.95612,0.60505,0.88551,1.10495,0.5091,1.05417,0.000682156,0.000682156,0.000682156
96,1235.82,0.73931,0.96237,0.42383,1.00675,0.91312,0.91892,0.94731,0.73082,0.91888,0.92471,0.95868,0.60487,0.88724,1.107,0.50416,1.05656,0.00058303,0.00058303,0.00058303
97,1248.62,0.7304,0.95202,0.42254,1.00921,0.92281,0.9112,0.94569,0.7309,0.92868,0.91699,0.95822,0.61056,0.89061,1.09981,0.50845,1.06663,0.000483904,0.000483904,0.000483904
98,1261.43,0.72972,0.95232,0.41406,1.00988,0.90665,0.91873,0.95167,0.73576,0.91237,0.92453,0.95673,0.6127,0.87444,1.08981,0.50763,1.05501,0.000384778,0.000384778,0.000384778
99,1274.37,0.71811,0.93021,0.40525,1.00005,0.90289,0.91892,0.94906,0.73285,0.90668,0.92278,0.95722,0.61135,0.87563,1.09672,0.49435,1.0571,0.000285652,0.000285652,0.000285652
100,1287.13,0.7308,0.95951,0.41041,1.01108,0.91366,0.91699,0.9469,0.73643,0.92094,0.92197,0.95808,0.6162,0.87147,1.09677,0.50351,1.05357,0.000186526,0.000186526,0.000186526
