epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,809.434,0.53142,0.75075,0.35208,0.91011,0.93287,0.87452,0.94327,0.71756,0.93771,0.87184,0.94421,0.58654,0.91216,1.2124,0.51775,1.09655,0.003862,0.003862,0.003862
64,822.301,0.52745,0.74454,0.34613,0.90379,0.91976,0.8852,0.93873,0.71115,0.92177,0.88713,0.93965,0.58209,0.92347,1.22484,0.53065,1.11716,0.003763,0.003763,0.003763
65,834.994,0.53499,0.76066,0.35561,0.9084,0.93154,0.89307,0.93856,0.70523,0.92751,0.88921,0.93625,0.57343,0.928,1.22385,0.51481,1.10556,0.003664,0.003664,0.003664
66,847.71,0.52989,0.74028,0.35316,0.91319,0.90397,0.90861,0.94185,0.70207,0.90587,0.91036,0.94341,0.57944,0.91484,1.21172,0.50818,1.09428,0.003565,0.003565,0.003565
67,860.517,0.52592,0.75034,0.34261,0.90723,0.92514,0.88274,0.93268,0.69215,0.91825,0.88417,0.92742,0.56117,0.91351,1.21338,0.52891,1.09367,0.003466,0.003466,0.003466
68,873.112,0.51763,0.72484,0.34462,0.91226,0.91097,0.90541,0.93821,0.69544,0.91933,0.90203,0.94263,0.57818,0.92052,1.19473,0.518,1.10199,0.003367,0.003367,0.003367
69,885.856,0.51397,0.73304,0.341,0.90436,0.91809,0.90877,0.94653,0.70635,0.92199,0.91263,0.9473,0.58543,0.91976,1.21402,0.50677,1.09671,0.003268,0.003268,0.003268
70,898.509,0.51054,0.72699,0.34313,0.90088,0.92841,0.8861,0.94345,0.70752,0.93135,0.89047,0.94745,0.57318,0.91538,1.23496,0.49323,1.10327,0.003169,0.003169,0.003169
71,911.198,0.50921,0.72315,0.33707,0.90336,0.94083,0.89026,0.94571,0.71045,0.94059,0.88637,0.94339,0.58597,0.91031,1.18748,0.49237,1.08969,0.00307,0.00307,0.00307
72,923.939,0.51054,0.72661,0.33723,0.90418,0.94506,0.89575,0.94575,0.71084,0.94506,0.89575,0.94385,0.58725,0.90631,1.23088,0.49835,1.09482,0.002971,0.002971,0.002971
73,936.622,0.50207,0.71638,0.33155,0.89554,0.91377,0.90012,0.9356,0.70478,0.92356,0.90963,0.94522,0.57644,0.90554,1.18443,0.49655,1.09448,0.002872,0.002872,0.002872
74,949.321,0.5042,0.72898,0.33625,0.90533,0.93004,0.89826,0.95006,0.71164,0.93208,0.90068,0.95371,0.5836,0.90675,1.18839,0.48775,1.08256,0.002773,0.002773,0.002773
75,962.001,0.49824,0.72154,0.32841,0.89708,0.93203,0.91699,0.95099,0.7164,0.93407,0.91892,0.95193,0.58764,0.89114,1.18673,0.48538,1.07761,0.002674,0.002674,0.002674
76,974.846,0.49196,0.71151,0.32646,0.89618,0.92046,0.90541,0.93629,0.70793,0.93115,0.91506,0.94913,0.58738,0.90576,1.20209,0.49897,1.09328,0.002575,0.002575,0.002575
77,987.593,0.49149,0.71371,0.32573,0.89869,0.92327,0.88803,0.93403,0.70952,0.93479,0.89768,0.94081,0.58335,0.88765,1.21013,0.49232,1.07867,0.002476,0.002476,0.002476
78,1000.35,0.48116,0.70803,0.32499,0.89398,0.92275,0.89961,0.94002,0.71136,0.93425,0.9112,0.94741,0.58259,0.90667,1.20092,0.48521,1.09219,0.002377,0.002377,0.002377
79,1013.04,0.49291,0.72285,0.32358,0.90171,0.92105,0.90086,0.94251,0.71651,0.93085,0.90952,0.94893,0.58689,0.89268,1.19868,0.47928,1.08335,0.002278,0.002278,0.002278
80,1025.73,0.48157,0.69535,0.32231,0.8933,0.91846,0.91327,0.94179,0.71733,0.91846,0.91327,0.941,0.58753,0.89752,1.20336,0.48229,1.08883,0.002179,0.002179,0.002179
81,1038.64,0.47834,0.68185,0.31363,0.89547,0.92301,0.87952,0.94434,0.71424,0.9049,0.91506,0.94447,0.59362,0.8933,1.18198,0.48094,1.08368,0.00208,0.00208,0.00208
82,1051.47,0.46722,0.6688,0.30867,0.88926,0.94305,0.89515,0.94255,0.70673,0.95119,0.90287,0.94573,0.59089,0.90524,1.17996,0.47963,1.0948,0.001981,0.001981,0.001981
83,1064.07,0.46612,0.67539,0.30791,0.8908,0.90459,0.91506,0.9399,0.71091,0.91134,0.92085,0.94613,0.59025,0.89469,1.21168,0.46836,1.08343,0.001882,0.001882,0.001882
84,1076.79,0.46949,0.67416,0.31627,0.89387,0.90808,0.91542,0.94637,0.72082,0.9199,0.91892,0.95086,0.58987,0.89034,1.2072,0.4747,1.07915,0.001783,0.001783,0.001783
85,1089.72,0.46242,0.67608,0.30503,0.88763,0.90159,0.90734,0.9335,0.7081,0.91118,0.91699,0.94188,0.58703,0.90099,1.2031,0.50072,1.09175,0.001684,0.001684,0.001684
86,1102.43,0.46622,0.67134,0.30387,0.88768,0.90651,0.91726,0.95179,0.72273,0.90489,0.92085,0.95208,0.59154,0.89466,1.20142,0.47607,1.08454,0.001585,0.001585,0.001585
87,1115.17,0.46186,0.67071,0.29902,0.88622,0.92723,0.90734,0.94829,0.71788,0.92723,0.90734,0.94756,0.59272,0.9024,1.19326,0.47508,1.08891,0.001486,0.001486,0.001486
88,1127.93,0.44497,0.64445,0.2955,0.87942,0.91973,0.90687,0.94353,0.71834,0.9227,0.92179,0.95192,0.59688,0.89744,1.17025,0.48034,1.08116,0.001387,0.001387,0.001387
89,1140.73,0.44335,0.65002,0.29532,0.88351,0.92216,0.91699,0.94793,0.71612,0.9241,0.91892,0.9499,0.59448,0.89241,1.17506,0.4802,1.07695,0.001288,0.001288,0.001288
90,1153.45,0.46733,0.67865,0.30444,0.8866,0.92817,0.90541,0.94026,0.71323,0.93232,0.90927,0.94307,0.59474,0.88185,1.19266,0.47516,1.07769,0.001189,0.001189,0.001189
91,1167.53,0.78891,1.05276,0.44899,1.05035,0.93344,0.8934,0.94388,0.7159,0.93142,0.89147,0.94497,0.58069,0.88901,1.17872,0.47855,1.06097,0.00109,0.00109,0.00109
92,1180.22,0.78116,1.00105,0.42331,1.03973,0.92744,0.91293,0.95015,0.72822,0.93664,0.91324,0.95495,0.60748,0.88184,1.12867,0.47115,1.06216,0.000991,0.000991,0.000991
93,1192.87,0.76316,0.98263,0.41907,1.03404,0.94141,0.89952,0.94536,0.7316,0.94772,0.90992,0.95811,0.60493,0.86214,1.11549,0.46823,1.05533,0.000892,0.000892,0.000892
94,1205.54,0.76497,0.97886,0.416,1.03649,0.94329,0.89915,0.95293,0.74005,0.95181,0.90541,0.96495,0.60801,0.87546,1.12516,0.45973,1.05596,0.000793,0.000793,0.000793
95,1218.33,0.74601,0.95969,0.398,1.029,0.90564,0.92638,0.95255,0.73281,0.94041,0.90734,0.95991,0.60801,0.88319,1.12372,0.47107,1.06193,0.000694,0.000694,0.000694
96,1230.95,0.7254,0.95596,0.39178,1.00371,0.92998,0.90347,0.9544,0.74319,0.94029,0.91199,0.96528,0.61959,0.87592,1.11907,0.45747,1.06266,0.000595,0.000595,0.000595
97,1243.71,0.71907,0.94211,0.38557,1.00089,0.92678,0.91313,0.95429,0.74716,0.9329,0.92085,0.96375,0.61459,0.86756,1.11661,0.45632,1.05765,0.000496,0.000496,0.000496
98,1256.34,0.72114,0.94498,0.38345,1.01045,0.9564,0.8892,0.95323,0.74549,0.95515,0.90453,0.95917,0.61919,0.86388,1.11131,0.45323,1.06103,0.000397,0.000397,0.000397
99,1269.1,0.70911,0.924,0.37623,0.99594,0.94295,0.89961,0.95472,0.74972,0.94907,0.9112,0.96412,0.6184,0.86587,1.12343,0.44197,1.05949,0.000298,0.000298,0.000298
100,1281.91,0.72593,0.95225,0.38472,1.00443,0.94333,0.89974,0.95568,0.74529,0.9534,0.9084,0.96467,0.61836,0.86772,1.11342,0.44363,1.06213,0.000199,0.000199,0.000199
