epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5885.22,1.53355,1.6818,1.16477,0.42315,0.55336,0.36181,0.23062,1.31974,1.51671,1.11894,0.000990365,0.000990365,0.000990365
43,5954.74,1.52735,1.67613,1.16563,0.41088,0.56763,0.36776,0.23214,1.33854,1.49625,1.13387,0.000973861,0.000973861,0.000973861
44,6024.17,1.52579,1.67054,1.16258,0.39256,0.57146,0.36575,0.23492,1.30137,1.49341,1.10563,0.000957358,0.000957358,0.000957358
45,6093.23,1.51824,1.66879,1.16182,0.39158,0.5611,0.36501,0.23389,1.31269,1.49923,1.11652,0.000940855,0.000940855,0.000940855
46,6162.29,1.52664,1.66653,1.16022,0.41983,0.57128,0.37069,0.23733,1.31141,1.52,1.10816,0.000924352,0.000924352,0.000924352
47,6231.87,1.52205,1.66568,1.15979,0.41869,0.55694,0.37192,0.23484,1.34738,1.49292,1.12715,0.000907848,0.000907848,0.000907848
48,6301.94,1.51638,1.65704,1.15947,0.40263,0.58714,0.37299,0.23883,1.31879,1.4892,1.11308,0.000891345,0.000891345,0.000891345
49,6372.3,1.52356,1.64711,1.15425,0.40976,0.56858,0.36628,0.23738,1.30026,1.49932,1.1095,0.000874842,0.000874842,0.000874842
50,6443.66,1.51156,1.64726,1.15074,0.41085,0.56448,0.37202,0.23628,1.32277,1.48076,1.10725,0.000858338,0.000858338,0.000858338
51,6513.13,1.52314,1.6525,1.15365,0.40617,0.58434,0.37114,0.23856,1.31301,1.47519,1.11242,0.000841835,0.000841835,0.000841835
52,6582.34,1.51195,1.65049,1.1595,0.39406,0.55818,0.36152,0.23349,1.31036,1.50635,1.10468,0.000825332,0.000825332,0.000825332
53,6651.41,1.50369,1.64689,1.15181,0.41974,0.56412,0.36772,0.23518,1.31928,1.49624,1.11422,0.000808828,0.000808828,0.000808828
54,6720.7,1.4998,1.63984,1.15128,0.40098,0.56067,0.36313,0.23528,1.30369,1.49891,1.10759,0.000792325,0.000792325,0.000792325
55,6789.95,1.50077,1.63353,1.14737,0.41732,0.54933,0.36717,0.23845,1.31197,1.4956,1.11505,0.000775822,0.000775822,0.000775822
56,6859.89,1.50145,1.63541,1.14881,0.40751,0.57656,0.36844,0.23684,1.31247,1.47795,1.1135,0.000759318,0.000759318,0.000759318
57,6929.27,1.48812,1.63151,1.14649,0.41863,0.57381,0.36721,0.23605,1.31711,1.49492,1.10888,0.000742815,0.000742815,0.000742815
58,6998.54,1.50121,1.63143,1.1472,0.41377,0.56082,0.36804,0.23393,1.31601,1.49055,1.10857,0.000726312,0.000726312,0.000726312
59,7068.51,1.4982,1.6308,1.14936,0.41311,0.55016,0.36904,0.23903,1.2992,1.49319,1.11137,0.000709809,0.000709809,0.000709809
60,7137.93,1.50076,1.62878,1.14504,0.40742,0.57298,0.36867,0.23657,1.31148,1.48,1.10646,0.000693305,0.000693305,0.000693305
61,7207.07,1.49929,1.62519,1.14679,0.41121,0.56683,0.37192,0.24033,1.30423,1.48038,1.10549,0.000676802,0.000676802,0.000676802
62,7276.57,1.48192,1.61464,1.13708,0.41439,0.55563,0.36669,0.23692,1.29959,1.48058,1.09661,0.000660299,0.000660299,0.000660299
63,7345.76,1.47843,1.61244,1.1401,0.40881,0.56796,0.37041,0.23774,1.29759,1.48162,1.11004,0.000643795,0.000643795,0.000643795
64,7415.07,1.47884,1.61239,1.14137,0.40373,0.58293,0.37154,0.24198,1.30795,1.47005,1.10976,0.000627292,0.000627292,0.000627292
65,7484.43,1.47758,1.61106,1.1329,0.4211,0.57146,0.36923,0.2379,1.3133,1.47543,1.10896,0.000610789,0.000610789,0.000610789
66,7553.86,1.48416,1.60426,1.13736,0.41291,0.5698,0.37153,0.2382,1.3012,1.46014,1.10727,0.000594286,0.000594286,0.000594286
67,7623.25,1.4704,1.60241,1.13727,0.40744,0.56978,0.37114,0.23931,1.30513,1.4687,1.1034,0.000577782,0.000577782,0.000577782
68,7692.62,1.47278,1.60537,1.13571,0.41423,0.57649,0.37317,0.24186,1.29344,1.46693,1.09885,0.000561279,0.000561279,0.000561279
69,7762.3,1.46143,1.59381,1.13141,0.41948,0.56715,0.37166,0.24053,1.29314,1.46442,1.10454,0.000544776,0.000544776,0.000544776
70,7831.8,1.4679,1.59894,1.13241,0.40598,0.57276,0.37126,0.23945,1.29661,1.45691,1.10849,0.000528272,0.000528272,0.000528272
71,7901.33,1.47138,1.59508,1.13028,0.40051,0.5722,0.3705,0.24204,1.29782,1.45329,1.10547,0.000511769,0.000511769,0.000511769
72,7970.61,1.46142,1.59095,1.12949,0.41277,0.55352,0.3701,0.24271,1.2772,1.46486,1.0954,0.000495266,0.000495266,0.000495266
73,8040.15,1.46015,1.59218,1.12998,0.40772,0.57528,0.37398,0.24157,1.29133,1.458,1.10066,0.000478762,0.000478762,0.000478762
74,8109.73,1.45777,1.58936,1.13214,0.40641,0.58089,0.3709,0.23988,1.28688,1.4566,1.09951,0.000462259,0.000462259,0.000462259
75,8179.26,1.45221,1.58838,1.12533,0.42448,0.56563,0.37604,0.244,1.29562,1.45276,1.09916,0.000445756,0.000445756,0.000445756
76,8248.67,1.45332,1.57619,1.12447,0.40872,0.57912,0.37274,0.24127,1.29425,1.45368,1.10326,0.000429253,0.000429253,0.000429253
77,8317.97,1.45766,1.58551,1.12679,0.40885,0.57462,0.37443,0.24316,1.29385,1.45642,1.10703,0.000412749,0.000412749,0.000412749
78,8387.59,1.44219,1.57247,1.12246,0.41739,0.56825,0.37002,0.23848,1.30958,1.46861,1.10905,0.000396246,0.000396246,0.000396246
79,8457.16,1.45921,1.58087,1.12379,0.41049,0.57291,0.36789,0.23981,1.29483,1.45939,1.09875,0.000379743,0.000379743,0.000379743
80,8526.59,1.44463,1.56782,1.11791,0.41288,0.57869,0.37112,0.24054,1.29425,1.44427,1.10626,0.000363239,0.000363239,0.000363239
81,8596.09,1.44913,1.57617,1.11797,0.4156,0.58456,0.37123,0.24013,1.28415,1.45798,1.09836,0.000346736,0.000346736,0.000346736
82,8666.06,1.44168,1.56418,1.11874,0.41263,0.58248,0.37473,0.2436,1.29875,1.44701,1.10385,0.000330233,0.000330233,0.000330233
83,8741.25,1.42807,1.56451,1.1192,0.41202,0.58148,0.37263,0.24095,1.29217,1.4519,1.10398,0.000313729,0.000313729,0.000313729
84,8813.73,1.43364,1.55667,1.11878,0.41003,0.57169,0.36701,0.23844,1.28726,1.45311,1.10521,0.000297226,0.000297226,0.000297226
85,8886.55,1.43738,1.56311,1.11815,0.41864,0.58125,0.37178,0.24006,1.28527,1.44856,1.10304,0.000280723,0.000280723,0.000280723
86,8959.32,1.43369,1.56376,1.11457,0.41392,0.57092,0.37056,0.24217,1.27824,1.45851,1.09824,0.00026422,0.00026422,0.00026422
87,9031.63,1.42253,1.56271,1.12133,0.40993,0.5749,0.36904,0.2392,1.29834,1.45189,1.11029,0.000247716,0.000247716,0.000247716
88,9104.27,1.43098,1.55813,1.11438,0.41301,0.57702,0.36995,0.24043,1.28719,1.45164,1.10356,0.000231213,0.000231213,0.000231213
89,9177.69,1.42567,1.55176,1.11722,0.41433,0.57821,0.37261,0.24098,1.29297,1.45166,1.10713,0.00021471,0.00021471,0.00021471
90,9250.88,1.42664,1.55162,1.11146,0.40511,0.58039,0.37102,0.24071,1.28778,1.44684,1.10328,0.000198206,0.000198206,0.000198206
91,9318.82,1.42658,1.56542,1.15057,0.41575,0.5748,0.36764,0.23511,1.29793,1.46192,1.11039,0.000181703,0.000181703,0.000181703
92,9386.68,1.41358,1.53243,1.14477,0.4134,0.57164,0.36905,0.23757,1.29589,1.45899,1.10622,0.0001652,0.0001652,0.0001652
93,9454.52,1.40229,1.53025,1.13512,0.41542,0.57042,0.37027,0.2381,1.28707,1.45661,1.10157,0.000148696,0.000148696,0.000148696
94,9521.97,1.39696,1.52698,1.12928,0.41229,0.57912,0.37078,0.23886,1.28627,1.45763,1.10334,0.000132193,0.000132193,0.000132193
95,9589.87,1.39339,1.52469,1.1327,0.41456,0.57877,0.36993,0.23786,1.29417,1.45593,1.10341,0.00011569,0.00011569,0.00011569
96,9657.47,1.38568,1.51437,1.1262,0.41159,0.58444,0.37084,0.23934,1.28833,1.45501,1.10273,9.91865e-05,9.91865e-05,9.91865e-05
97,9725.01,1.38334,1.51694,1.12868,0.41276,0.57837,0.37048,0.23882,1.28952,1.45384,1.10252,8.26832e-05,8.26832e-05,8.26832e-05
98,9792.28,1.38228,1.50852,1.12493,0.41483,0.57249,0.37069,0.23884,1.2881,1.44976,1.10271,6.61799e-05,6.61799e-05,6.61799e-05
99,9861.86,1.384,1.51006,1.13191,0.41249,0.57713,0.37326,0.24123,1.28806,1.44674,1.10211,4.96766e-05,4.96766e-05,4.96766e-05
100,9930.6,1.38224,1.51152,1.12621,0.40862,0.58361,0.3726,0.23909,1.29214,1.45174,1.10423,3.31733e-05,3.31733e-05,3.31733e-05
