epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,492.59,0.7797,1.10672,0.45912,0.98017,0.93361,0.8959,0.94186,0.73158,0.93341,0.90541,0.94447,0.5931,0.90574,1.17179,0.49894,1.09804,0.000509011,0.000509011,0.000509011
31,508.907,0.78453,1.09864,0.46482,0.98319,0.9327,0.91313,0.94754,0.72858,0.92783,0.90734,0.94578,0.60521,0.85594,1.10453,0.46503,1.08172,0.000501942,0.000501942,0.000501942
32,525.249,0.78283,1.1082,0.46402,0.98561,0.9365,0.91109,0.95068,0.71531,0.93854,0.9112,0.94785,0.59615,0.92286,1.16628,0.50771,1.1202,0.000494873,0.000494873,0.000494873
33,541.652,0.7793,1.12004,0.45285,0.9843,0.91778,0.92665,0.94622,0.71897,0.91396,0.92278,0.94307,0.60317,0.88983,1.116,0.50121,1.09731,0.000487805,0.000487805,0.000487805
34,558.128,0.78799,1.1224,0.45752,0.98389,0.93011,0.89921,0.93986,0.70983,0.9341,0.90308,0.94383,0.59091,0.89511,1.1254,0.51546,1.10352,0.000480736,0.000480736,0.000480736
35,574.478,0.77363,1.10144,0.456,0.97725,0.92862,0.90417,0.94085,0.71414,0.93259,0.90803,0.94697,0.60358,0.89216,1.08877,0.50227,1.0799,0.000473668,0.000473668,0.000473668
36,590.884,0.76605,1.07421,0.43888,0.98263,0.93367,0.90927,0.94958,0.713,0.93646,0.90927,0.95482,0.59568,0.91652,1.12435,0.52083,1.11474,0.000466599,0.000466599,0.000466599
37,607.35,0.77541,1.08321,0.43526,0.97706,0.94526,0.89961,0.93482,0.69771,0.94733,0.90287,0.9367,0.59111,0.90926,1.09334,0.5206,1.11371,0.00045953,0.00045953,0.00045953
38,623.667,0.75591,1.09067,0.44411,0.97638,0.93061,0.90615,0.94858,0.72224,0.92866,0.90462,0.9508,0.60816,0.88324,1.07842,0.49095,1.10592,0.000452462,0.000452462,0.000452462
39,640.092,0.75506,1.08647,0.44331,0.97348,0.92025,0.91331,0.93832,0.71426,0.92571,0.91506,0.94625,0.59578,0.91904,1.16023,0.49947,1.12624,0.000445393,0.000445393,0.000445393
40,656.423,0.73957,1.05285,0.42873,0.97313,0.91655,0.90927,0.93413,0.71913,0.92433,0.91699,0.94948,0.60174,0.91222,1.10447,0.50419,1.13657,0.000438325,0.000438325,0.000438325
41,672.714,0.75114,1.07567,0.42676,0.96866,0.93189,0.87066,0.92922,0.70825,0.94024,0.88082,0.93772,0.60011,0.92906,1.14037,0.55565,1.12764,0.000431256,0.000431256,0.000431256
42,689.112,0.74913,1.08473,0.42734,0.96487,0.95783,0.87689,0.95499,0.73917,0.93226,0.90335,0.95632,0.62436,0.87482,1.07786,0.47961,1.10152,0.000424187,0.000424187,0.000424187
43,705.482,0.75191,1.08441,0.42899,0.96676,0.92628,0.88803,0.93677,0.71223,0.93675,0.88628,0.94158,0.59642,0.90153,1.14859,0.53361,1.10841,0.000417119,0.000417119,0.000417119
44,721.824,0.7371,1.07072,0.42161,0.96329,0.93302,0.9305,0.94574,0.72992,0.93689,0.93436,0.95693,0.61552,0.86685,1.08866,0.46997,1.09503,0.00041005,0.00041005,0.00041005
45,738.243,0.73862,1.04947,0.41959,0.95923,0.91073,0.90927,0.93588,0.71447,0.91196,0.91987,0.94393,0.59931,0.89575,1.08316,0.49282,1.1083,0.000402982,0.000402982,0.000402982
46,754.711,0.73356,1.05045,0.41397,0.95696,0.95518,0.90154,0.95306,0.73859,0.96069,0.89638,0.96316,0.61783,0.88229,1.13612,0.47456,1.09971,0.000395913,0.000395913,0.000395913
47,771.068,0.74342,1.07661,0.42087,0.96873,0.95212,0.90541,0.95428,0.73095,0.94955,0.90845,0.95545,0.60482,0.86544,1.09178,0.47914,1.09254,0.000388844,0.000388844,0.000388844
48,787.4,0.74044,1.07401,0.42147,0.96809,0.93734,0.90541,0.95176,0.744,0.93876,0.90734,0.95737,0.62152,0.86503,1.11068,0.46862,1.06802,0.000381776,0.000381776,0.000381776
49,803.762,0.73777,1.05986,0.42103,0.96572,0.9583,0.88731,0.95063,0.73466,0.96456,0.89311,0.95984,0.61256,0.86296,1.1014,0.46946,1.08392,0.000374707,0.000374707,0.000374707
50,820.118,0.72541,1.04738,0.40693,0.95766,0.94662,0.8901,0.95338,0.74027,0.94671,0.89189,0.95296,0.6225,0.89937,1.09927,0.48453,1.09805,0.000367639,0.000367639,0.000367639
51,836.539,0.72036,1.05024,0.40756,0.95617,0.94425,0.90734,0.94333,0.73037,0.94856,0.91313,0.9527,0.61253,0.87023,1.12147,0.4818,1.08008,0.00036057,0.00036057,0.00036057
