epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.7549,2.25098,3.41223,2.26422,0.00902,0.12424,0.00607,0.00134,0.98549,33.8149,0.96122,0.00036,0.00036,0.00036
2,31.7232,1.90128,2.31041,1.78842,0.02222,0.306,0.09557,0.03743,1.00019,30.897,1.05989,0.000732682,0.000732682,0.000732682
3,47.7098,1.72706,1.80682,1.72672,0.04378,0.60282,0.2853,0.12822,0.82808,84.4077,0.95476,0.00109785,0.00109785,0.00109785
4,62.4519,1.68446,1.66369,1.69849,0.43113,0.23195,0.24483,0.10215,0.93784,105.441,1.12755,0.0014555,0.0014555,0.0014555
5,75.9097,1.65693,1.61138,1.7124,0.62886,0.21236,0.29968,0.15135,0.88102,24.3236,1.02867,0.00180563,0.00180563,0.00180563
6,90.3806,1.68064,1.60624,1.71217,0.5346,0.31824,0.3403,0.16061,0.9392,23.0538,1.08298,0.00190111,0.00190111,0.00190111
7,104.165,1.62077,1.52944,1.68361,0.63059,0.35863,0.42012,0.21754,0.82494,13.639,0.93029,0.00188133,0.00188133,0.00188133
8,118.699,1.6452,1.53536,1.68343,0.55325,0.46004,0.48718,0.24817,0.83503,34.7764,0.94037,0.00186155,0.00186155,0.00186155
9,133.905,1.60857,1.48624,1.66542,0.54193,0.42717,0.45525,0.22949,0.85823,9.74555,0.97692,0.00184178,0.00184178,0.00184178
10,146.478,1.59707,1.46596,1.64834,0.59353,0.4694,0.51718,0.27406,0.8036,24.6689,0.92548,0.001822,0.001822,0.001822
11,161.074,1.53713,1.3971,1.64234,0.49029,0.41126,0.40461,0.18315,0.91395,19.6836,0.9813,0.00180222,0.00180222,0.00180222
12,173.603,1.61312,1.44063,1.65641,0.62285,0.48411,0.54823,0.31151,0.74075,46.2424,0.85648,0.00178244,0.00178244,0.00178244
13,188.273,1.56732,1.38776,1.63751,0.58355,0.48451,0.52969,0.30398,0.76371,33.4744,0.89027,0.00176266,0.00176266,0.00176266
14,200.82,1.54646,1.35457,1.62601,0.56471,0.52693,0.54792,0.29831,0.76009,76.0762,0.8603,0.00174289,0.00174289,0.00174289
15,215.314,1.50758,1.33527,1.62171,0.63653,0.53978,0.58935,0.33473,0.7437,42.2383,0.85891,0.00172311,0.00172311,0.00172311
16,227.565,1.51054,1.31354,1.61607,0.64792,0.53488,0.59248,0.32592,0.75507,50.7391,0.86702,0.00170333,0.00170333,0.00170333
17,239.72,1.54198,1.33559,1.59841,0.62643,0.55212,0.58757,0.34076,0.71058,29.8028,0.8461,0.00168355,0.00168355,0.00168355
18,251.898,1.49827,1.29071,1.61188,0.64221,0.48103,0.56456,0.31264,0.77798,1.02391,0.87134,0.00166377,0.00166377,0.00166377
19,268.668,1.50711,1.27952,1.59225,0.66626,0.55263,0.61514,0.35769,0.71183,1.66255,0.83279,0.001644,0.001644,0.001644
20,281.639,1.45779,1.27427,1.59565,0.66964,0.54468,0.61721,0.34701,0.73269,9.17839,0.84583,0.00162422,0.00162422,0.00162422
21,297.09,1.49036,1.26927,1.57217,0.65165,0.54223,0.61223,0.35091,0.72048,3.60969,0.82951,0.00160444,0.00160444,0.00160444
22,310.344,1.45799,1.26082,1.59491,0.671,0.54796,0.61676,0.35555,0.72134,6.91681,0.83606,0.00158466,0.00158466,0.00158466
23,322.55,1.46651,1.24869,1.58201,0.66314,0.52046,0.60782,0.34293,0.73585,2.70482,0.84639,0.00156488,0.00156488,0.00156488
24,334.375,1.46141,1.23367,1.57099,0.66712,0.53121,0.60944,0.34705,0.74184,9.56968,0.85921,0.00154511,0.00154511,0.00154511
25,346.53,1.4594,1.23406,1.5699,0.66045,0.5459,0.6255,0.36857,0.71485,1.54464,0.83308,0.00152533,0.00152533,0.00152533
26,359.552,1.46585,1.23566,1.57145,0.64668,0.52876,0.5965,0.33725,0.74488,3.18747,0.8562,0.00150555,0.00150555,0.00150555
27,372.445,1.45291,1.215,1.57124,0.72003,0.54143,0.63784,0.36374,0.7195,6.00036,0.83081,0.00148577,0.00148577,0.00148577
28,384.115,1.44543,1.18503,1.56009,0.69092,0.56304,0.64458,0.37515,0.71967,0.95131,0.83412,0.00146599,0.00146599,0.00146599
29,393.98,1.43304,1.1773,1.55923,0.7288,0.55998,0.64917,0.38005,0.70087,5.15714,0.82847,0.00144622,0.00144622,0.00144622
30,407.214,1.42864,1.19085,1.55189,0.70425,0.57273,0.64822,0.3839,0.70551,7.60407,0.82782,0.00142644,0.00142644,0.00142644
31,420.349,1.43281,1.18395,1.55897,0.66395,0.55936,0.62778,0.36012,0.73198,17.7356,0.85662,0.00140666,0.00140666,0.00140666
32,432.241,1.41083,1.1491,1.53601,0.71087,0.56426,0.6421,0.37181,0.71998,9.939,0.84303,0.00138688,0.00138688,0.00138688
33,444.067,1.39078,1.14942,1.53657,0.70189,0.57204,0.64748,0.37537,0.72243,18.8127,0.83682,0.0013671,0.0013671,0.0013671
34,459.079,1.39484,1.15458,1.54046,0.6886,0.58462,0.65683,0.38553,0.70666,15.0271,0.82586,0.00134733,0.00134733,0.00134733
35,471.685,1.42231,1.16012,1.54353,0.65629,0.55447,0.62251,0.36642,0.70377,4.18096,0.82068,0.00132755,0.00132755,0.00132755
36,484.007,1.39568,1.13025,1.53699,0.69248,0.55202,0.64467,0.38509,0.70032,0.84962,0.81526,0.00130777,0.00130777,0.00130777
37,495.788,1.41476,1.1329,1.52616,0.69007,0.58813,0.663,0.39674,0.67903,4.94038,0.80464,0.00128799,0.00128799,0.00128799
38,509.683,1.37882,1.15462,1.53054,0.68908,0.59364,0.66097,0.39035,0.70746,5.20076,0.83592,0.00126821,0.00126821,0.00126821
39,519.495,1.37523,1.10272,1.53011,0.68838,0.56854,0.65556,0.39919,0.6844,1.74105,0.81759,0.00124844,0.00124844,0.00124844
40,534.986,1.35065,1.09323,1.52057,0.67816,0.56181,0.64707,0.3927,0.69537,0.73464,0.82524,0.00122866,0.00122866,0.00122866
41,548.867,1.39268,1.14045,1.53135,0.68596,0.57405,0.65332,0.39231,0.67946,2.30871,0.81629,0.00120888,0.00120888,0.00120888
42,564.344,1.36065,1.10545,1.50295,0.7352,0.55141,0.66193,0.39889,0.68792,1.2941,0.81586,0.0011891,0.0011891,0.0011891
43,577.532,1.37092,1.08511,1.49681,0.6817,0.59547,0.67253,0.40688,0.68731,2.99332,0.81233,0.00116932,0.00116932,0.00116932
44,593.781,1.33949,1.07671,1.49554,0.70101,0.57394,0.65189,0.38909,0.6994,0.88184,0.81767,0.00114955,0.00114955,0.00114955
45,607.494,1.34182,1.06754,1.50829,0.66164,0.61689,0.66446,0.40057,0.68538,2.51928,0.80865,0.00112977,0.00112977,0.00112977
46,620.075,1.3447,1.07517,1.50468,0.66267,0.59547,0.64318,0.38904,0.69003,0.92614,0.81233,0.00110999,0.00110999,0.00110999
47,634.251,1.34814,1.06803,1.51537,0.67883,0.60771,0.66505,0.39976,0.6846,0.99589,0.82114,0.00109021,0.00109021,0.00109021
48,646.656,1.33674,1.08702,1.49641,0.71037,0.57038,0.66589,0.40242,0.67736,1.46645,0.81382,0.00107043,0.00107043,0.00107043
49,668.752,1.35627,1.0742,1.49955,0.70431,0.6035,0.66627,0.39898,0.69121,7.78761,0.81786,0.00105066,0.00105066,0.00105066
50,683.524,1.33555,1.06823,1.49479,0.7135,0.55508,0.64818,0.37506,0.72101,1.62722,0.83544,0.00103088,0.00103088,0.00103088
51,694.984,1.31392,1.03045,1.48702,0.72177,0.58422,0.66662,0.39622,0.69792,1.14227,0.81813,0.0010111,0.0010111,0.0010111
52,710.138,1.34738,1.04488,1.4992,0.67589,0.58874,0.64779,0.39537,0.68317,1.15866,0.81802,0.000991322,0.000991322,0.000991322
53,723.231,1.31324,1.04127,1.49748,0.72258,0.60282,0.68307,0.41492,0.67102,0.92208,0.81084,0.000971544,0.000971544,0.000971544
54,738.821,1.30834,1.04421,1.48159,0.71996,0.58874,0.67444,0.40248,0.68802,1.91218,0.8133,0.000951766,0.000951766,0.000951766
55,758.678,1.31008,1.02781,1.48708,0.68383,0.60894,0.67048,0.40605,0.68198,2.41065,0.80838,0.000931988,0.000931988,0.000931988
56,772.882,1.2748,1.00871,1.48282,0.74671,0.58201,0.68423,0.41552,0.67909,1.18288,0.80413,0.00091221,0.00091221,0.00091221
57,786.039,1.30396,1.02479,1.47156,0.75151,0.59425,0.69491,0.41625,0.68321,7.29934,0.81395,0.000892432,0.000892432,0.000892432
58,797.616,1.35069,1.03295,1.48564,0.71116,0.59241,0.6803,0.41316,0.67578,0.97503,0.81085,0.000872654,0.000872654,0.000872654
59,809.782,1.31176,1.01795,1.48081,0.741,0.62179,0.70591,0.42094,0.67774,2.96761,0.81135,0.000852876,0.000852876,0.000852876
60,821.704,1.28811,1.00117,1.47427,0.69468,0.62791,0.68216,0.41191,0.67596,3.51215,0.81241,0.000833098,0.000833098,0.000833098
61,835.27,1.29372,0.9966,1.47318,0.70127,0.61633,0.6956,0.42112,0.68483,1.31083,0.81271,0.00081332,0.00081332,0.00081332
62,849.807,1.29556,0.98606,1.46471,0.70673,0.61352,0.69252,0.42307,0.67163,1.22394,0.80124,0.000793542,0.000793542,0.000793542
63,861.258,1.25646,0.97021,1.45131,0.73818,0.58996,0.68141,0.41116,0.67833,0.79695,0.80634,0.000773764,0.000773764,0.000773764
64,873.579,1.27218,0.98215,1.46328,0.71738,0.6071,0.69344,0.42554,0.66717,0.74376,0.80805,0.000753986,0.000753986,0.000753986
65,886.163,1.2718,0.97141,1.44531,0.7014,0.59516,0.67697,0.41535,0.67892,1.97284,0.8083,0.000734208,0.000734208,0.000734208
66,898.093,1.26174,0.98055,1.45692,0.68993,0.61413,0.68294,0.42321,0.66568,1.7807,0.80133,0.00071443,0.00071443,0.00071443
67,915.703,1.25542,0.95046,1.43992,0.72229,0.59425,0.67766,0.40717,0.68429,1.88657,0.81276,0.000694652,0.000694652,0.000694652
68,928.081,1.26663,0.96744,1.45642,0.72428,0.60126,0.68304,0.41353,0.68198,2.03774,0.81322,0.000674874,0.000674874,0.000674874
69,951.906,1.25204,0.95626,1.44809,0.70344,0.61506,0.69489,0.42666,0.664,2.08199,0.80368,0.000655096,0.000655096,0.000655096
70,963.474,1.25137,0.95751,1.44244,0.71943,0.59731,0.68731,0.42099,0.6646,0.78476,0.7954,0.000635318,0.000635318,0.000635318
71,975.68,1.2193,0.93658,1.43791,0.70579,0.58446,0.67755,0.41873,0.66222,1.89284,0.8002,0.00061554,0.00061554,0.00061554
