epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.5023,2.28027,3.23891,1.66875,0.01898,0.26132,0.01293,0.00542,1.18538,31.778,0.79299,0.00036,0.00036,0.00036
2,34.8108,1.96376,2.23071,1.32251,0.01973,0.27173,0.03402,0.01319,0.96447,31.9257,0.77202,0.000732669,0.000732669,0.000732669
3,49.5498,1.79874,1.75745,1.28194,0.0132,0.18176,0.06175,0.0237,0.99532,33.2028,0.83897,0.00109781,0.00109781,0.00109781
4,63.9248,1.70165,1.60241,1.25533,0.54895,0.2309,0.2977,0.13716,0.81032,35.2797,0.69414,0.00145542,0.00145542,0.00145542
5,80.8919,1.68614,1.53578,1.2582,0.44605,0.28335,0.27039,0.10609,0.99533,19.9477,0.80482,0.0018055,0.0018055,0.0018055
6,96.7813,1.67544,1.49797,1.25299,0.4054,0.37393,0.32286,0.14839,0.87761,77.5866,0.72627,0.00190093,0.00190093,0.00190093
7,113.18,1.68951,1.48724,1.25467,0.48046,0.39412,0.40258,0.20425,0.84384,50.4541,0.7077,0.00188112,0.00188112,0.00188112
8,124.9,1.59822,1.40655,1.22507,0.57261,0.48531,0.50887,0.25887,0.80037,29.6819,0.67428,0.0018613,0.0018613,0.0018613
9,142.321,1.60907,1.35864,1.21638,0.60472,0.47797,0.52528,0.28449,0.76999,69.3485,0.65894,0.00184149,0.00184149,0.00184149
10,156.364,1.56688,1.33024,1.2019,0.5621,0.47124,0.49766,0.26959,0.77921,69.9969,0.66252,0.00182167,0.00182167,0.00182167
11,168.792,1.5754,1.3305,1.20494,0.59835,0.49961,0.53541,0.29322,0.77686,261.864,0.66792,0.00180186,0.00180186,0.00180186
12,186.524,1.57656,1.30211,1.20641,0.573,0.41616,0.4684,0.24541,0.85722,7.67054,0.6862,0.00178205,0.00178205,0.00178205
13,204.948,1.59973,1.31883,1.21896,0.58717,0.45594,0.50267,0.26357,0.8656,19.622,0.71308,0.00176223,0.00176223,0.00176223
14,217.636,1.5644,1.30058,1.2044,0.58451,0.48103,0.53617,0.29203,0.79103,14.7241,0.66801,0.00174242,0.00174242,0.00174242
15,231.199,1.52972,1.24985,1.18871,0.5622,0.51652,0.5275,0.28642,0.78001,20.5162,0.64615,0.0017226,0.0017226,0.0017226
16,245.685,1.55492,1.25538,1.1916,0.6302,0.50165,0.5684,0.32086,0.73416,30.4925,0.6222,0.00170279,0.00170279,0.00170279
17,261.776,1.50599,1.23448,1.17887,0.63872,0.49878,0.55565,0.31616,0.75315,55.6972,0.63116,0.00168298,0.00168298,0.00168298
18,276.651,1.49758,1.22159,1.17247,0.65501,0.54147,0.60697,0.3517,0.72779,12.596,0.61384,0.00166316,0.00166316,0.00166316
19,293.905,1.52493,1.22121,1.17228,0.62972,0.50166,0.55949,0.30817,0.78625,29.7922,0.65437,0.00164335,0.00164335,0.00164335
20,307.224,1.51975,1.23515,1.17521,0.66276,0.5268,0.6036,0.34305,0.73204,14.4522,0.62226,0.00162353,0.00162353,0.00162353
21,328.979,1.52023,1.20377,1.16904,0.67011,0.4743,0.55857,0.302,0.7873,23.6588,0.64658,0.00160372,0.00160372,0.00160372
22,344.419,1.49309,1.20606,1.16334,0.60661,0.55141,0.59645,0.34612,0.72209,12.3105,0.62202,0.00158391,0.00158391,0.00158391
23,360.986,1.49765,1.17253,1.15712,0.58713,0.50564,0.5404,0.27361,0.85684,35.4969,0.68921,0.00156409,0.00156409,0.00156409
24,377.399,1.48536,1.176,1.15804,0.67248,0.51958,0.61223,0.34291,0.7432,7.01559,0.62068,0.00154428,0.00154428,0.00154428
25,395.695,1.4469,1.15336,1.14505,0.66911,0.53794,0.61384,0.36926,0.69689,7.70417,0.60983,0.00152446,0.00152446,0.00152446
26,416.478,1.43576,1.16638,1.14399,0.69358,0.55826,0.63769,0.36019,0.72815,8.78881,0.60887,0.00150465,0.00150465,0.00150465
27,435.697,1.46337,1.14615,1.14688,0.67106,0.54561,0.61932,0.36333,0.71346,32.3853,0.60869,0.00148484,0.00148484,0.00148484
28,451.373,1.46087,1.14737,1.14008,0.67468,0.51023,0.60125,0.34985,0.71043,35.4205,0.61454,0.00146502,0.00146502,0.00146502
29,463.828,1.4425,1.1345,1.14287,0.70792,0.52658,0.63244,0.36775,0.71209,1.88134,0.61133,0.00144521,0.00144521,0.00144521
30,482.037,1.47465,1.14192,1.1416,0.69446,0.54712,0.62802,0.36766,0.69978,1.72894,0.6031,0.00142539,0.00142539,0.00142539
31,502.767,1.43892,1.11565,1.13446,0.72309,0.5661,0.64707,0.36586,0.73662,1.33455,0.62474,0.00140558,0.00140558,0.00140558
32,520.159,1.42557,1.11094,1.13038,0.70086,0.55875,0.64675,0.38852,0.69191,3.97768,0.60499,0.00138577,0.00138577,0.00138577
33,532.672,1.42048,1.09817,1.13362,0.68511,0.54529,0.62798,0.36031,0.72283,1.93329,0.61106,0.00136595,0.00136595,0.00136595
34,546.324,1.41225,1.08533,1.13059,0.66341,0.56732,0.64303,0.37534,0.70975,3.40541,0.60618,0.00134614,0.00134614,0.00134614
35,560.815,1.40196,1.09516,1.12983,0.66773,0.58323,0.65975,0.38929,0.69559,4.36346,0.59774,0.00132632,0.00132632,0.00132632
36,577.051,1.43248,1.10718,1.13503,0.68442,0.55214,0.63059,0.35433,0.75179,11.9498,0.63266,0.00130651,0.00130651,0.00130651
37,589.831,1.40703,1.07906,1.12234,0.69677,0.58874,0.65688,0.38614,0.70533,16.9669,0.60955,0.0012867,0.0012867,0.0012867
38,603.524,1.41399,1.08753,1.13599,0.71973,0.56107,0.65176,0.38419,0.69718,1.0726,0.60008,0.00126688,0.00126688,0.00126688
39,616.74,1.38158,1.04938,1.1149,0.72295,0.55141,0.65379,0.38768,0.69625,0.69303,0.60448,0.00124707,0.00124707,0.00124707
40,633.841,1.39477,1.04778,1.11855,0.75076,0.53427,0.64006,0.37373,0.71238,2.48389,0.61197,0.00122725,0.00122725,0.00122725
41,651.554,1.37305,1.04074,1.11357,0.66463,0.58096,0.64388,0.38374,0.69618,2.36848,0.60583,0.00120744,0.00120744,0.00120744
42,663.485,1.39423,1.057,1.11787,0.65906,0.56854,0.63352,0.36961,0.70992,2.7388,0.60939,0.00118763,0.00118763,0.00118763
43,676.089,1.36418,1.03301,1.11161,0.69551,0.5955,0.66976,0.39268,0.70687,5.58217,0.60531,0.00116781,0.00116781,0.00116781
44,699.111,1.39423,1.03446,1.10982,0.71134,0.57283,0.66363,0.39471,0.6746,7.61226,0.59446,0.001148,0.001148,0.001148
45,713.152,1.38506,1.03472,1.11418,0.72954,0.58274,0.67263,0.40419,0.67187,3.47287,0.59297,0.00112818,0.00112818,0.00112818
46,730.032,1.36741,1.02399,1.10233,0.7098,0.56854,0.66021,0.39861,0.68002,1.34389,0.59737,0.00110837,0.00110837,0.00110837
47,743.396,1.33936,1.00408,1.09924,0.71901,0.59302,0.67351,0.4045,0.677,5.11298,0.59442,0.00108856,0.00108856,0.00108856
48,759.404,1.34348,1.01338,1.09435,0.69805,0.60098,0.67081,0.40497,0.68362,15.9837,0.59681,0.00106874,0.00106874,0.00106874
49,774.227,1.3352,1.00027,1.08983,0.70334,0.58323,0.6652,0.39256,0.68855,4.62146,0.60602,0.00104893,0.00104893,0.00104893
50,787.965,1.35802,1.02408,1.10005,0.72941,0.57741,0.67584,0.40231,0.6829,5.25769,0.60089,0.00102911,0.00102911,0.00102911
51,800.47,1.33816,0.98753,1.08615,0.7145,0.57129,0.6507,0.38416,0.69773,1.10186,0.6102,0.0010093,0.0010093,0.0010093
52,813.394,1.30731,0.98081,1.07876,0.69234,0.58935,0.66229,0.39224,0.69665,3.21851,0.60733,0.000989486,0.000989486,0.000989486
53,825.915,1.35558,0.99498,1.08842,0.69229,0.56176,0.65429,0.38474,0.70012,5.62118,0.60392,0.000969672,0.000969672,0.000969672
54,841.764,1.35149,1.00044,1.09698,0.69539,0.57421,0.6468,0.37021,0.71026,5.18859,0.60745,0.000949858,0.000949858,0.000949858
55,857.963,1.3365,0.98149,1.09044,0.73168,0.59119,0.68124,0.40796,0.67733,3.14141,0.59696,0.000930044,0.000930044,0.000930044
56,872.319,1.29332,0.95943,1.08458,0.73671,0.61628,0.69988,0.41954,0.67582,3.76146,0.59461,0.00091023,0.00091023,0.00091023
57,886.018,1.33091,0.97874,1.08908,0.74274,0.58629,0.68639,0.41123,0.67372,0.72697,0.59275,0.000890416,0.000890416,0.000890416
58,900.319,1.32431,0.97512,1.08302,0.74634,0.59119,0.69249,0.41597,0.68083,1.37337,0.594,0.000870602,0.000870602,0.000870602
59,917.169,1.32305,0.95588,1.0822,0.7037,0.58201,0.66958,0.40229,0.68229,0.84573,0.59615,0.000850788,0.000850788,0.000850788
60,933.192,1.30148,0.95287,1.08152,0.70295,0.58996,0.66524,0.40408,0.68637,1.91996,0.59735,0.000830974,0.000830974,0.000830974
61,947.203,1.28839,0.94379,1.07811,0.72365,0.59119,0.67142,0.40547,0.68365,1.82554,0.596,0.00081116,0.00081116,0.00081116
62,961.601,1.28169,0.93054,1.07175,0.7315,0.5819,0.66781,0.39834,0.68038,1.03557,0.59598,0.000791346,0.000791346,0.000791346
63,975.172,1.28994,0.91896,1.06923,0.72514,0.58446,0.674,0.39785,0.70331,0.69072,0.60739,0.000771532,0.000771532,0.000771532
64,988.961,1.30066,0.92735,1.06713,0.71027,0.60161,0.68263,0.40803,0.67887,0.65806,0.59163,0.000751718,0.000751718,0.000751718
65,1007.57,1.28488,0.92547,1.06519,0.73331,0.60832,0.69789,0.42501,0.67264,1.43551,0.5904,0.000731904,0.000731904,0.000731904
66,1021.44,1.27094,0.90968,1.0604,0.71808,0.58874,0.67862,0.41009,0.68517,0.57227,0.60219,0.00071209,0.00071209,0.00071209
67,1033.39,1.26686,0.91732,1.06585,0.74463,0.5889,0.698,0.42665,0.66394,1.23129,0.5855,0.000692276,0.000692276,0.000692276
68,1046.16,1.28662,0.92206,1.06661,0.69142,0.61322,0.69127,0.42175,0.6644,0.94712,0.58655,0.000672462,0.000672462,0.000672462
69,1058.01,1.26851,0.90082,1.05526,0.73963,0.59976,0.68881,0.41988,0.6679,2.97297,0.58501,0.000652648,0.000652648,0.000652648
70,1075.42,1.2865,0.92219,1.0623,0.67859,0.61077,0.66805,0.40593,0.67202,8.66941,0.58959,0.000632834,0.000632834,0.000632834
71,1091.63,1.26635,0.91036,1.06248,0.72495,0.59547,0.68697,0.41671,0.66213,2.23547,0.58555,0.00061302,0.00061302,0.00061302
72,1111.55,1.27116,0.8926,1.06228,0.77793,0.58752,0.71107,0.43274,0.65858,1.80717,0.58495,0.000593206,0.000593206,0.000593206
73,1123.83,1.27709,0.90407,1.05722,0.73995,0.6147,0.69572,0.41969,0.67372,0.7554,0.59365,0.000573392,0.000573392,0.000573392
74,1138.32,1.27359,0.89781,1.05652,0.72682,0.61387,0.69577,0.41847,0.66292,1.36117,0.58302,0.000553578,0.000553578,0.000553578
75,1151.06,1.24594,0.89076,1.05404,0.73372,0.6071,0.69435,0.41694,0.67425,1.59021,0.5925,0.000533764,0.000533764,0.000533764
76,1163.39,1.2364,0.86911,1.04924,0.72424,0.61567,0.68545,0.41878,0.66867,0.75194,0.58965,0.00051395,0.00051395,0.00051395
77,1178.98,1.24425,0.89042,1.04964,0.73721,0.59058,0.69288,0.42253,0.66655,0.6595,0.58844,0.000494136,0.000494136,0.000494136
78,1191.99,1.23632,0.88369,1.05217,0.7171,0.62179,0.69566,0.42034,0.67111,0.69232,0.59158,0.000474322,0.000474322,0.000474322
79,1203.71,1.24357,0.88332,1.05232,0.71995,0.59731,0.68926,0.42175,0.67006,0.69209,0.59128,0.000454508,0.000454508,0.000454508
80,1216.37,1.22778,0.86251,1.03927,0.72442,0.62582,0.70026,0.42934,0.66422,2.01965,0.58479,0.000434694,0.000434694,0.000434694
81,1228.41,1.23419,0.88312,1.04107,0.74548,0.60587,0.69942,0.42765,0.66396,1.63635,0.58365,0.00041488,0.00041488,0.00041488
82,1241.78,1.23368,0.86012,1.04371,0.70345,0.63732,0.70333,0.43003,0.66173,0.79942,0.58491,0.000395066,0.000395066,0.000395066
83,1254.3,1.25191,0.87024,1.04523,0.74294,0.61322,0.69591,0.42772,0.66789,0.615,0.58742,0.000375252,0.000375252,0.000375252
84,1266.75,1.2051,0.83874,1.03915,0.70867,0.63892,0.69834,0.42905,0.66372,0.81878,0.58319,0.000355438,0.000355438,0.000355438
85,1284.36,1.22199,0.84679,1.03299,0.70139,0.61873,0.68947,0.42935,0.66496,0.94444,0.58523,0.000335624,0.000335624,0.000335624
86,1302.75,1.20326,0.83084,1.03258,0.7136,0.64045,0.70361,0.43095,0.66025,0.63337,0.58076,0.00031581,0.00031581,0.00031581
87,1316.55,1.20923,0.84305,1.0321,0.71873,0.62913,0.70912,0.43785,0.65733,0.5226,0.58093,0.000295996,0.000295996,0.000295996
88,1333.18,1.18144,0.82187,1.03538,0.73901,0.60999,0.70957,0.43972,0.65268,0.67918,0.57804,0.000276182,0.000276182,0.000276182
89,1346.97,1.1817,0.81927,1.03291,0.7606,0.60526,0.70697,0.43369,0.66071,0.6393,0.58379,0.000256368,0.000256368,0.000256368
90,1358.87,1.18514,0.81622,1.02744,0.73653,0.61419,0.70051,0.43451,0.65851,0.60319,0.58452,0.000236554,0.000236554,0.000236554
91,1432.09,1.31977,1.0198,1.11952,0.73136,0.63586,0.70606,0.43697,0.65085,1.7238,0.58031,0.00021674,0.00021674,0.00021674
92,1449.44,1.28597,0.97824,1.09431,0.71889,0.61664,0.69743,0.4327,0.64915,4.61168,0.58028,0.000196926,0.000196926,0.000196926
93,1467.11,1.26546,0.964,1.08046,0.76667,0.59521,0.70365,0.43825,0.64468,0.72574,0.57689,0.000177112,0.000177112,0.000177112
94,1478.64,1.25159,0.94592,1.08985,0.71714,0.62791,0.70693,0.447,0.64179,0.54478,0.5741,0.000157298,0.000157298,0.000157298
95,1491.81,1.25159,0.94914,1.08474,0.72986,0.62179,0.71019,0.44547,0.64098,0.5123,0.57394,0.000137484,0.000137484,0.000137484
96,1508.61,1.24817,0.93225,1.06522,0.7438,0.6041,0.71275,0.44753,0.63918,0.58643,0.57394,0.00011767,0.00011767,0.00011767
97,1524.88,1.23491,0.94118,1.07835,0.74135,0.61444,0.71345,0.44934,0.63546,0.63043,0.57227,9.7856e-05,9.7856e-05,9.7856e-05
98,1539.32,1.23499,0.92748,1.07144,0.74432,0.61873,0.71316,0.44902,0.63625,0.95662,0.57152,7.8042e-05,7.8042e-05,7.8042e-05
99,1555.13,1.23914,0.93506,1.07232,0.73562,0.62424,0.71545,0.45156,0.63443,1.13375,0.57103,5.8228e-05,5.8228e-05,5.8228e-05
100,1567.83,1.2244,0.9189,1.07384,0.72843,0.62873,0.71604,0.4505,0.63364,0.72482,0.57127,3.8414e-05,3.8414e-05,3.8414e-05
