epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,702.479,1.35084,1.02403,1.19812,0.70049,0.59914,0.67581,0.39894,0.68312,1.97299,0.65412,0.00107064,0.00107064,0.00107064
49,714.37,1.32932,1.01217,1.18828,0.7175,0.57356,0.66439,0.38981,0.70681,11.9416,0.66696,0.00105087,0.00105087,0.00105087
50,732.206,1.34067,1.0132,1.19288,0.714,0.58813,0.67134,0.40814,0.65774,0.91112,0.6419,0.00103109,0.00103109,0.00103109
51,747.363,1.30823,0.99287,1.18554,0.70895,0.57405,0.66944,0.40476,0.66318,1.37864,0.64388,0.00101132,0.00101132,0.00101132
52,771.709,1.34225,1.01946,1.17951,0.69822,0.58874,0.67148,0.40973,0.65384,6.12252,0.64096,0.000991546,0.000991546,0.000991546
53,785.451,1.31795,1.00147,1.18798,0.69746,0.59425,0.6708,0.40455,0.6635,3.12574,0.64034,0.000971773,0.000971773,0.000971773
54,797.997,1.30435,0.99118,1.1726,0.69853,0.61016,0.6715,0.40142,0.66478,8.18637,0.64225,0.000951999,0.000951999,0.000951999
55,810.674,1.3062,1.00228,1.18137,0.69062,0.59016,0.66585,0.40544,0.6612,7.44501,0.63606,0.000932226,0.000932226,0.000932226
56,832.693,1.29192,0.97469,1.16467,0.68861,0.60098,0.67619,0.40567,0.66469,2.58908,0.64526,0.000912452,0.000912452,0.000912452
57,844.788,1.29331,0.98197,1.17384,0.6869,0.59853,0.6667,0.3944,0.68011,1.24323,0.65226,0.000892678,0.000892678,0.000892678
58,863.578,1.32428,0.99329,1.1725,0.70909,0.60832,0.68834,0.41739,0.66034,5.31254,0.6427,0.000872905,0.000872905,0.000872905
59,875.75,1.31084,0.96934,1.17759,0.71903,0.59826,0.67464,0.40241,0.67495,11.4741,0.65148,0.000853131,0.000853131,0.000853131
60,891.658,1.28441,0.96047,1.17498,0.7078,0.60336,0.67637,0.41338,0.65529,9.47831,0.63582,0.000833358,0.000833358,0.000833358
61,907.452,1.31749,0.97431,1.18025,0.6848,0.59435,0.67313,0.4174,0.652,0.76599,0.64047,0.000813584,0.000813584,0.000813584
62,922.205,1.27495,0.94706,1.16383,0.73257,0.59345,0.68349,0.41498,0.66247,1.16374,0.63702,0.00079381,0.00079381,0.00079381
63,935.383,1.27629,0.95426,1.16859,0.70768,0.61487,0.68155,0.4189,0.6495,0.83073,0.63329,0.000774037,0.000774037,0.000774037
64,951.666,1.25836,0.95067,1.15775,0.69331,0.6022,0.6822,0.42234,0.64794,1.96402,0.63821,0.000754263,0.000754263,0.000754263
65,970.009,1.29265,0.95601,1.16121,0.67934,0.60037,0.66599,0.41276,0.65423,1.03095,0.63604,0.00073449,0.00073449,0.00073449
66,984.012,1.27591,0.95619,1.15877,0.7433,0.57405,0.67848,0.41727,0.64741,1.2392,0.63249,0.000714716,0.000714716,0.000714716
67,995.996,1.27694,0.9444,1.15595,0.71094,0.62314,0.68963,0.41982,0.65139,2.84848,0.63519,0.000694942,0.000694942,0.000694942
68,1014.64,1.27539,0.93227,1.15404,0.70741,0.61567,0.6853,0.41494,0.65479,5.55726,0.6383,0.000675169,0.000675169,0.000675169
69,1028.62,1.27399,0.93122,1.15286,0.71763,0.612,0.68602,0.41737,0.65179,35.8121,0.63735,0.000655395,0.000655395,0.000655395
70,1046.89,1.25443,0.93209,1.1485,0.70701,0.60992,0.68538,0.41808,0.65675,18.4469,0.63814,0.000635622,0.000635622,0.000635622
71,1059.91,1.243,0.9128,1.14981,0.71967,0.5923,0.68418,0.42183,0.65099,1.86327,0.63428,0.000615848,0.000615848,0.000615848
72,1074.56,1.2352,0.92235,1.14272,0.68477,0.61812,0.6797,0.42472,0.63764,0.70629,0.63061,0.000596074,0.000596074,0.000596074
73,1086.73,1.24781,0.91062,1.146,0.73307,0.59486,0.69044,0.42288,0.65333,0.6344,0.63939,0.000576301,0.000576301,0.000576301
74,1102.26,1.22229,0.89786,1.12991,0.71224,0.62913,0.69639,0.42412,0.65486,0.75106,0.63447,0.000556527,0.000556527,0.000556527
75,1114.51,1.2299,0.89839,1.14023,0.72565,0.62485,0.70628,0.42615,0.65917,1.27296,0.63941,0.000536754,0.000536754,0.000536754
76,1132.39,1.22798,0.90333,1.1404,0.74693,0.60404,0.69449,0.42088,0.65664,0.72023,0.64067,0.00051698,0.00051698,0.00051698
77,1146.82,1.23585,0.89669,1.13453,0.74886,0.60769,0.70504,0.43651,0.63841,0.63606,0.63144,0.000497206,0.000497206,0.000497206
78,1163.47,1.19902,0.87863,1.13265,0.73399,0.59946,0.69588,0.42246,0.65415,0.90349,0.63629,0.000477433,0.000477433,0.000477433
79,1175.34,1.22748,0.8894,1.1353,0.64285,0.62791,0.66685,0.41401,0.64308,1.05515,0.63065,0.000457659,0.000457659,0.000457659
80,1189.37,1.2186,0.90079,1.1331,0.71047,0.62668,0.69774,0.43156,0.64202,1.64818,0.63122,0.000437886,0.000437886,0.000437886
81,1203.12,1.22554,0.88182,1.12801,0.72473,0.61872,0.69709,0.42789,0.64117,1.8476,0.63247,0.000418112,0.000418112,0.000418112
82,1219.2,1.21999,0.8676,1.12443,0.71348,0.62179,0.689,0.42318,0.64935,1.4428,0.63437,0.000398338,0.000398338,0.000398338
83,1231.58,1.21967,0.87266,1.12899,0.72873,0.60955,0.69527,0.4284,0.64428,0.76578,0.6318,0.000378565,0.000378565,0.000378565
84,1243.97,1.21757,0.86556,1.12233,0.68898,0.61548,0.68038,0.42002,0.65096,0.60573,0.6388,0.000358791,0.000358791,0.000358791
85,1255.67,1.18221,0.84663,1.12573,0.72435,0.62118,0.70373,0.43314,0.64686,0.56862,0.63442,0.000339018,0.000339018,0.000339018
86,1271.66,1.20115,0.86292,1.12496,0.72309,0.61934,0.69553,0.43144,0.65164,0.55606,0.63569,0.000319244,0.000319244,0.000319244
87,1283.73,1.1928,0.84174,1.12478,0.77479,0.6071,0.70933,0.43774,0.64227,2.53331,0.63152,0.00029947,0.00029947,0.00029947
88,1303,1.18855,0.84427,1.12236,0.73916,0.62362,0.70855,0.4393,0.64384,2.03319,0.63263,0.000279697,0.000279697,0.000279697
89,1318.96,1.17565,0.83666,1.11329,0.74548,0.6238,0.71182,0.44056,0.64252,1.02737,0.62891,0.000259923,0.000259923,0.000259923
90,1333.42,1.19739,0.84577,1.11999,0.7351,0.62852,0.71049,0.44081,0.63814,0.86553,0.62841,0.00024015,0.00024015,0.00024015
91,1409.75,1.26834,1.00842,1.19189,0.75648,0.61978,0.71403,0.44405,0.63417,2.39759,0.62743,0.000220376,0.000220376,0.000220376
92,1427.35,1.26033,0.97392,1.17779,0.72316,0.62666,0.70744,0.44459,0.62569,0.96434,0.62296,0.000200602,0.000200602,0.000200602
93,1444.79,1.232,0.95814,1.16078,0.73521,0.62179,0.70499,0.44197,0.62089,0.61887,0.61996,0.000180829,0.000180829,0.000180829
94,1457.79,1.22171,0.95148,1.17203,0.72499,0.60465,0.70059,0.44248,0.62207,0.62684,0.61862,0.000161055,0.000161055,0.000161055
95,1471.7,1.22466,0.9558,1.16657,0.72854,0.62413,0.71033,0.45083,0.61906,0.59845,0.61646,0.000141282,0.000141282,0.000141282
96,1488.56,1.22688,0.93527,1.14866,0.74057,0.62791,0.71573,0.45164,0.6192,0.56191,0.61764,0.000121508,0.000121508,0.000121508
97,1504.7,1.20303,0.93805,1.15916,0.74485,0.62529,0.71682,0.45384,0.61716,0.5722,0.61689,0.000101734,0.000101734,0.000101734
98,1519.52,1.21019,0.92693,1.1548,0.74624,0.63097,0.71632,0.45393,0.61854,0.5235,0.61721,8.19608e-05,8.19608e-05,8.19608e-05
99,1533.37,1.20655,0.93366,1.15364,0.74883,0.63035,0.71905,0.45822,0.6157,0.57127,0.61606,6.21872e-05,6.21872e-05,6.21872e-05
100,1546.1,1.1915,0.91585,1.15544,0.74277,0.62485,0.71867,0.45628,0.61494,0.59166,0.61602,4.24136e-05,4.24136e-05,4.24136e-05
