epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,490.818,1.60549,1.27528,1.12312,0.71022,0.55948,0.65149,0.38863,0.73951,1.13861,0.58707,0.00140603,0.00140603,0.00140603
32,507.27,1.60556,1.25769,1.11832,0.72508,0.55018,0.64583,0.38745,0.74824,16.9742,0.59863,0.00138623,0.00138623,0.00138623
33,519.595,1.57069,1.25316,1.12214,0.72365,0.5545,0.65021,0.38177,0.75317,1.9966,0.59337,0.00136643,0.00136643,0.00136643
34,530.67,1.56077,1.21728,1.11349,0.70969,0.56252,0.6439,0.37318,0.7694,13.5627,0.60622,0.00134663,0.00134663,0.00134663
35,544.568,1.57659,1.25625,1.12078,0.7279,0.5967,0.67752,0.39077,0.74223,3.05484,0.59081,0.00132683,0.00132683,0.00132683
36,557.517,1.58334,1.26239,1.11524,0.66056,0.54896,0.6162,0.34058,0.80294,15.2719,0.61806,0.00130704,0.00130704,0.00130704
37,572.177,1.59782,1.25042,1.11769,0.71514,0.58629,0.6702,0.39594,0.74988,7.95998,0.59445,0.00128724,0.00128724,0.00128724
38,585.437,1.58165,1.23846,1.12601,0.68415,0.53978,0.62107,0.34777,0.82267,3.0256,0.62591,0.00126744,0.00126744,0.00126744
39,599.68,1.56943,1.21818,1.10779,0.69314,0.55295,0.63562,0.37695,0.74929,5.75453,0.59463,0.00124764,0.00124764,0.00124764
40,614.058,1.53573,1.19122,1.10321,0.71317,0.57062,0.65904,0.39363,0.75086,0.67431,0.59271,0.00122784,0.00122784,0.00122784
41,626.794,1.52111,1.1982,1.09927,0.70497,0.5981,0.6678,0.39191,0.74756,1.33713,0.59645,0.00120804,0.00120804,0.00120804
42,640.421,1.55965,1.2162,1.10564,0.71401,0.58978,0.66944,0.39315,0.75778,3.79558,0.58501,0.00118824,0.00118824,0.00118824
43,653.975,1.51954,1.18183,1.10038,0.66943,0.58323,0.64064,0.39148,0.73605,12.3041,0.58955,0.00116844,0.00116844,0.00116844
44,669.69,1.56169,1.18006,1.09458,0.71125,0.57956,0.6634,0.38872,0.74894,2.91434,0.59648,0.00114864,0.00114864,0.00114864
45,685.188,1.52971,1.16671,1.09348,0.70171,0.56724,0.65405,0.38021,0.76514,1.15828,0.5951,0.00112884,0.00112884,0.00112884
46,705.777,1.53821,1.18155,1.09803,0.76054,0.55263,0.66191,0.38856,0.76073,12.4085,0.60244,0.00110905,0.00110905,0.00110905
47,717.915,1.529,1.17351,1.09767,0.72012,0.5918,0.67139,0.39404,0.75495,5.70305,0.596,0.00108925,0.00108925,0.00108925
48,735.062,1.52501,1.16411,1.08986,0.70796,0.589,0.65868,0.37948,0.77941,6.20764,0.60327,0.00106945,0.00106945,0.00106945
49,751.185,1.49278,1.15128,1.08247,0.66877,0.59187,0.64045,0.37769,0.74492,2.86458,0.59322,0.00104965,0.00104965,0.00104965
50,766.679,1.5242,1.16054,1.0918,0.70347,0.57639,0.66338,0.4025,0.72871,0.94599,0.58676,0.00102985,0.00102985,0.00102985
51,783.453,1.47703,1.12261,1.07128,0.72036,0.58017,0.67251,0.40431,0.73584,0.91036,0.58866,0.00101005,0.00101005,0.00101005
52,794.885,1.5045,1.13537,1.08373,0.74101,0.57466,0.67332,0.40389,0.72925,2.82432,0.58678,0.000990251,0.000990251,0.000990251
53,807.188,1.53729,1.15236,1.07979,0.69134,0.60862,0.67176,0.40655,0.72702,8.06511,0.58233,0.000970452,0.000970452,0.000970452
54,819.612,1.50039,1.14788,1.08369,0.69224,0.56671,0.63368,0.36329,0.79388,2.13264,0.60999,0.000950653,0.000950653,0.000950653
55,842.053,1.50676,1.14793,1.08026,0.72478,0.5689,0.65765,0.39091,0.74768,0.81846,0.59057,0.000930854,0.000930854,0.000930854
56,854.213,1.48182,1.13914,1.08847,0.71007,0.58629,0.66881,0.39898,0.73901,1.91507,0.59236,0.000911055,0.000911055,0.000911055
57,869.931,1.48287,1.11449,1.07792,0.73359,0.5716,0.67493,0.40762,0.72229,1.51834,0.58053,0.000891256,0.000891256,0.000891256
58,888.709,1.46835,1.10644,1.06532,0.72698,0.59425,0.68441,0.41939,0.72271,1.09204,0.58247,0.000871457,0.000871457,0.000871457
59,906.179,1.49946,1.12157,1.07139,0.71085,0.58752,0.66899,0.39926,0.74267,1.09279,0.59276,0.000851658,0.000851658,0.000851658
60,919.759,1.48049,1.11112,1.08075,0.75738,0.57694,0.68263,0.41466,0.72359,1.00662,0.58066,0.000831859,0.000831859,0.000831859
61,935.284,1.43796,1.08023,1.06916,0.71985,0.5967,0.6895,0.42402,0.70881,1.24246,0.57323,0.00081206,0.00081206,0.00081206
62,951.12,1.43308,1.06205,1.0603,0.70236,0.5661,0.64649,0.38357,0.76082,0.86472,0.59107,0.000792261,0.000792261,0.000792261
63,962.961,1.45685,1.07792,1.05746,0.69774,0.5863,0.66535,0.40076,0.74389,1.66098,0.59136,0.000772462,0.000772462,0.000772462
64,978.713,1.46505,1.0771,1.05812,0.71595,0.60623,0.68034,0.4101,0.73297,1.26926,0.58326,0.000752663,0.000752663,0.000752663
65,990.421,1.44386,1.06928,1.06088,0.7127,0.62791,0.68714,0.41459,0.7398,3.19657,0.58433,0.000732864,0.000732864,0.000732864
66,1007.85,1.4301,1.0641,1.05562,0.72393,0.60832,0.69054,0.41845,0.71976,0.7596,0.57741,0.000713065,0.000713065,0.000713065
67,1024.24,1.42615,1.04334,1.05382,0.71748,0.61506,0.68426,0.42067,0.72212,0.72717,0.57676,0.000693266,0.000693266,0.000693266
68,1040.21,1.45978,1.0608,1.06194,0.73701,0.59685,0.69414,0.42199,0.72166,0.89321,0.58015,0.000673467,0.000673467,0.000673467
69,1056.66,1.43251,1.04464,1.04868,0.71314,0.59853,0.67843,0.41883,0.708,1.60921,0.57654,0.000653668,0.000653668,0.000653668
70,1069.8,1.42384,1.05147,1.05505,0.72234,0.58446,0.66599,0.40379,0.73109,1.70244,0.58644,0.000633869,0.000633869,0.000633869
71,1089.77,1.40936,1.04139,1.05544,0.69797,0.59118,0.6575,0.39502,0.72164,1.54257,0.58042,0.00061407,0.00061407,0.00061407
72,1103.51,1.42605,1.0353,1.05404,0.68897,0.62631,0.67799,0.41555,0.71987,1.21961,0.57933,0.000594271,0.000594271,0.000594271
73,1117.44,1.44,1.05511,1.05116,0.73455,0.5967,0.68111,0.41019,0.73253,5.02309,0.58505,0.000574472,0.000574472,0.000574472
74,1131.45,1.45338,1.04929,1.05215,0.72509,0.60955,0.6858,0.41481,0.72636,2.76825,0.57763,0.000554673,0.000554673,0.000554673
75,1149.61,1.40008,1.01521,1.04685,0.74446,0.60263,0.69542,0.42532,0.7197,0.74177,0.57778,0.000534874,0.000534874,0.000534874
76,1161.58,1.41659,1.01661,1.04823,0.72531,0.6328,0.70699,0.43268,0.71643,0.76013,0.57633,0.000515075,0.000515075,0.000515075
77,1178.6,1.38731,1.02233,1.0372,0.73233,0.60526,0.69728,0.43131,0.70672,2.25902,0.57401,0.000495276,0.000495276,0.000495276
78,1192.8,1.38665,1.01581,1.04925,0.7092,0.60526,0.67702,0.40815,0.73488,0.72248,0.58498,0.000475477,0.000475477,0.000475477
79,1206.33,1.37469,1.00942,1.0395,0.75041,0.60905,0.69413,0.42012,0.72185,0.71431,0.5807,0.000455678,0.000455678,0.000455678
80,1218.46,1.39515,1.00254,1.03647,0.72169,0.62527,0.69458,0.42549,0.71213,1.47488,0.57557,0.000435879,0.000435879,0.000435879
81,1231.92,1.39387,1.02554,1.03805,0.70933,0.62056,0.69363,0.42767,0.70847,0.81223,0.57322,0.00041608,0.00041608,0.00041608
82,1245.88,1.39759,0.98942,1.03241,0.7356,0.60771,0.69932,0.43035,0.70784,0.78586,0.57239,0.000396281,0.000396281,0.000396281
83,1262.39,1.41234,1.00136,1.03952,0.74107,0.60159,0.69503,0.43134,0.70839,0.73848,0.57288,0.000376482,0.000376482,0.000376482
84,1274.18,1.3792,0.98239,1.03544,0.7283,0.62995,0.70572,0.43108,0.71627,0.79598,0.57696,0.000356683,0.000356683,0.000356683
85,1286.87,1.377,0.97854,1.02509,0.7258,0.62853,0.69814,0.43386,0.70253,1.04044,0.57025,0.000336884,0.000336884,0.000336884
86,1302.08,1.35353,0.9587,1.0228,0.70875,0.64321,0.69708,0.4288,0.71816,0.748,0.57869,0.000317085,0.000317085,0.000317085
87,1318.61,1.38515,0.98389,1.03514,0.73916,0.60894,0.69149,0.42439,0.72342,0.82481,0.57933,0.000297286,0.000297286,0.000297286
88,1340.11,1.35069,0.9587,1.0344,0.74051,0.62852,0.69774,0.43382,0.70352,0.69993,0.56963,0.000277487,0.000277487,0.000277487
89,1353.78,1.35556,0.95576,1.02601,0.76067,0.62242,0.70781,0.4387,0.69868,0.89202,0.56671,0.000257688,0.000257688,0.000257688
90,1369.18,1.35319,0.95588,1.02129,0.75457,0.62485,0.70621,0.44167,0.70383,1.26042,0.57162,0.000237889,0.000237889,0.000237889
91,1439.81,1.43989,1.15677,1.10313,0.73057,0.62668,0.69665,0.43413,0.70132,2.54052,0.57116,0.00021809,0.00021809,0.00021809
92,1458.35,1.41422,1.12227,1.08323,0.72718,0.63035,0.7056,0.44022,0.69016,1.38578,0.563,0.000198291,0.000198291,0.000198291
93,1474.83,1.37675,1.09834,1.06493,0.72258,0.6224,0.70571,0.44005,0.69127,0.71055,0.56348,0.000178492,0.000178492,0.000178492
94,1486.63,1.37721,1.09034,1.07696,0.72995,0.62546,0.70356,0.4415,0.69387,0.58256,0.56572,0.000158693,0.000158693,0.000158693
95,1500.57,1.37766,1.09097,1.07416,0.74211,0.6175,0.70626,0.44277,0.68857,0.59733,0.56286,0.000138894,0.000138894,0.000138894
96,1517.1,1.37777,1.06689,1.05347,0.74969,0.61567,0.70506,0.44848,0.68147,0.59341,0.56299,0.000119095,0.000119095,0.000119095
97,1533.85,1.34834,1.06021,1.06488,0.73485,0.61995,0.70162,0.44493,0.68425,0.59427,0.56483,9.9296e-05,9.9296e-05,9.9296e-05
98,1547.8,1.35955,1.06375,1.05942,0.7532,0.62757,0.71413,0.45315,0.67855,0.62789,0.56065,7.9497e-05,7.9497e-05,7.9497e-05
99,1563.41,1.36229,1.06752,1.06347,0.74788,0.6372,0.71503,0.45322,0.67856,0.64306,0.56052,5.9698e-05,5.9698e-05,5.9698e-05
100,1575.68,1.33776,1.04798,1.0614,0.74879,0.63953,0.71698,0.45326,0.67758,0.57064,0.55984,3.9899e-05,3.9899e-05,3.9899e-05
