epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.85,2.34606,4.09629,1.77467,0.01476,0.20318,0.01223,0.00405,1.17378,40.2686,0.83569,0.00036,0.00036,0.00036
2,33.1355,1.95882,2.78328,1.39454,0.01969,0.27111,0.07159,0.02258,0.93594,39.7561,0.78104,0.000732691,0.000732691,0.000732691
3,47.455,1.81119,2.20365,1.36183,0.46486,0.22583,0.25735,0.11184,0.82399,70.299,0.70908,0.00109787,0.00109787,0.00109787
4,61.7528,1.81268,2.07165,1.3584,0.71652,0.21966,0.37494,0.17722,0.82994,53.852,0.72837,0.00145555,0.00145555,0.00145555
5,77.6994,1.75889,2.00182,1.34015,0.4685,0.38188,0.35898,0.16134,0.84662,47.8954,0.76094,0.00180572,0.00180572,0.00180572
6,90.5446,1.69543,1.89302,1.32276,0.54158,0.41616,0.42265,0.20079,0.88566,38.1828,0.7723,0.00190123,0.00190123,0.00190123
7,107.411,1.7312,1.86509,1.33162,0.52647,0.38862,0.4139,0.19415,0.91977,17.048,0.77523,0.00188147,0.00188147,0.00188147
8,121.185,1.69553,1.82401,1.3077,0.55216,0.46389,0.46659,0.22947,0.83498,25.3697,0.7129,0.00186172,0.00186172,0.00186172
9,137.919,1.66186,1.79149,1.31177,0.59787,0.49589,0.53297,0.27579,0.82411,18.8059,0.70707,0.00184196,0.00184196,0.00184196
10,150.195,1.68552,1.74295,1.30875,0.54866,0.53121,0.51597,0.27331,0.81999,20.4714,0.71152,0.00182221,0.00182221,0.00182221
11,165.003,1.64758,1.71713,1.28413,0.57802,0.53672,0.54712,0.30247,0.76617,32.5444,0.67759,0.00180245,0.00180245,0.00180245
12,178.853,1.65989,1.66584,1.28821,0.59357,0.51346,0.53785,0.29839,0.7733,99.7091,0.69069,0.0017827,0.0017827,0.0017827
13,194.863,1.6329,1.69999,1.2913,0.60513,0.4802,0.54503,0.29438,0.80137,133.272,0.69207,0.00176294,0.00176294,0.00176294
14,206.446,1.61203,1.66191,1.28888,0.62956,0.51589,0.57629,0.31777,0.76951,18.5974,0.67805,0.00174319,0.00174319,0.00174319
15,218.663,1.58147,1.65041,1.27681,0.68224,0.52264,0.60318,0.32958,0.75618,15.2323,0.65811,0.00172344,0.00172344,0.00172344
16,232.884,1.59479,1.6063,1.26851,0.67306,0.54427,0.61297,0.35356,0.72342,18.0152,0.64976,0.00170368,0.00170368,0.00170368
17,248.862,1.60011,1.62054,1.2766,0.56272,0.52876,0.54626,0.32133,0.7377,69.1304,0.65044,0.00168393,0.00168393,0.00168393
18,266.124,1.61314,1.59034,1.2694,0.68539,0.55447,0.63189,0.36848,0.71461,48.1507,0.64118,0.00166417,0.00166417,0.00166417
19,275.421,1.56029,1.55708,1.24861,0.64372,0.55202,0.60165,0.34855,0.75073,39.7692,0.67268,0.00164442,0.00164442,0.00164442
20,287.647,1.54756,1.53914,1.24791,0.63475,0.58996,0.63473,0.37237,0.7124,24.8079,0.64209,0.00162466,0.00162466,0.00162466
21,299.7,1.56546,1.55367,1.25088,0.66121,0.50882,0.59399,0.33253,0.76599,2.38241,0.66595,0.00160491,0.00160491,0.00160491
22,311.699,1.55827,1.52297,1.24533,0.64641,0.57222,0.62801,0.36196,0.72977,5.9231,0.65936,0.00158515,0.00158515,0.00158515
23,325.012,1.55393,1.51875,1.24115,0.64497,0.53427,0.5918,0.35246,0.72963,5.83048,0.64987,0.0015654,0.0015654,0.0015654
24,342.286,1.57339,1.49303,1.24261,0.65327,0.55692,0.6143,0.3571,0.73568,19.2513,0.65415,0.00154564,0.00154564,0.00154564
25,356.647,1.52902,1.48364,1.23429,0.70967,0.56365,0.64315,0.37114,0.72557,15.3573,0.65059,0.00152589,0.00152589,0.00152589
26,377.02,1.54652,1.50523,1.24384,0.71778,0.55263,0.6497,0.37871,0.71609,3.38548,0.64256,0.00150614,0.00150614,0.00150614
27,389.76,1.51356,1.47206,1.23447,0.70374,0.52625,0.62813,0.3677,0.72963,0.99711,0.65509,0.00148638,0.00148638,0.00148638
28,405.323,1.52705,1.47115,1.2297,0.68721,0.54053,0.62871,0.36328,0.75365,2.20324,0.6677,0.00146663,0.00146663,0.00146663
29,415.638,1.50673,1.45314,1.23782,0.6733,0.5459,0.62796,0.37046,0.7191,4.9136,0.6477,0.00144687,0.00144687,0.00144687
30,435.857,1.53087,1.47062,1.24216,0.6651,0.57222,0.64787,0.39193,0.69916,19.2152,0.64267,0.00142712,0.00142712,0.00142712
31,453.58,1.55219,1.48664,1.22239,0.66,0.57834,0.63883,0.38408,0.70419,63.72,0.63474,0.00140736,0.00140736,0.00140736
32,469.762,1.48579,1.43772,1.21635,0.69054,0.56487,0.64885,0.39023,0.71463,3.81133,0.64408,0.00138761,0.00138761,0.00138761
