epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.8798,2.28654,3.17772,2.25579,0.01689,0.23256,0.01466,0.00511,1.26008,31.0648,1.08895,0.00036,0.00036,0.00036
2,33.8356,1.94573,2.17746,1.78348,0.02667,0.3672,0.12241,0.05483,0.83886,30.9832,0.86253,0.000732682,0.000732682,0.000732682
3,51.9712,1.78508,1.6924,1.72197,0.01178,0.16218,0.03869,0.01405,1.09518,38.1192,1.23808,0.00109785,0.00109785,0.00109785
4,66.0894,1.71136,1.56042,1.72487,0.27557,0.2093,0.15772,0.06565,0.9061,29.9534,1.0525,0.0014555,0.0014555,0.0014555
5,84.5313,1.68805,1.46576,1.69065,0.39577,0.23807,0.22531,0.09246,1.0549,24.3592,1.21016,0.00180563,0.00180563,0.00180563
6,98.1966,1.69483,1.49349,1.71017,0.40519,0.37021,0.32257,0.15942,0.82357,125.548,0.95267,0.00190111,0.00190111,0.00190111
7,113.375,1.69674,1.47178,1.70476,0.49783,0.42228,0.40474,0.20719,0.78891,100.363,0.91005,0.00188133,0.00188133,0.00188133
8,126.207,1.62665,1.38961,1.6772,0.52857,0.42337,0.43465,0.20861,0.84943,50.3667,0.94065,0.00186155,0.00186155,0.00186155
9,142.538,1.62657,1.3559,1.66578,0.59154,0.48103,0.5104,0.27717,0.80221,69.8892,0.92651,0.00184178,0.00184178,0.00184178
10,155.399,1.57817,1.33198,1.63896,0.52265,0.43452,0.43068,0.20877,0.88871,15.1495,0.95341,0.001822,0.001822,0.001822
11,171.455,1.56516,1.30599,1.62814,0.62639,0.45594,0.52382,0.26554,0.8302,40.0722,0.94127,0.00180222,0.00180222,0.00180222
12,184.867,1.60628,1.31869,1.65056,0.56893,0.5,0.52661,0.27607,0.82054,39.8499,0.94548,0.00178244,0.00178244,0.00178244
13,203.125,1.60206,1.30127,1.64861,0.60866,0.48736,0.54772,0.29976,0.77608,15.0525,0.90072,0.00176266,0.00176266,0.00176266
14,215.5,1.56838,1.2957,1.62405,0.65417,0.46756,0.56847,0.31678,0.76808,7.65381,0.89476,0.00174289,0.00174289,0.00174289
15,227.411,1.54907,1.23601,1.62003,0.64434,0.49939,0.57222,0.3233,0.76127,59.3772,0.86867,0.00172311,0.00172311,0.00172311
16,241.085,1.58417,1.24769,1.62172,0.64193,0.53978,0.58087,0.32838,0.72992,30.1538,0.84238,0.00170333,0.00170333,0.00170333
17,252.932,1.50581,1.20915,1.59836,0.61789,0.52815,0.5666,0.3173,0.7547,9.79742,0.87724,0.00168355,0.00168355,0.00168355
18,267.208,1.50679,1.20726,1.5912,0.67501,0.53856,0.60729,0.34849,0.73253,7.24258,0.84107,0.00166377,0.00166377,0.00166377
19,283.53,1.5412,1.20198,1.59161,0.67205,0.5355,0.60485,0.34445,0.74029,9.8366,0.84025,0.001644,0.001644,0.001644
20,298.455,1.53667,1.22102,1.58992,0.60096,0.42778,0.49579,0.2765,0.80266,1.39272,0.89518,0.00162422,0.00162422,0.00162422
21,315.839,1.51809,1.1632,1.5817,0.65297,0.46818,0.53985,0.30973,0.76006,1.03693,0.86592,0.00160444,0.00160444,0.00160444
22,332.938,1.50659,1.17207,1.58762,0.63532,0.54162,0.59435,0.34635,0.73628,45.904,0.85702,0.00158466,0.00158466,0.00158466
23,346.074,1.53334,1.18887,1.58968,0.6427,0.53121,0.58865,0.33412,0.75072,24.1231,0.86023,0.00156488,0.00156488,0.00156488
24,357.609,1.48366,1.16118,1.57527,0.68941,0.53244,0.60946,0.35185,0.71977,22.245,0.83815,0.00154511,0.00154511,0.00154511
25,376.266,1.45984,1.12583,1.55793,0.66308,0.54201,0.61714,0.35609,0.70987,10.8206,0.83152,0.00152533,0.00152533,0.00152533
26,390.578,1.45502,1.13572,1.54932,0.69186,0.53121,0.61108,0.35974,0.70445,3.21273,0.82763,0.00150555,0.00150555,0.00150555
27,409.31,1.46752,1.12711,1.5627,0.63051,0.5153,0.58226,0.32977,0.74763,2.69098,0.84102,0.00148577,0.00148577,0.00148577
