epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,835.348,0.89358,1.20785,0.55436,1.04615,0.93507,0.87838,0.94167,0.71746,0.94213,0.88417,0.94889,0.60177,0.89022,1.09277,0.54091,1.07557,0.000438325,0.000438325,0.000438325
41,855.935,0.87489,1.17299,0.54085,1.04162,0.93874,0.88743,0.93317,0.70912,0.93498,0.88833,0.93038,0.59215,0.87959,1.06784,0.70337,1.05909,0.000431256,0.000431256,0.000431256
42,876.573,0.8919,1.2124,0.55692,1.03661,0.88834,0.90616,0.94304,0.7146,0.938,0.86873,0.94932,0.60094,0.90233,1.08021,0.54377,1.09001,0.000424187,0.000424187,0.000424187
43,897.219,0.87321,1.20058,0.53868,1.0421,0.93252,0.90702,0.95304,0.72382,0.92182,0.91506,0.95132,0.60476,0.89923,1.12437,0.50978,1.08283,0.000417119,0.000417119,0.000417119
44,918.189,0.86413,1.17983,0.53454,1.02736,0.93228,0.89961,0.93367,0.70476,0.94028,0.90734,0.93715,0.59513,0.91633,1.09049,0.5507,1.08996,0.00041005,0.00041005,0.00041005
45,938.841,0.87355,1.17026,0.54211,1.03324,0.92056,0.89575,0.94009,0.71486,0.92018,0.89961,0.94587,0.59968,0.89109,1.10755,0.51885,1.09402,0.000402982,0.000402982,0.000402982
46,959.665,0.88682,1.19403,0.52989,1.04262,0.91948,0.90734,0.94012,0.71225,0.92514,0.91313,0.95106,0.60576,0.90707,1.0835,0.52677,1.08483,0.000395913,0.000395913,0.000395913
47,980.393,0.88996,1.20792,0.5318,1.03994,0.90196,0.90578,0.94599,0.72098,0.909,0.90154,0.94442,0.59971,0.91317,1.10027,0.54638,1.09164,0.000388844,0.000388844,0.000388844
48,1000.96,0.85676,1.17935,0.53421,1.02561,0.91304,0.91208,0.94932,0.72843,0.91379,0.9112,0.95913,0.60652,0.88225,1.07642,0.50456,1.08715,0.000381776,0.000381776,0.000381776
49,1021.94,0.87168,1.19508,0.52897,1.02665,0.92984,0.88803,0.95409,0.72954,0.92951,0.89095,0.95114,0.61874,0.88841,1.06122,0.51699,1.07216,0.000374707,0.000374707,0.000374707
50,1043,0.85701,1.16719,0.51951,1.00936,0.94154,0.90161,0.95347,0.73132,0.93864,0.90347,0.94944,0.6178,0.88146,1.04298,0.50006,1.07595,0.000367639,0.000367639,0.000367639
51,1064.07,0.85515,1.18561,0.52161,1.03027,0.93179,0.89768,0.94733,0.71085,0.92691,0.90154,0.95214,0.59551,0.90722,1.07665,0.51235,1.10532,0.00036057,0.00036057,0.00036057
52,1084.79,0.85562,1.17598,0.52163,1.0214,0.93624,0.90713,0.95931,0.73323,0.93374,0.90154,0.94474,0.60315,0.85849,1.06109,0.48764,1.07242,0.000353501,0.000353501,0.000353501
53,1105.57,0.83605,1.17409,0.51595,1.01909,0.9198,0.94208,0.96227,0.71803,0.92034,0.94208,0.96511,0.60758,0.90888,1.05042,0.48015,1.08233,0.000346433,0.000346433,0.000346433
54,1126.21,0.836,1.16653,0.50699,1.00874,0.94077,0.90734,0.9476,0.72515,0.94208,0.90927,0.9553,0.60964,0.87983,1.08747,0.48269,1.07191,0.000339364,0.000339364,0.000339364
55,1146.82,0.83735,1.14227,0.503,1.01092,0.9351,0.89008,0.95067,0.71286,0.94503,0.89609,0.95688,0.61077,0.90887,1.05703,0.5121,1.07565,0.000332296,0.000332296,0.000332296
56,1167.54,0.83912,1.14453,0.49592,1.01481,0.93092,0.91892,0.95663,0.73513,0.93092,0.91892,0.95771,0.61374,0.88563,1.09148,0.48593,1.06675,0.000325227,0.000325227,0.000325227
57,1188.46,0.82164,1.14974,0.4888,1.00839,0.92684,0.90488,0.94777,0.72865,0.92684,0.90488,0.94947,0.60855,0.86511,1.09202,0.50943,1.07125,0.000318158,0.000318158,0.000318158
58,1208.91,0.83794,1.16439,0.4974,1.01229,0.93608,0.90472,0.95299,0.73325,0.95221,0.91313,0.9617,0.61301,0.89176,1.06489,0.48144,1.07498,0.00031109,0.00031109,0.00031109
59,1229.64,0.82061,1.13056,0.49075,1.00563,0.93135,0.9112,0.95445,0.73979,0.93432,0.91313,0.9586,0.61315,0.85811,1.06591,0.48452,1.07535,0.000304021,0.000304021,0.000304021
60,1250.83,0.8329,1.14758,0.4907,1.0198,0.94666,0.89077,0.95899,0.73998,0.94456,0.88808,0.95396,0.61885,0.87137,1.08363,0.50573,1.07201,0.000296953,0.000296953,0.000296953
61,1271.86,0.81434,1.13459,0.47229,0.99721,0.94567,0.90733,0.94915,0.73312,0.95177,0.91425,0.95936,0.61805,0.88211,1.05231,0.47864,1.08609,0.000289884,0.000289884,0.000289884
62,1292.64,0.8044,1.11884,0.46784,0.99805,0.92849,0.90734,0.95579,0.74132,0.92849,0.90734,0.95324,0.61955,0.86013,1.0622,0.48691,1.05947,0.000282815,0.000282815,0.000282815
63,1313.63,0.80761,1.11497,0.48533,0.99567,0.90316,0.91892,0.94876,0.73893,0.90999,0.92664,0.955,0.62092,0.84988,1.05912,0.48253,1.0499,0.000275747,0.000275747,0.000275747
64,1334.46,0.80203,1.1067,0.46009,1.00139,0.93347,0.92085,0.95178,0.74857,0.93151,0.91892,0.95254,0.6268,0.86403,1.06222,0.48468,1.05974,0.000268678,0.000268678,0.000268678
65,1355.45,0.80334,1.12594,0.46689,0.99626,0.93654,0.92085,0.95299,0.74946,0.93916,0.9238,0.95418,0.62607,0.85104,1.07444,0.46289,1.06496,0.00026161,0.00026161,0.00026161
66,1376.34,0.80598,1.12283,0.479,0.99557,0.94685,0.90927,0.95881,0.7499,0.94886,0.9112,0.96533,0.6266,0.83769,1.05219,0.45871,1.05436,0.000254541,0.000254541,0.000254541
67,1397.37,0.81057,1.11845,0.4689,1.00105,0.94277,0.90347,0.95186,0.74618,0.94679,0.90734,0.95533,0.62725,0.84601,1.0403,0.48449,1.05347,0.000247472,0.000247472,0.000247472
68,1418.02,0.77957,1.09452,0.44941,0.98841,0.93676,0.91506,0.95448,0.75308,0.94071,0.91892,0.95922,0.62581,0.83412,1.05766,0.47307,1.04899,0.000240404,0.000240404,0.000240404
69,1438.94,0.79968,1.11733,0.46534,0.9971,0.94216,0.92278,0.94909,0.74389,0.94412,0.91323,0.95493,0.62931,0.87137,1.04419,0.47037,1.07256,0.000233335,0.000233335,0.000233335
70,1459.54,0.7837,1.11549,0.45264,0.98594,0.93687,0.91685,0.95076,0.74603,0.94907,0.92278,0.96169,0.62034,0.84232,1.06219,0.46364,1.06259,0.000226267,0.000226267,0.000226267
71,1480.35,0.78024,1.10903,0.44367,0.98525,0.93184,0.91506,0.9555,0.74859,0.93639,0.91506,0.96099,0.62525,0.84726,1.05215,0.46278,1.05257,0.000219198,0.000219198,0.000219198
72,1501.01,0.78631,1.1232,0.44913,0.98661,0.93371,0.92085,0.95625,0.7515,0.94838,0.92221,0.95909,0.62035,0.85371,1.0589,0.45699,1.06661,0.000212129,0.000212129,0.000212129
73,1521.63,0.79531,1.11493,0.4501,0.98825,0.9247,0.92664,0.95101,0.74475,0.93535,0.92857,0.95791,0.62043,0.85492,1.05524,0.46934,1.06746,0.000205061,0.000205061,0.000205061
74,1542.28,0.75982,1.10091,0.44599,0.98114,0.95181,0.91507,0.9561,0.75291,0.95582,0.91893,0.96029,0.63323,0.84666,1.04747,0.46159,1.05482,0.000197992,0.000197992,0.000197992
75,1563.29,0.77124,1.08372,0.43864,0.98283,0.94218,0.91699,0.95698,0.7526,0.9436,0.91313,0.95896,0.63028,0.83677,1.05953,0.45721,1.06086,0.000190924,0.000190924,0.000190924
76,1583.94,0.77831,1.13467,0.44316,0.99117,0.95135,0.90594,0.95706,0.75246,0.95611,0.90927,0.95705,0.62731,0.85361,1.05495,0.46173,1.05201,0.000183855,0.000183855,0.000183855
77,1604.55,0.74919,1.08236,0.43739,0.97999,0.93254,0.93436,0.95562,0.75988,0.93254,0.93436,0.95294,0.63436,0.83169,1.04579,0.44566,1.04602,0.000176786,0.000176786,0.000176786
78,1625.48,0.76253,1.08674,0.43931,0.97853,0.9328,0.92471,0.95524,0.7548,0.9359,0.93014,0.95923,0.63476,0.83631,1.04316,0.46467,1.0425,0.000169718,0.000169718,0.000169718
79,1646.25,0.75036,1.07959,0.41887,0.9781,0.95656,0.90734,0.95622,0.74783,0.96004,0.9112,0.95939,0.62982,0.85502,1.06887,0.45111,1.0671,0.000162649,0.000162649,0.000162649
80,1666.98,0.75626,1.08628,0.42842,0.97894,0.9537,0.91461,0.95567,0.74752,0.95773,0.91847,0.95949,0.62903,0.83401,1.03949,0.44291,1.05438,0.000155581,0.000155581,0.000155581
81,1687.48,0.75269,1.09566,0.42648,0.97597,0.93354,0.92085,0.95396,0.75701,0.93745,0.92471,0.96272,0.63806,0.83273,1.06693,0.45177,1.06041,0.000148512,0.000148512,0.000148512
82,1708.74,0.74562,1.07464,0.4229,0.97057,0.93312,0.92278,0.95516,0.75769,0.94463,0.92085,0.95684,0.63391,0.82118,1.05178,0.44601,1.03967,0.000141443,0.000141443,0.000141443
83,1729.4,0.73924,1.05561,0.42144,0.97252,0.95424,0.91892,0.95817,0.75507,0.95624,0.92085,0.95912,0.63194,0.82344,1.04616,0.45084,1.04448,0.000134375,0.000134375,0.000134375
84,1750.02,0.74795,1.09762,0.42248,0.97192,0.94139,0.93016,0.96011,0.76135,0.94334,0.93209,0.96213,0.63761,0.82378,1.04696,0.44595,1.04495,0.000127306,0.000127306,0.000127306
85,1770.95,0.72084,1.05093,0.41016,0.96247,0.93766,0.9305,0.95338,0.75575,0.9429,0.93243,0.95809,0.63103,0.83695,1.07379,0.45244,1.05695,0.000120238,0.000120238,0.000120238
86,1791.48,0.73637,1.06215,0.40705,0.96831,0.94057,0.91662,0.9554,0.76,0.9444,0.91812,0.95984,0.6306,0.82334,1.06997,0.44289,1.04363,0.000113169,0.000113169,0.000113169
87,1812.03,0.74023,1.07461,0.41034,0.96989,0.94262,0.91977,0.96113,0.76257,0.94658,0.92355,0.96395,0.63499,0.83179,1.05885,0.44397,1.05134,0.0001061,0.0001061,0.0001061
88,1832.74,0.72441,1.06557,0.40449,0.96151,0.95454,0.93231,0.96106,0.76308,0.95253,0.92976,0.96082,0.63684,0.81932,1.0648,0.43897,1.04634,9.90318e-05,9.90318e-05,9.90318e-05
89,1853.71,0.7174,1.05509,0.39403,0.95805,0.94833,0.9212,0.95658,0.74626,0.94597,0.92664,0.95691,0.62293,0.82807,1.04747,0.44935,1.05142,9.19632e-05,9.19632e-05,9.19632e-05
90,1874.49,0.73201,1.06894,0.40777,0.95829,0.94704,0.91699,0.95926,0.75749,0.94821,0.92471,0.96001,0.63614,0.82306,1.05028,0.44239,1.05851,8.48946e-05,8.48946e-05,8.48946e-05
91,1895.8,0.62279,0.87509,0.33236,0.94757,0.9466,0.92664,0.95486,0.75921,0.95054,0.9305,0.95976,0.63493,0.82736,1.061,0.44257,1.05754,7.7826e-05,7.7826e-05,7.7826e-05
92,1916.53,0.60172,0.86636,0.32187,0.94045,0.94102,0.92405,0.95413,0.76195,0.94692,0.92981,0.96128,0.63791,0.83035,1.06097,0.44266,1.05471,7.07574e-05,7.07574e-05,7.07574e-05
93,1937.26,0.60925,0.85006,0.32229,0.94057,0.94288,0.92415,0.95405,0.76103,0.93781,0.92857,0.95746,0.63557,0.82092,1.06579,0.44886,1.06042,6.36888e-05,6.36888e-05,6.36888e-05
94,1957.81,0.61532,0.87189,0.32321,0.94682,0.9453,0.92664,0.95713,0.76747,0.95213,0.93243,0.96079,0.6395,0.82059,1.07296,0.44115,1.05402,5.66202e-05,5.66202e-05,5.66202e-05
95,1978.64,0.60166,0.84812,0.31502,0.93706,0.94453,0.92047,0.95253,0.76652,0.94122,0.92471,0.95431,0.63431,0.80653,1.07837,0.44605,1.04191,4.95516e-05,4.95516e-05,4.95516e-05
96,1999.31,0.58302,0.83889,0.31137,0.92946,0.93924,0.92508,0.95659,0.76405,0.94119,0.92684,0.95854,0.63289,0.81889,1.08062,0.44365,1.05141,4.2483e-05,4.2483e-05,4.2483e-05
97,2019.9,0.58161,0.84332,0.30156,0.92199,0.9376,0.9282,0.95633,0.76848,0.94765,0.92471,0.95941,0.63998,0.80851,1.07851,0.44696,1.04858,3.54144e-05,3.54144e-05,3.54144e-05
98,2040.94,0.58535,0.83762,0.30637,0.9333,0.94515,0.93152,0.9586,0.76734,0.94515,0.93152,0.95931,0.64023,0.80931,1.07932,0.43096,1.05362,2.83458e-05,2.83458e-05,2.83458e-05
99,2061.58,0.58116,0.83565,0.30611,0.92409,0.93122,0.93243,0.955,0.76714,0.94698,0.92664,0.95632,0.63919,0.81536,1.08351,0.44367,1.05407,2.12772e-05,2.12772e-05,2.12772e-05
100,2082.3,0.58668,0.85314,0.30567,0.92658,0.95497,0.91892,0.95609,0.77022,0.95335,0.91699,0.95666,0.64198,0.80891,1.08301,0.43409,1.05122,1.42086e-05,1.42086e-05,1.42086e-05
