epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.4812,2.32932,3.94182,1.38269,0.01271,0.17503,0.01052,0.00398,1.16234,38.632,0.65824,0.00036,0.00036,0.00036
2,34.3787,1.97579,2.67572,1.09367,0.0223,0.25398,0.03128,0.00971,0.92816,40.6191,0.60427,0.000732691,0.000732691,0.000732691
3,51.0765,1.8297,2.1455,1.06026,0.17919,0.27417,0.13035,0.05298,0.96515,41.1981,0.68553,0.00109787,0.00109787,0.00109787
4,64.3998,1.76335,2.0004,1.04257,0.49278,0.2399,0.28992,0.1268,0.89083,60.0692,0.60395,0.00145555,0.00145555,0.00145555
5,80.4381,1.76872,1.93251,1.04054,0.48505,0.37576,0.37082,0.18709,0.80915,59.3203,0.56462,0.00180572,0.00180572,0.00180572
6,93.2107,1.71943,1.86794,1.04285,0.47863,0.34761,0.34997,0.16158,0.90716,29.1575,0.60939,0.00190123,0.00190123,0.00190123
7,107.216,1.72598,1.80296,1.03433,0.49167,0.4186,0.39727,0.21488,0.81674,83.4239,0.55552,0.00188147,0.00188147,0.00188147
8,123.09,1.71762,1.74815,1.02453,0.59406,0.48363,0.5332,0.29362,0.7917,55.6495,0.5608,0.00186172,0.00186172,0.00186172
9,137.959,1.70729,1.73781,1.03715,0.63877,0.49449,0.54098,0.28206,0.79456,16.4526,0.54045,0.00184196,0.00184196,0.00184196
10,151.204,1.66037,1.67892,1.02684,0.56721,0.42595,0.45832,0.23332,0.86809,11.9142,0.56324,0.00182221,0.00182221,0.00182221
11,167.643,1.65704,1.64281,1.0043,0.64547,0.50551,0.56002,0.30901,0.78613,18.1994,0.53483,0.00180245,0.00180245,0.00180245
12,184.088,1.67285,1.64662,1.01365,0.54241,0.44798,0.47045,0.24231,0.86883,23.3412,0.55732,0.0017827,0.0017827,0.0017827
13,199.739,1.64701,1.64426,1.0085,0.60513,0.50979,0.5535,0.30389,0.77228,25.4319,0.5122,0.00176294,0.00176294,0.00176294
14,216.948,1.60249,1.59366,1.00607,0.6523,0.51102,0.57825,0.33079,0.7511,57.1521,0.52121,0.00174319,0.00174319,0.00174319
15,233.205,1.57847,1.55541,0.99424,0.65576,0.52812,0.59919,0.32883,0.75817,89.7487,0.51925,0.00172344,0.00172344,0.00172344
16,245.682,1.5998,1.53697,0.98899,0.61899,0.54468,0.59017,0.33643,0.74664,8.90516,0.51646,0.00170368,0.00170368,0.00170368
17,262.253,1.57221,1.53501,0.97996,0.61488,0.49878,0.57401,0.32656,0.75061,2.57769,0.51636,0.00168393,0.00168393,0.00168393
18,276.054,1.59261,1.53873,0.99504,0.65464,0.5508,0.61767,0.34823,0.73382,5.86631,0.50842,0.00166417,0.00166417,0.00166417
19,290.919,1.57984,1.51375,0.98134,0.64286,0.55753,0.61402,0.35407,0.7369,70.7248,0.51343,0.00164442,0.00164442,0.00164442
20,303.105,1.56195,1.51916,0.97853,0.67856,0.52754,0.6114,0.34686,0.75198,38.9798,0.51538,0.00162466,0.00162466,0.00162466
21,318.488,1.56031,1.47691,0.97166,0.64135,0.49796,0.57358,0.30424,0.80181,1.42941,0.53031,0.00160491,0.00160491,0.00160491
22,333.41,1.58642,1.48179,0.98061,0.6378,0.51775,0.5892,0.34133,0.74946,1.92699,0.51311,0.00158515,0.00158515,0.00158515
23,346.74,1.54404,1.46455,0.96223,0.65762,0.54308,0.61759,0.3556,0.73632,1.21314,0.51082,0.0015654,0.0015654,0.0015654
24,364.65,1.55138,1.42748,0.96243,0.69047,0.55836,0.64596,0.38239,0.70753,21.2059,0.50631,0.00154564,0.00154564,0.00154564
25,380.833,1.52723,1.43826,0.96059,0.6739,0.56154,0.64596,0.3754,0.72821,14.2551,0.50856,0.00152589,0.00152589,0.00152589
26,391.964,1.55046,1.43987,0.96656,0.65455,0.51408,0.59453,0.32902,0.77013,17.7301,0.52145,0.00150614,0.00150614,0.00150614
27,405.033,1.52132,1.44547,0.96101,0.69706,0.55875,0.64772,0.37507,0.72151,3.64654,0.50828,0.00148638,0.00148638,0.00148638
28,427.482,1.5413,1.41785,0.96836,0.67725,0.53427,0.61841,0.35045,0.75984,16.8161,0.51673,0.00146663,0.00146663,0.00146663
29,439.43,1.47582,1.38933,0.95385,0.70585,0.56246,0.63611,0.36834,0.73506,7.54632,0.50714,0.00144687,0.00144687,0.00144687
30,451.179,1.51513,1.41642,0.96012,0.66554,0.5563,0.64372,0.38601,0.70683,3.06821,0.50486,0.00142712,0.00142712,0.00142712
