epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,220.495,1.61862,1.35587,0.98355,0.6297,0.54325,0.58934,0.32305,0.78556,3.62154,0.51745,0.00172358,0.00172358,0.00172358
16,236.261,1.62765,1.32855,0.97623,0.57753,0.5153,0.54233,0.28479,0.85801,9.48702,0.54183,0.00170384,0.00170384,0.00170384
17,255.36,1.59464,1.29358,0.96436,0.65478,0.51836,0.58085,0.31768,0.81797,6.45336,0.54297,0.00168409,0.00168409,0.00168409
18,267.919,1.60316,1.30583,0.96737,0.66184,0.51505,0.59969,0.34187,0.77502,3.28887,0.51139,0.00166435,0.00166435,0.00166435
19,287.886,1.55375,1.27307,0.96564,0.66447,0.54539,0.62183,0.34587,0.79229,9.09365,0.51125,0.0016446,0.0016446,0.0016446
20,305.332,1.60195,1.2767,0.96721,0.5875,0.51252,0.53906,0.27988,0.87139,18.6281,0.54991,0.00162486,0.00162486,0.00162486
21,317.802,1.55426,1.24159,0.95503,0.64847,0.55875,0.61721,0.35164,0.75151,7.35441,0.50531,0.00160512,0.00160512,0.00160512
22,332.325,1.55648,1.24827,0.95903,0.64455,0.51958,0.59198,0.34133,0.76573,16.4426,0.51486,0.00158537,0.00158537,0.00158537
23,347.423,1.55082,1.24725,0.95691,0.63754,0.57589,0.62483,0.36784,0.74152,24.6759,0.50578,0.00156563,0.00156563,0.00156563
24,363.177,1.55621,1.24205,0.95921,0.64603,0.53837,0.60425,0.34502,0.75467,4.20375,0.50806,0.00154588,0.00154588,0.00154588
25,378.685,1.52413,1.20821,0.93713,0.66629,0.54651,0.62853,0.3536,0.77001,14.4361,0.51098,0.00152614,0.00152614,0.00152614
26,393.435,1.54934,1.22751,0.94966,0.70156,0.55532,0.63749,0.36916,0.73809,10.3815,0.49687,0.00150639,0.00150639,0.00150639
27,404.835,1.5049,1.20867,0.94684,0.67217,0.56341,0.63833,0.36796,0.74568,12.1311,0.49827,0.00148665,0.00148665,0.00148665
28,422.123,1.51712,1.21338,0.94408,0.70921,0.57528,0.65925,0.38577,0.73959,15.9269,0.50056,0.00146691,0.00146691,0.00146691
29,435.204,1.55612,1.21355,0.95565,0.74932,0.53305,0.65075,0.37939,0.7374,1.75556,0.49926,0.00144716,0.00144716,0.00144716
30,450.404,1.53466,1.20187,0.94045,0.7148,0.52766,0.63397,0.36835,0.74265,12.4321,0.49619,0.00142742,0.00142742,0.00142742
31,465.959,1.492,1.17925,0.93892,0.6833,0.57701,0.65114,0.38064,0.74388,2.42276,0.49608,0.00140767,0.00140767,0.00140767
32,481.621,1.4817,1.15998,0.93225,0.69819,0.55324,0.64966,0.38555,0.72813,5.09674,0.49443,0.00138793,0.00138793,0.00138793
33,496.724,1.48239,1.17183,0.92668,0.672,0.60343,0.66726,0.3922,0.72524,4.50498,0.49337,0.00136819,0.00136819,0.00136819
34,508.274,1.46697,1.15723,0.9284,0.66261,0.55263,0.62017,0.35038,0.77624,4.96057,0.50794,0.00134844,0.00134844,0.00134844
35,520.022,1.49587,1.17623,0.93651,0.67502,0.55753,0.63396,0.3757,0.71719,3.05866,0.48905,0.0013287,0.0013287,0.0013287
36,532.848,1.47937,1.1629,0.93059,0.69721,0.55569,0.64167,0.37609,0.74522,1.40744,0.50208,0.00130895,0.00130895,0.00130895
37,545.637,1.47113,1.14399,0.92331,0.68531,0.59442,0.66708,0.39903,0.72725,3.10709,0.49421,0.00128921,0.00128921,0.00128921
38,557.507,1.47505,1.13482,0.92179,0.70924,0.59302,0.66936,0.39771,0.71342,8.92239,0.48878,0.00126946,0.00126946,0.00126946
39,569.676,1.45884,1.11433,0.9202,0.68755,0.5912,0.66296,0.39438,0.73038,24.9896,0.49779,0.00124972,0.00124972,0.00124972
40,585.252,1.49906,1.13873,0.92781,0.66785,0.52693,0.61079,0.3674,0.72842,1.22087,0.50154,0.00122998,0.00122998,0.00122998
41,598.967,1.4599,1.12647,0.9194,0.67491,0.57344,0.64799,0.39314,0.71053,4.11334,0.48756,0.00121023,0.00121023,0.00121023
42,611.234,1.43782,1.11809,0.91902,0.70714,0.57038,0.65776,0.38927,0.72114,2.24787,0.4952,0.00119049,0.00119049,0.00119049
43,624.228,1.41846,1.0927,0.91425,0.68881,0.5814,0.66021,0.38249,0.73944,1.5693,0.49933,0.00117074,0.00117074,0.00117074
44,640.419,1.4477,1.1019,0.91994,0.71284,0.58629,0.66912,0.39628,0.71595,13.0257,0.4897,0.001151,0.001151,0.001151
45,652.336,1.41983,1.10094,0.90984,0.70334,0.56443,0.65377,0.39337,0.71743,9.27676,0.49142,0.00113126,0.00113126,0.00113126
46,664.24,1.4292,1.09389,0.91519,0.67372,0.5967,0.66597,0.40642,0.70309,0.88495,0.48757,0.00111151,0.00111151,0.00111151
47,676.972,1.41319,1.08449,0.90886,0.71607,0.58384,0.67235,0.40619,0.71213,0.75314,0.48711,0.00109177,0.00109177,0.00109177
48,694.517,1.42831,1.07944,0.91096,0.70759,0.58645,0.6724,0.40495,0.70583,1.50075,0.487,0.00107202,0.00107202,0.00107202
49,707.703,1.40412,1.06536,0.90206,0.71811,0.57772,0.66443,0.40013,0.72284,2.2177,0.49215,0.00105228,0.00105228,0.00105228
50,723.099,1.43106,1.07969,0.91006,0.69587,0.58017,0.66369,0.38907,0.73011,7.98026,0.49217,0.00103253,0.00103253,0.00103253
51,735.874,1.4197,1.08115,0.90845,0.68739,0.59976,0.68039,0.40984,0.7092,5.56977,0.48674,0.00101279,0.00101279,0.00101279
52,749.295,1.38945,1.06387,0.90702,0.70635,0.57707,0.67533,0.40754,0.69973,2.41579,0.48205,0.000993046,0.000993046,0.000993046
53,763.949,1.40026,1.06841,0.90001,0.69182,0.60771,0.67917,0.41059,0.71405,2.4704,0.49149,0.000973302,0.000973302,0.000973302
54,780.122,1.39052,1.04279,0.90331,0.70138,0.6066,0.68219,0.41084,0.71101,2.31718,0.49098,0.000953557,0.000953557,0.000953557
55,792.02,1.39511,1.03527,0.89516,0.719,0.58752,0.66922,0.40534,0.71355,1.65241,0.4891,0.000933813,0.000933813,0.000933813
56,808.723,1.39395,1.04289,0.89714,0.70525,0.60182,0.68638,0.41282,0.70963,7.01742,0.48732,0.000914069,0.000914069,0.000914069
57,824.333,1.37611,1.029,0.89642,0.70627,0.61812,0.68947,0.42489,0.69677,2.44192,0.48178,0.000894325,0.000894325,0.000894325
58,837.169,1.39309,1.03654,0.89416,0.71317,0.61779,0.69801,0.42684,0.7015,3.78885,0.48109,0.000874581,0.000874581,0.000874581
59,848.588,1.39368,1.01257,0.89458,0.6623,0.60955,0.66845,0.40986,0.70072,5.75375,0.48257,0.000854836,0.000854836,0.000854836
60,860.831,1.38447,1.02578,0.89212,0.69921,0.58629,0.6647,0.41282,0.69438,32.3993,0.48615,0.000835092,0.000835092,0.000835092
61,873.373,1.37601,1.00604,0.88923,0.73894,0.56126,0.66516,0.40197,0.71911,3.75851,0.49139,0.000815348,0.000815348,0.000815348
62,890.424,1.37227,1.00155,0.88863,0.71441,0.62308,0.6992,0.42818,0.69544,4.25632,0.48095,0.000795604,0.000795604,0.000795604
63,904.889,1.37118,0.98858,0.88775,0.69915,0.61155,0.68462,0.42088,0.70503,3.16244,0.4853,0.00077586,0.00077586,0.00077586
64,916.417,1.35216,0.98152,0.88222,0.70998,0.60404,0.67738,0.41789,0.70969,3.35099,0.48702,0.000756115,0.000756115,0.000756115
65,928.596,1.35425,0.98698,0.87685,0.69982,0.61495,0.68386,0.41181,0.7089,1.4848,0.48637,0.000736371,0.000736371,0.000736371
66,943.485,1.32902,0.98347,0.8822,0.71572,0.60526,0.68748,0.42452,0.68797,0.94,0.47593,0.000716627,0.000716627,0.000716627
67,954.943,1.37554,1.01272,0.88607,0.69181,0.6071,0.67963,0.4229,0.69182,1.35589,0.48161,0.000696883,0.000696883,0.000696883
68,968.61,1.36679,0.99012,0.8867,0.69633,0.63709,0.70576,0.43568,0.69031,2.76674,0.47706,0.000677139,0.000677139,0.000677139
69,980.093,1.32214,0.96635,0.87489,0.71907,0.60037,0.69109,0.41549,0.71882,1.87039,0.49098,0.000657394,0.000657394,0.000657394
70,995.738,1.34475,0.97372,0.87401,0.71879,0.60465,0.68974,0.41533,0.70666,0.87867,0.48793,0.00063765,0.00063765,0.00063765
71,1007.87,1.32965,0.96119,0.8832,0.69263,0.62791,0.68448,0.41539,0.71331,1.92169,0.49086,0.000617906,0.000617906,0.000617906
72,1019.95,1.33763,0.96631,0.8747,0.68985,0.61567,0.68496,0.4216,0.69823,1.37206,0.48635,0.000598162,0.000598162,0.000598162
73,1034.25,1.32132,0.94677,0.86662,0.68678,0.63035,0.69402,0.43173,0.6896,1.72774,0.48053,0.000578418,0.000578418,0.000578418
74,1046.17,1.3296,0.95349,0.87166,0.71629,0.62546,0.70052,0.42685,0.69206,1.74271,0.47983,0.000558673,0.000558673,0.000558673
75,1059.52,1.30634,0.95334,0.86733,0.75183,0.60997,0.70967,0.43176,0.69425,0.84466,0.48058,0.000538929,0.000538929,0.000538929
76,1073.75,1.29969,0.91937,0.86135,0.72449,0.61567,0.69607,0.41985,0.71154,1.04322,0.49162,0.000519185,0.000519185,0.000519185
77,1087.98,1.29289,0.92002,0.86649,0.70128,0.60772,0.68022,0.40923,0.72345,1.61595,0.49488,0.000499441,0.000499441,0.000499441
78,1102.29,1.31261,0.93767,0.863,0.74097,0.61628,0.6995,0.42353,0.70546,1.01572,0.48465,0.000479697,0.000479697,0.000479697
79,1116.04,1.30661,0.93232,0.86364,0.73409,0.60148,0.6944,0.42394,0.70476,1.61881,0.48711,0.000459952,0.000459952,0.000459952
80,1129.87,1.29222,0.92061,0.86433,0.72644,0.61106,0.70097,0.4269,0.70061,2.87454,0.48456,0.000440208,0.000440208,0.000440208
81,1143.23,1.28481,0.92744,0.86463,0.75213,0.6071,0.7035,0.43143,0.69857,1.02486,0.48188,0.000420464,0.000420464,0.000420464
82,1155.18,1.28899,0.92301,0.85767,0.71531,0.61138,0.68552,0.42269,0.70087,0.72957,0.48562,0.00040072,0.00040072,0.00040072
83,1171.43,1.28114,0.8999,0.85716,0.70292,0.6224,0.69335,0.41787,0.71687,0.79232,0.49237,0.000380976,0.000380976,0.000380976
84,1184.6,1.28738,0.90003,0.85668,0.7052,0.6377,0.70282,0.43502,0.69204,1.76572,0.48249,0.000361231,0.000361231,0.000361231
85,1196.74,1.27475,0.89334,0.85309,0.72683,0.60282,0.69585,0.42892,0.69364,1.18699,0.48316,0.000341487,0.000341487,0.000341487
86,1214.89,1.27969,0.89844,0.85566,0.71241,0.62852,0.70854,0.43976,0.68298,1.31412,0.48003,0.000321743,0.000321743,0.000321743
87,1228.25,1.28424,0.91194,0.85613,0.71393,0.63892,0.70571,0.4363,0.68446,1.06375,0.4768,0.000301999,0.000301999,0.000301999
88,1240.83,1.25567,0.88267,0.84922,0.72267,0.63219,0.71004,0.44147,0.67851,1.34006,0.47623,0.000282255,0.000282255,0.000282255
89,1251.24,1.26659,0.88414,0.84851,0.7033,0.62524,0.69798,0.43466,0.68165,1.85918,0.47495,0.00026251,0.00026251,0.00026251
90,1266.08,1.25105,0.88323,0.85033,0.70994,0.6224,0.69993,0.43513,0.68193,1.04963,0.47817,0.000242766,0.000242766,0.000242766
91,1352.73,1.38095,1.07172,0.9158,0.72374,0.6328,0.7104,0.44178,0.67917,7.59133,0.47431,0.000223022,0.000223022,0.000223022
92,1369.2,1.34563,1.03098,0.89748,0.71836,0.60771,0.69995,0.43345,0.68484,4.882,0.4769,0.000203278,0.000203278,0.000203278
93,1386.61,1.319,1.01796,0.88586,0.74949,0.58813,0.70128,0.43089,0.68387,1.05502,0.47709,0.000183534,0.000183534,0.000183534
94,1398.85,1.31076,1.01068,0.89499,0.74092,0.61506,0.7101,0.44316,0.67634,0.66577,0.47382,0.000163789,0.000163789,0.000163789
95,1413.18,1.31298,1.01081,0.89076,0.73742,0.62301,0.71957,0.44657,0.67163,0.66217,0.47206,0.000144045,0.000144045,0.000144045
96,1429.49,1.31796,0.99938,0.87936,0.74737,0.62118,0.72125,0.45248,0.66551,0.73903,0.46997,0.000124301,0.000124301,0.000124301
97,1445.71,1.29189,0.99583,0.88375,0.7483,0.62607,0.72279,0.45467,0.66469,0.6463,0.46985,0.000104557,0.000104557,0.000104557
98,1459.74,1.28798,0.98748,0.87788,0.72,0.63894,0.72221,0.45396,0.66618,0.60665,0.4707,8.48126e-05,8.48126e-05,8.48126e-05
99,1475.46,1.29573,0.99159,0.87955,0.74939,0.63158,0.72529,0.45687,0.66374,0.64491,0.46942,6.50684e-05,6.50684e-05,6.50684e-05
100,1488.9,1.27848,0.96988,0.88226,0.74033,0.63341,0.72483,0.45673,0.66296,0.63865,0.46917,4.53242e-05,4.53242e-05,4.53242e-05
