epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.8613,2.37883,3.58187,1.64531,0.01596,0.21971,0.01111,0.00429,1.02573,35.0359,0.72605,0.00036,0.00036,0.00036
2,40.1218,2.03,2.46907,1.29452,0.02173,0.29927,0.02488,0.0114,0.94926,34.8736,0.74648,0.000732674,0.000732674,0.000732674
3,64.2042,1.85311,1.90255,1.24481,0.12303,0.08507,0.04089,0.01445,1.10204,38.0117,0.91016,0.00109782,0.00109782,0.00109782
4,76.57,1.78862,1.81029,1.24704,0.30224,0.20379,0.16458,0.06323,0.9564,39.846,0.78478,0.00145545,0.00145545,0.00145545
5,92.213,1.74029,1.70079,1.22667,0.51744,0.34639,0.36869,0.17073,0.87555,40.9026,0.70222,0.00180555,0.00180555,0.00180555
6,108.135,1.76029,1.68396,1.2306,0.54346,0.44737,0.46274,0.2415,0.80355,48.2055,0.64378,0.001901,0.001901,0.001901
7,122.195,1.76867,1.63738,1.22736,0.47164,0.43023,0.4265,0.21071,0.87704,43.1442,0.66284,0.0018812,0.0018812,0.0018812
8,131.425,1.70535,1.58275,1.21805,0.57976,0.4593,0.50066,0.26826,0.7868,65.8765,0.63734,0.0018614,0.0018614,0.0018614
9,153.13,1.72236,1.53191,1.22178,0.61337,0.46797,0.51355,0.27442,0.80617,74.0679,0.64544,0.0018416,0.0018416,0.0018416
10,167.205,1.63748,1.50681,1.18744,0.63221,0.47339,0.53838,0.29018,0.81496,58.891,0.65752,0.0018218,0.0018218,0.0018218
11,180.124,1.63733,1.47724,1.18107,0.62369,0.50245,0.55498,0.30099,0.77768,51.3824,0.63211,0.001802,0.001802,0.001802
12,200.016,1.65715,1.48749,1.18254,0.63183,0.49327,0.54944,0.30566,0.79055,5.85519,0.64496,0.0017822,0.0017822,0.0017822
13,218.376,1.64918,1.49357,1.18395,0.59465,0.44186,0.4926,0.25424,0.84141,7.12941,0.67277,0.0017624,0.0017624,0.0017624
14,232.608,1.63949,1.45884,1.1875,0.62392,0.47613,0.54645,0.3036,0.77036,14.8572,0.64102,0.0017426,0.0017426,0.0017426
15,245.337,1.6204,1.39931,1.17287,0.60176,0.52081,0.55873,0.31947,0.74785,68.3454,0.61988,0.0017228,0.0017228,0.0017228
16,261.816,1.65551,1.44745,1.18616,0.6185,0.51652,0.57027,0.32956,0.72941,47.8489,0.60464,0.001703,0.001703,0.001703
17,275.465,1.59699,1.3855,1.16967,0.58477,0.51958,0.54597,0.27414,0.82945,24.6053,0.64624,0.0016832,0.0016832,0.0016832
18,287.838,1.56523,1.35957,1.16033,0.68395,0.51775,0.60281,0.33441,0.75206,1.31509,0.61002,0.0016634,0.0016634,0.0016634
19,304.789,1.62877,1.37664,1.1585,0.63543,0.56242,0.60629,0.35037,0.73734,5.74556,0.60666,0.0016436,0.0016436,0.0016436
20,318.096,1.59569,1.41828,1.16234,0.6374,0.51422,0.58209,0.32315,0.7691,3.84304,0.62682,0.0016238,0.0016238,0.0016238
21,331.265,1.60343,1.36248,1.15159,0.66864,0.53965,0.60968,0.3393,0.75287,10.7012,0.61296,0.001604,0.001604,0.001604
22,345.388,1.54579,1.34126,1.14801,0.71158,0.533,0.62807,0.35937,0.73789,9.51297,0.59993,0.0015842,0.0015842,0.0015842
23,358.603,1.58475,1.34117,1.15185,0.63505,0.49733,0.58085,0.33141,0.75537,5.47284,0.61459,0.0015644,0.0015644,0.0015644
24,377.801,1.54491,1.31672,1.14228,0.67903,0.55263,0.6321,0.36616,0.72999,1.11331,0.60863,0.0015446,0.0015446,0.0015446
25,398.893,1.52405,1.30288,1.13749,0.61192,0.5508,0.58093,0.33041,0.74295,4.01407,0.61039,0.0015248,0.0015248,0.0015248
26,409.282,1.51997,1.30281,1.1358,0.66538,0.49287,0.58447,0.33478,0.73495,1.3039,0.6027,0.001505,0.001505,0.001505
27,428.493,1.5371,1.28637,1.13235,0.64232,0.56548,0.61256,0.35398,0.74314,71.3212,0.61398,0.0014852,0.0014852,0.0014852
28,449.961,1.51759,1.3148,1.12491,0.65591,0.57747,0.63447,0.37055,0.72583,10.3177,0.6078,0.0014654,0.0014654,0.0014654
29,461.632,1.54241,1.28662,1.14541,0.65797,0.5355,0.61356,0.34076,0.76874,8.82187,0.61305,0.0014456,0.0014456,0.0014456
30,479.426,1.53032,1.28265,1.12338,0.69396,0.56365,0.63966,0.37141,0.72497,2.87377,0.59615,0.0014258,0.0014258,0.0014258
31,495.368,1.51643,1.25612,1.12509,0.70111,0.56732,0.64469,0.3712,0.73613,0.96159,0.60663,0.001406,0.001406,0.001406
32,509.968,1.50292,1.24836,1.11904,0.6894,0.56548,0.65012,0.3842,0.7187,4.44525,0.60088,0.0013862,0.0013862,0.0013862
33,522.268,1.53107,1.29064,1.13687,0.67455,0.53427,0.61347,0.3632,0.71071,26.0131,0.59784,0.0013664,0.0013664,0.0013664
34,534.618,1.49793,1.2217,1.13089,0.66308,0.56548,0.6335,0.35986,0.75237,0.9836,0.60539,0.0013466,0.0013466,0.0013466
35,546.495,1.49168,1.24757,1.11472,0.66922,0.54851,0.62881,0.36188,0.72775,0.81856,0.60415,0.0013268,0.0013268,0.0013268
36,561.787,1.51897,1.25057,1.12191,0.68806,0.59119,0.65501,0.38313,0.71963,7.59403,0.60253,0.001307,0.001307,0.001307
37,577.832,1.46285,1.20898,1.11088,0.70825,0.56854,0.66366,0.39545,0.69743,2.51611,0.58998,0.0012872,0.0012872,0.0012872
38,592.062,1.48284,1.20944,1.11933,0.70345,0.55202,0.64288,0.38135,0.71511,0.76661,0.59103,0.0012674,0.0012674,0.0012674
39,604.514,1.45346,1.20348,1.10051,0.68346,0.58537,0.64339,0.36801,0.74066,5.53473,0.60778,0.0012476,0.0012476,0.0012476
40,620.619,1.46519,1.18625,1.10556,0.64543,0.59378,0.62885,0.37958,0.70863,10.0599,0.59565,0.0012278,0.0012278,0.0012278
41,636.515,1.44927,1.19393,1.10132,0.66328,0.57865,0.63678,0.37753,0.71943,1.54174,0.60164,0.001208,0.001208,0.001208
42,648.56,1.47615,1.2002,1.10269,0.69932,0.59425,0.67232,0.39628,0.70286,8.75589,0.59017,0.0011882,0.0011882,0.0011882
43,660.063,1.44833,1.17794,1.10166,0.69007,0.60649,0.65626,0.38975,0.70661,6.05289,0.5964,0.0011684,0.0011684,0.0011684
44,671.02,1.48034,1.16842,1.09281,0.7025,0.52025,0.60776,0.32692,0.8049,2.20357,0.64188,0.0011486,0.0011486,0.0011486
45,686.214,1.45101,1.1715,1.09494,0.71581,0.58731,0.67064,0.39175,0.71384,0.81783,0.60109,0.0011288,0.0011288,0.0011288
46,707.318,1.47045,1.1709,1.10446,0.76169,0.57834,0.67839,0.40425,0.69961,3.68526,0.59144,0.001109,0.001109,0.001109
47,721.855,1.45983,1.18335,1.10686,0.72006,0.59977,0.68157,0.40287,0.69598,5.84451,0.58546,0.0010892,0.0010892,0.0010892
48,743.189,1.45561,1.16235,1.10045,0.72373,0.59976,0.68319,0.41054,0.69086,12.0629,0.58102,0.0010694,0.0010694,0.0010694
49,759.952,1.4095,1.13133,1.08249,0.69774,0.59425,0.67616,0.4009,0.70155,0.8645,0.58873,0.0010496,0.0010496,0.0010496
50,773.624,1.4347,1.15637,1.08835,0.66792,0.58874,0.64882,0.3959,0.68576,1.84136,0.58459,0.0010298,0.0010298,0.0010298
51,787.949,1.42339,1.13601,1.0792,0.69384,0.58935,0.65894,0.39565,0.70356,0.74327,0.59855,0.00101,0.00101,0.00101
52,800.536,1.3991,1.13059,1.07815,0.69318,0.59592,0.66421,0.40502,0.69449,1.67298,0.58977,0.0009902,0.0009902,0.0009902
53,814.145,1.43742,1.14009,1.08277,0.71015,0.57528,0.66472,0.39843,0.70059,2.42612,0.59187,0.0009704,0.0009704,0.0009704
54,826.327,1.41342,1.14602,1.08665,0.66708,0.56285,0.63281,0.35935,0.74367,6.76226,0.60801,0.0009506,0.0009506,0.0009506
55,844.894,1.43421,1.14101,1.08425,0.6929,0.6071,0.66733,0.39994,0.68829,1.52635,0.58323,0.0009308,0.0009308,0.0009308
56,858.838,1.39684,1.12318,1.08795,0.69574,0.60404,0.67719,0.41072,0.68192,4.77085,0.58655,0.000911,0.000911,0.000911
57,873.359,1.39736,1.10179,1.08564,0.69616,0.59976,0.66928,0.40434,0.68541,2.58564,0.58011,0.0008912,0.0008912,0.0008912
58,888.274,1.40747,1.11194,1.07055,0.68907,0.6022,0.67181,0.4108,0.68634,22.0474,0.58622,0.0008714,0.0008714,0.0008714
59,904.621,1.40591,1.1056,1.07727,0.70915,0.57895,0.66738,0.40242,0.70185,2.67045,0.59173,0.0008516,0.0008516,0.0008516
60,925.879,1.38756,1.09195,1.07835,0.69825,0.59547,0.67751,0.40338,0.69978,2.12203,0.58668,0.0008318,0.0008318,0.0008318
61,941.769,1.36449,1.08228,1.073,0.73043,0.58629,0.68044,0.41083,0.69195,1.5677,0.58745,0.000812,0.000812,0.000812
62,955.541,1.36225,1.06717,1.06565,0.72363,0.58006,0.67218,0.4051,0.69102,2.14271,0.58858,0.0007922,0.0007922,0.0007922
63,969.015,1.36582,1.05999,1.06561,0.70341,0.59058,0.68034,0.40577,0.70238,4.50699,0.59263,0.0007724,0.0007724,0.0007724
64,983.652,1.38906,1.07128,1.06246,0.69642,0.57405,0.65091,0.37794,0.73499,10.7393,0.61014,0.0007526,0.0007526,0.0007526
65,1002.65,1.36363,1.0619,1.06641,0.71633,0.61199,0.69316,0.42232,0.6785,2.86837,0.57828,0.0007328,0.0007328,0.0007328
66,1018.46,1.35409,1.06456,1.05801,0.6888,0.61903,0.6796,0.408,0.69232,1.08694,0.58601,0.000713,0.000713,0.000713
67,1035.76,1.34556,1.04513,1.05734,0.69396,0.61338,0.67794,0.41208,0.68439,2.50631,0.58339,0.0006932,0.0006932,0.0006932
68,1050.51,1.38179,1.0747,1.06201,0.7078,0.60928,0.68678,0.41871,0.6858,1.15158,0.5819,0.0006734,0.0006734,0.0006734
69,1065.99,1.34806,1.04981,1.05262,0.68644,0.6163,0.68294,0.42036,0.67759,1.29283,0.5778,0.0006536,0.0006536,0.0006536
70,1076.27,1.34439,1.05454,1.05226,0.68553,0.63097,0.67754,0.41518,0.68087,0.70318,0.58345,0.0006338,0.0006338,0.0006338
71,1095.06,1.34887,1.03643,1.06031,0.6934,0.58824,0.65825,0.39735,0.69723,0.83376,0.58764,0.000614,0.000614,0.000614
72,1108.94,1.363,1.0351,1.05051,0.71585,0.60745,0.68799,0.42146,0.68098,0.7107,0.58243,0.0005942,0.0005942,0.0005942
73,1122.96,1.35987,1.04209,1.05337,0.70468,0.612,0.68347,0.415,0.68473,1.04787,0.57985,0.0005744,0.0005744,0.0005744
74,1146.78,1.34592,1.02605,1.04638,0.72549,0.60588,0.68889,0.42019,0.67919,2.30041,0.57665,0.0005546,0.0005546,0.0005546
75,1158.85,1.30816,1.00308,1.04636,0.71282,0.60154,0.68567,0.41722,0.67287,1.06758,0.57972,0.0005348,0.0005348,0.0005348
76,1171.78,1.32213,1.01297,1.04593,0.72703,0.59119,0.69069,0.42355,0.67566,0.73951,0.57621,0.000515,0.000515,0.000515
77,1187.48,1.34079,1.02565,1.04234,0.73773,0.58356,0.68966,0.42425,0.67,1.17795,0.57929,0.0004952,0.0004952,0.0004952
78,1199.58,1.33254,1.01321,1.0525,0.71169,0.59302,0.67756,0.4194,0.67597,2.691,0.58099,0.0004754,0.0004754,0.0004754
79,1213.67,1.32502,1.03099,1.04341,0.72492,0.61287,0.69592,0.42734,0.67362,1.33812,0.57831,0.0004556,0.0004556,0.0004556
80,1228.9,1.32833,0.99484,1.03875,0.6742,0.63219,0.69343,0.42709,0.67057,1.03618,0.57607,0.0004358,0.0004358,0.0004358
81,1240.33,1.32673,1.01608,1.04422,0.72375,0.60894,0.69019,0.42389,0.66958,0.89516,0.57584,0.000416,0.000416,0.000416
82,1253.68,1.31224,0.99434,1.03318,0.68845,0.64871,0.70398,0.43029,0.66707,0.92499,0.57564,0.0003962,0.0003962,0.0003962
83,1267.31,1.33601,1.0049,1.03729,0.7164,0.61873,0.69464,0.4282,0.67336,0.97086,0.57963,0.0003764,0.0003764,0.0003764
84,1279.31,1.29234,0.97235,1.0389,0.72382,0.62729,0.69691,0.42895,0.66874,1.6428,0.57418,0.0003566,0.0003566,0.0003566
85,1291.94,1.29426,0.98015,1.02624,0.75191,0.59914,0.69961,0.43155,0.66795,3.37042,0.57406,0.0003368,0.0003368,0.0003368
86,1310.69,1.28388,0.95172,1.03137,0.72775,0.5742,0.67798,0.40949,0.68725,1.01217,0.58772,0.000317,0.000317,0.000317
87,1325.74,1.29919,0.98011,1.02854,0.72428,0.60526,0.69348,0.42444,0.67056,0.89684,0.57611,0.0002972,0.0002972,0.0002972
88,1344.06,1.27241,0.95741,1.03502,0.71056,0.62791,0.69993,0.43441,0.65958,0.8435,0.57183,0.0002774,0.0002774,0.0002774
89,1365.47,1.26079,0.94916,1.02734,0.70847,0.63803,0.70076,0.43045,0.66916,1.05674,0.57494,0.0002576,0.0002576,0.0002576
90,1379.09,1.28946,0.95589,1.02312,0.71399,0.64473,0.70372,0.43617,0.66514,0.80544,0.57496,0.0002378,0.0002378,0.0002378
91,1454.45,1.38032,1.15924,1.1137,0.73164,0.62974,0.70917,0.43874,0.66342,0.84911,0.57378,0.000218,0.000218,0.000218
92,1473.07,1.34328,1.12085,1.08644,0.70914,0.6222,0.69944,0.43677,0.65346,0.94277,0.56745,0.0001982,0.0001982,0.0001982
93,1490.31,1.31278,1.09622,1.07322,0.69994,0.62527,0.69391,0.43025,0.66249,0.70398,0.57176,0.0001784,0.0001784,0.0001784
94,1502.7,1.30652,1.08353,1.08214,0.71415,0.61934,0.69371,0.43352,0.65626,0.62613,0.56882,0.0001586,0.0001586,0.0001586
95,1517.47,1.30354,1.09212,1.07569,0.70771,0.61939,0.69613,0.43377,0.65667,0.69678,0.56735,0.0001388,0.0001388,0.0001388
96,1534.18,1.30643,1.06805,1.05732,0.72092,0.61181,0.6976,0.43629,0.65464,0.78764,0.56907,0.000119,0.000119,0.000119
97,1549.68,1.28011,1.06347,1.06613,0.69519,0.64382,0.70216,0.44007,0.65237,0.93269,0.56792,9.92e-05,9.92e-05,9.92e-05
98,1563.99,1.29041,1.0561,1.06343,0.71876,0.63341,0.70523,0.44209,0.64974,0.91216,0.56602,7.94e-05,7.94e-05,7.94e-05
99,1579.59,1.29059,1.06539,1.06343,0.70949,0.63222,0.71,0.44311,0.64929,0.86175,0.56617,5.96e-05,5.96e-05,5.96e-05
100,1592.15,1.2655,1.04185,1.0623,0.72026,0.62729,0.7105,0.44515,0.64642,0.7274,0.56472,3.98e-05,3.98e-05,3.98e-05
